train/loss_critic,errors,rollout/actions_std,rollout/episode_steps,rollout/return_history,reference_Q_std,total/epochs,train/loss_actor,rollout/return,reference_actor_Q_mean,success rate,rollout/goal_tolerance,total/steps_per_second,rollout/Q_mean,rollout/actions_mean,total/duration,reference_action_std,rollout/episodes,total/episodes,total/steps,reference_Q_mean,rollout/error,reference_actor_Q_std,reference_action_mean,train/param_noise_distance
0.16287374,0.0007193781994083517,0.7132299,11.05522795813376,-21.92,2.8039095,1,3.8935387,-10.057150966826326,-1.6270766,1.0,0.001,23.995454019778244,-3.873159,0.0038044187,64928.881892204285,0.8518158,140925,140925,1557998,-2.4177742,0.01814,2.8500865,0.049105126,0.0
0.19494289,0.0007310025264615366,0.7131491,11.059105612621304,-20.32,2.8253555,1,3.89675,-10.061028034731287,-1.6438326,1.0,0.001,23.99588103509083,-3.8736892,0.003793766,64969.40027832985,0.84788275,140968,140968,1558998,-2.455233,0.00568,2.8853168,0.06779928,0.0
0.14109737,0.0007659189516763899,0.71308774,11.061733297406152,-18.28,2.7814243,1,3.8943903,-10.063654928878362,-1.652902,1.0,0.001,23.99635723372278,-3.8742654,0.0037755033,65009.78397703171,0.85001105,141026,141026,1559998,-2.4545207,0.01454,2.8434508,0.05385453,0.0
0.19896331,0.0007406053872582798,0.7130179,11.065271634342746,-18.67,2.8165662,1,3.7959483,-10.06719972779857,-1.6823812,0.99,0.001,23.997152831980696,-3.875532,0.0037914847,65049.300261974335,0.8507729,141072,141072,1560998,-2.469976,0.00085,2.8684015,0.06260184,0.0
0.1654792,0.0007370899537293379,0.71294403,11.068736801825423,-20.22,2.7772572,1,3.8601,-10.070664266783826,-1.6440148,0.99,0.001,23.99812218761807,-3.8763595,0.0037663402,65088.34265398979,0.85265356,141118,141118,1561998,-2.4671907,0.12426,2.8427672,0.0568675,0.0
0.18310553,0.0007220782920938848,0.71285945,11.07217648809102,-21.9,2.7851439,1,3.9054127,-10.074103461467617,-1.6681198,1.0,0.001,23.998699136358752,-3.8769817,0.0037834467,65128.44680118561,0.8514151,141154,141154,1562998,-2.4448557,0.00449,2.8390346,0.030262878,0.0
0.19384493,0.0007303870321329008,0.71277463,11.076623441007953,-23.17,2.815487,1,3.895707,-10.078549827545912,-1.6949356,1.0,0.001,23.999139017969828,-3.8779693,0.0037723947,65168.921219587326,0.852932,141197,141197,1563998,-2.518188,0.07126,2.8758943,0.06177719,0.0
0.16399732,0.0007289160663388712,0.7126849,11.080147834521627,-23.87,2.7703009,1,3.8723278,-10.082073648213312,-1.6759983,1.0,0.001,23.999782375697627,-3.8783917,0.0037693465,65208.841292858124,0.84951085,141239,141239,1564998,-2.4539495,0.00665,2.8301926,0.067017674,0.0
0.18718646,0.0007535612919039885,0.7126195,11.083190012102682,-20.96,2.8200536,1,3.8312192,-10.085115117027978,-1.6958718,1.0,0.001,23.9999499829283,-3.8791757,0.0037800826,65250.05265069008,0.85152507,141291,141291,1565998,-2.493942,0.00357,2.8798187,0.06266581,0.0
0.18593723,0.0015639759883756177,0.7125236,11.087811781355033,-21.82,2.7770526,1,3.8174787,-10.089750574915973,-1.7289383,0.98,0.001,24.000652493263015,-3.880582,0.0037812495,65289.80828499794,0.85293984,141325,141325,1566998,-2.5229163,0.07957,2.8290648,0.071861096,0.0
0.15627909,0.0015601703628542838,0.7124492,11.090898802492626,-22.39,2.7630427,1,3.8893135,-10.092836882944185,-1.680218,0.98,0.001,24.000780831062436,-3.881058,0.0037843243,65331.12447619438,0.85410184,141377,141377,1567998,-2.4921203,0.04805,2.8150961,0.064526096,0.0
0.16704075,0.0007140466893755358,0.71236193,11.09495523781238,-22.32,2.7727082,1,3.8650963,-10.096892811178526,-1.7757821,1.0,0.001,24.001441167418605,-3.8816516,0.0037691565,65370.99122738838,0.8498728,141414,141414,1568998,-2.5952258,0.04189,2.8270037,0.060119044,0.0
0.16605665,0.0009820375828571263,0.7122668,11.098663141299815,-22.95,2.7513247,1,3.8609354,-10.100614347017695,-1.676802,0.98,0.001,24.002312871706735,-3.8827574,0.0037891117,65410.27976727486,0.8521824,141451,141451,1569998,-2.4816723,0.0203,2.8118663,0.06720419,0.0
0.16603723,0.0011009258970291985,0.71218157,11.103080761320507,-26.12,2.8052416,1,3.833648,-10.105038483013054,-1.7820466,0.97,0.001,24.00316846592226,-3.8837605,0.0038027575,65449.609380960464,0.8482326,141491,141491,1570998,-2.6153686,0.05641,2.8564088,0.06586448,0.0
0.15694906,0.0010517162617843694,0.71210754,11.10621476111747,-23.51,2.7974827,1,3.8393743,-10.108171888026906,-1.7310275,0.98,0.001,24.003676093761484,-3.8850677,0.0038118188,65489.885543346405,0.85080945,141534,141534,1571998,-2.528824,0.00435,2.860886,0.07777162,0.0
0.17254026,0.0008626410799597778,0.71204364,11.11035612877707,-21.6,2.8000395,1,3.9114428,-10.112333837178092,-1.8011025,0.97,0.001,24.004093922958678,-3.8871489,0.003846139,65530.40514874458,0.84840673,141578,141578,1572998,-2.5882702,0.00204,2.8434682,0.07753665,0.0
0.1755412,0.0011096071547467253,0.7119487,11.114849024094003,-24.75,2.7570136,1,3.9088387,-10.116840380758692,-1.7740743,0.95,0.001,24.00450013444523,-3.8882043,0.0038393307,65570.95507860184,0.8517806,141612,141612,1573998,-2.5875225,0.13285,2.8079093,0.06698606,0.0
0.21212426,0.0010472517672749716,0.71187,11.118121686585392,-22.76,2.7653906,1,3.9984524,-10.120112382552467,-1.8004678,0.97,0.001,24.005143539715654,-3.8886309,0.0038207974,65610.85533165932,0.85079426,141659,141659,1574998,-2.562299,0.11223,2.8057373,0.09522885,0.0
0.1958025,0.0010130466128862898,0.7117782,11.122568670073116,-25.22,2.7554333,1,3.8693194,-10.12455890240804,-1.8267282,0.98,0.001,24.00612998690941,-3.8898182,0.0038245877,65649.81531214714,0.8509766,141692,141692,1575998,-2.6199608,0.00308,2.8100047,0.08522734,0.0
0.16805433,0.0007801936208120709,0.71168077,11.127355861163837,-27.33,2.756702,1,3.8637412,-10.12935274235999,-1.7856567,0.99,0.001,24.00710640060048,-3.890729,0.0038407,65688.79954481125,0.85064083,141721,141721,1576998,-2.572802,0.09071,2.7835133,0.06312905,0.0
0.20021988,0.0014557879989331368,0.7115945,11.132131644855198,-31.25,2.7775822,1,3.9049807,-10.134142297788282,-1.8148361,0.97,0.001,24.007439589282136,-3.8923733,0.0038573798,65729.54163360596,0.84600616,141745,141745,1577998,-2.5890167,0.00838,2.8086507,0.069245264,0.0
0.18580592,0.0015448063337238852,0.71150297,11.137017993045417,-33.56,2.7756827,1,3.8811812,-10.139049352151618,-1.7948925,0.94,0.001,24.007848101742482,-3.8938098,0.0038521464,65770.07623958588,0.85542077,141777,141777,1578998,-2.5749152,0.00216,2.8105097,0.06165876,0.0
0.1907763,0.0015613631008659173,0.7114308,11.140626983119684,-28.75,2.7424302,1,3.8855808,-10.14265769767737,-1.7387595,0.95,0.001,24.00853181171805,-3.8943844,0.0038600601,65809.85511279106,0.85478944,141822,141822,1579998,-2.51085,0.0022,2.7815049,0.07175143,0.0
0.16221048,0.0007567761435580121,0.71135825,11.144079624434326,-20.8,2.736762,1,3.9232745,-10.146109709162166,-1.770009,1.0,0.001,24.009137446533078,-3.8951497,0.0038610655,65849.84585642815,0.8491919,141866,141866,1580998,-2.5452154,0.00117,2.7874217,0.07387242,0.0
0.14982532,0.0007738836087219851,0.71126455,11.149377330166539,-25.79,2.820489,1,3.955783,-10.151414133583295,-1.8927187,0.99,0.001,24.009856450821577,-3.896543,0.003834797,65889.52346467972,0.85353214,141889,141889,1581998,-2.6552505,0.05871,2.8532145,0.052796144,0.0
0.19828457,0.0007338391248136119,0.7111952,11.153042963630984,-25.27,2.7771764,1,3.9254622,-10.155079121281723,-1.7807285,0.99,0.001,24.010880759181397,-3.897127,0.003825437,65928.36039113998,0.8520103,141934,141934,1582998,-2.585648,0.01573,2.8477223,0.057588045,0.0
0.1948832,0.000712375921784119,0.7111305,11.156065781596647,-19.85,2.8037784,1,3.8153374,-10.158101207874072,-1.8641771,1.0,0.001,24.011617628815376,-3.897853,0.0038218999,65967.98368549347,0.8508207,141985,141985,1583998,-2.617958,0.05131,2.8188152,0.052196812,0.0
0.1893835,0.000733515321542663,0.71104574,11.15937957643348,-19.64,2.77872,1,3.9132001,-10.16141432916526,-1.839568,1.0,0.001,24.01030212874352,-3.8983755,0.0038083235,66013.24679303169,0.85252535,142032,142032,1584998,-2.628858,0.01968,2.8252428,0.05407673,0.0
0.16302492,0.0007203321485043854,0.7109616,11.162593786511634,-20.05,2.734382,1,3.9179723,-10.16462788046003,-1.7947489,1.0,0.001,24.011192106260392,-3.8988929,0.0038056714,66052.44724965096,0.8518294,142078,142078,1585998,-2.5680509,0.00424,2.7715144,0.03248398,0.0
0.17983612,0.0007131460136006671,0.7108858,11.165305246568307,-18.68,2.7564456,1,3.8521314,-10.167338582012368,-1.8316973,1.0,0.001,24.01187335775423,-3.8994966,0.003808725,66092.21930980682,0.8491864,142131,142131,1586998,-2.6389012,0.00762,2.795812,0.0703119,0.0
0.14249092,0.0007242190636317572,0.7108029,11.169277299103218,-20.81,2.76658,1,3.8880847,-10.171310005275188,-1.8730934,1.0,0.001,24.012734672479635,-3.8997262,0.003815701,66131.49321222305,0.8481534,142175,142175,1587998,-2.6703587,0.00339,2.8085408,0.051106047,0.0
0.17142048,0.0007549818296546088,0.7107102,11.172766585803185,-21.99,2.772078,1,3.84914,-10.174798720247512,-1.8491764,1.0,0.001,24.013448252159826,-3.900583,0.0038282687,66171.17139172554,0.8512741,142215,142215,1588998,-2.6178207,0.00587,2.8021245,0.049190354,0.0
0.22518064,0.0010000010377809788,0.7106367,11.177090436188534,-24.43,2.7618155,1,3.9012585,-10.17912902885663,-1.8207974,0.99,0.001,24.013958135188552,-3.9014704,0.0038063868,66211.40884184837,0.84910285,142255,142255,1589998,-2.5956893,0.15879,2.8061242,0.06466574,0.0
0.1845878,0.001009697587315307,0.710567,11.1807952884291,-24.11,2.7260492,1,3.8801932,-10.182840436298212,-1.8970184,0.98,0.001,24.014442725000684,-3.9031894,0.0037850642,66251.71436285973,0.85125756,142288,142288,1590998,-2.6637557,0.01038,2.7537572,0.055096973,0.0
0.15412948,0.0007756822358754653,0.71048725,11.18469547622895,-23.03,2.7799213,1,3.8554091,-10.186746945629036,-1.8219541,0.98,0.001,24.01476572958826,-3.903932,0.0038014818,66292.46430826187,0.8492803,142337,142337,1591998,-2.6064615,0.0384,2.8194203,0.058058012,0.0
0.1645606,0.0008169194536498938,0.7103997,11.189072059226376,-24.15,2.7630932,1,3.8381033,-10.191137115523745,-1.8587627,0.97,0.001,24.015447800895288,-3.9054554,0.0038023584,66332.22137713432,0.850831,142369,142369,1592998,-2.6361518,0.08714,2.8038454,0.06373607,0.0
0.15745048,0.0007930053003187321,0.7103233,11.192391144066905,-23.05,2.79891,1,3.867311,-10.194455562343325,-1.9492506,0.98,0.001,24.016264508429696,-3.9058716,0.0038058353,66371.60410356522,0.8561653,142413,142413,1593998,-2.733169,0.00417,2.8372552,0.064241335,0.0
0.18396723,0.0007522758815237728,0.71022815,11.196812916812917,-24.44,2.7450616,1,3.8899322,-10.198883818883818,-1.8168857,0.98,0.001,24.016889043401786,-3.9068491,0.003817248,66411.51554298401,0.85520214,142450,142450,1594998,-2.61842,0.00221,2.7829576,0.06834387,0.0
0.14433642,0.0012410556389255572,0.7101499,11.199873679778237,-23.33,2.7578695,1,3.8741114,-10.201950945647216,-1.8935502,0.98,0.001,24.017466945793537,-3.9076464,0.0038173175,66451.55392956734,0.84981716,142495,142495,1595998,-2.6992154,0.01284,2.8006978,0.07190717,0.0
0.16618828,0.0012228461493586727,0.71008414,11.202929457320836,-18.72,2.7527878,1,3.8270297,-10.205005892586565,-1.9580399,0.99,0.001,24.01816154303303,-3.90831,0.0038302366,66491.26733279228,0.84513247,142552,142552,1596998,-2.7410548,0.001,2.79272,0.05343746,0.0
0.15637068,0.0008841160910129267,0.71000075,11.206838266236499,-21.55,2.722482,1,3.9043515,-10.208921307336233,-1.9564365,0.99,0.001,24.018947053138508,-3.910315,0.0038443343,66530.72661614418,0.8519264,142580,142580,1597998,-2.7503927,0.00468,2.7650273,0.0604393,0.0
0.16525146,0.0009364842867789859,0.70992786,11.211132612567134,-22.5,2.743528,1,3.8484359,-10.213221993184973,-1.8595262,0.98,0.001,24.019383875465024,-3.9119499,0.0038413892,66571.14971351624,0.8491295,142626,142626,1598998,-2.654347,0.01816,2.7694778,0.054560993,0.0
0.17006208,0.0007432525850204036,0.70985705,11.214034399136517,-21.35,2.7501163,1,3.9525485,-10.216123018264904,-1.9251354,0.99,0.001,24.017755457496104,-3.9127429,0.0038489175,66617.29914069176,0.85009176,142678,142678,1599998,-2.736721,0.01789,2.7772734,0.033206116,0.0
0.18610628,0.0007592827506035802,0.70978475,11.217183854491442,-18.89,2.7560925,1,3.9254808,-10.219278762953051,-1.9248133,0.99,0.001,24.01837131033884,-3.9144132,0.003866314,66657.22580909729,0.8535129,142727,142727,1600998,-2.7201176,0.12669,2.7890363,0.061436307,0.0
0.16130579,0.0011620806673257153,0.7097176,11.220717092406721,-19.71,2.7342494,1,3.8438172,-10.222818359470761,-1.9340706,0.98,0.001,24.019166469400055,-3.915633,0.0039004914,66696.65252709389,0.84772235,142771,142771,1601998,-2.7143497,0.01219,2.7602077,0.057569385,0.0
0.17289026,0.0017412792404407152,0.7096452,11.22341483224108,-19.11,2.727805,1,3.8665566,-10.225522321178513,-1.8914256,0.98,0.001,24.019943275475114,-3.9160218,0.003883362,66736.12762594223,0.8493214,142824,142824,1602998,-2.6996636,0.00123,2.7701638,0.07012556,0.0
0.190411,0.001354062178148974,0.70956546,11.226812999139083,-18.94,2.7312908,1,3.9350088,-10.228919794779907,-1.8588834,0.99,0.001,24.020699646100894,-3.9166598,0.003882487,66775.65698051453,0.85375947,142871,142871,1603998,-2.6494102,0.00217,2.7376308,0.05336516,0.0
0.189067,0.001534468556017173,0.7095033,11.230874192668061,-23.64,2.7563374,1,3.9103992,-10.23298742556452,-1.8498082,0.98,0.001,24.02146220047965,-3.918299,0.0038913244,66815.1666457653,0.84821606,142909,142909,1604998,-2.6234655,0.02988,2.7631786,0.057940394,0.0
0.1933843,0.0009548148246897066,0.70941865,11.23496201150149,-25.05,2.7614994,1,3.8948066,-10.237081811694582,-1.9365561,0.98,0.001,24.02224722293262,-3.9195266,0.003909596,66854.61127328873,0.8510297,142938,142938,1605998,-2.7107363,0.00228,2.760672,0.040851455,0.0
0.15851761,0.0010671249276676864,0.709321,11.238940528896256,-25.91,2.7398129,1,3.9075437,-10.241066745000944,-1.9435059,0.97,0.001,24.02304087062383,-3.9205174,0.0039385827,66894.02930521965,0.8531838,142977,142977,1606998,-2.719429,0.00525,2.751151,0.07682424,0.0
0.13995314,0.0015380401793046224,0.70925766,11.24269882887607,-25.69,2.753048,1,3.837182,-10.244831323195246,-1.9710901,0.97,0.001,24.02372578573192,-3.9214091,0.003923332,66933.74767684937,0.85005814,143025,143025,1607998,-2.7376602,0.07553,2.7851117,0.054049585,0.0
0.16907795,0.0013700637022569923,0.7091851,11.246129544072524,-20.73,2.7590024,1,3.854097,-10.248261352754925,-1.9136697,0.99,0.001,24.02419491026595,-3.9221687,0.0039111953,66974.06535410881,0.84770185,143071,143071,1608998,-2.6973376,0.11429,2.7908301,0.048903245,0.0
0.18228354,0.0007011888575592152,0.70910686,11.248625308301252,-18.76,2.7550328,1,3.793393,-10.250756342446707,-1.9615276,1.0,0.001,24.02477967641834,-3.922257,0.0038986364,67014.05888772011,0.85003394,143123,143123,1609998,-2.7329657,0.00147,2.7913191,0.07167531,0.0
0.15938164,0.0007080261342167477,0.70902157,11.253354755335126,-21.4,2.757793,1,3.8267193,-10.25548531312214,-1.9093695,1.0,0.001,24.025696949890033,-3.9233756,0.003903784,67053.12246966362,0.84700286,143155,143155,1610998,-2.7125893,0.00356,2.7979434,0.05938594,0.0
0.19646569,0.0007214874097280878,0.7089531,11.257498620742634,-25.1,2.7840314,1,3.83804,-10.25962861313053,-1.9839704,1.0,0.001,24.026460046561983,-3.9238322,0.003869473,67092.61359667778,0.8525578,143193,143193,1611998,-2.7602549,0.02216,2.8139622,0.058611482,0.0
0.16110776,0.0009170448470668085,0.7088855,11.260542042503282,-23.3,2.7361195,1,3.8131998,-10.262678376944343,-1.9821917,0.99,0.001,24.027343628499782,-3.92467,0.003858965,67131.76558089256,0.85178703,143236,143236,1612998,-2.755063,0.03109,2.7537155,0.062215194,0.0
0.16499443,0.0009088014249541206,0.70881695,11.263925627621633,-21.33,2.7604878,1,3.8667839,-10.266061320919325,-1.9507121,0.99,0.001,24.02801229414593,-3.9254665,0.0038859511,67171.51548957825,0.8473966,143279,143279,1613998,-2.724101,0.00135,2.7854908,0.07882364,0.0
0.19795413,0.0015353725519252517,0.70873475,11.268333356591635,-23.17,2.7478964,1,3.8381174,-10.270489401191755,-1.9239993,0.97,0.001,24.0285395005863,-3.926994,0.0038513062,67211.65886759758,0.8519732,143318,143318,1614998,-2.705389,0.02421,2.7691703,0.06851301,0.0
0.15729375,0.0015694330933238656,0.70866096,11.27190798055259,-23.92,2.7862005,1,3.8943262,-10.274063378464158,-1.9890904,0.97,0.001,24.029318255967475,-3.9276192,0.0038644886,67251.0964641571,0.8476108,143361,143361,1615998,-2.747365,0.03777,2.8286076,0.09489163,0.0
0.19535598,0.0013511319672852445,0.70857275,11.275722116068565,-24.23,2.737639,1,3.8629456,-10.277890905033543,-1.9292586,0.96,0.001,24.029946399385036,-3.9283028,0.0038679726,67290.95325994492,0.85074025,143398,143398,1616998,-2.704649,0.002,2.7826917,0.07553599,0.0
0.17992483,0.001354403908432332,0.7084933,11.280257397027246,-24.88,2.7838504,1,3.843618,-10.28243955492345,-1.9767444,0.96,0.001,24.03069382807946,-3.9301612,0.0038846175,67330.47375059128,0.84845984,143436,143436,1617998,-2.7542892,0.00749,2.8260734,0.07605694,0.0
0.14729346,0.0008276053071442832,0.70841473,11.28395491960384,-25.16,2.7482295,1,3.8725324,-10.286136453926414,-1.9125803,0.97,0.001,24.031176822018814,-3.9308846,0.0038847371,67370.73311018944,0.84642833,143477,143477,1618998,-2.6990016,0.03343,2.776569,0.07771733,0.0
0.19911158,0.001053062428948317,0.7083235,11.288311453020041,-24.53,2.763884,1,3.8147442,-10.290506452601946,-1.9122224,0.97,0.001,24.031990431626774,-3.9324405,0.0038911651,67410.0634572506,0.8480274,143508,143508,1619998,-2.671226,0.00348,2.806937,0.07675319,0.0
0.18442768,0.0009892327342488343,0.7082531,11.291806567563425,-24.44,2.738671,1,3.9500234,-10.294000863786449,-1.9356368,0.98,0.001,24.03242211586552,-3.9331768,0.0038754,67450.46305298805,0.85066867,143554,143554,1620998,-2.685417,0.03774,2.7597015,0.06485582,0.0
0.14514665,0.0015981458221527261,0.70817286,11.295930803462612,-24.43,2.7883675,1,3.9063888,-10.298131498492245,-2.0120938,0.98,0.001,24.032973054318273,-3.9338703,0.0038823008,67490.5263004303,0.8506493,143591,143591,1621998,-2.786506,0.01489,2.8338773,0.068524316,0.0
0.14660132,0.0015761519052024692,0.7080949,11.29999721502771,-24.99,2.7707918,1,3.885974,-10.302204305567159,-1.9666536,0.98,0.001,24.033345810270006,-3.9350104,0.0039039387,67531.0883808136,0.84942067,143628,143628,1622998,-2.7413723,0.08268,2.807204,0.08480578,0.0
0.17717557,0.0016034724655355167,0.70803696,11.303276862897949,-24.21,2.7662385,1,3.8368685,-10.305483246794827,-1.9390601,0.98,0.001,24.033893833071566,-3.9358232,0.003927544,67571.15643763542,0.8472949,143674,143674,1623998,-2.6920118,0.00494,2.8015525,0.08067964,0.0
0.17510971,0.0007671615478348063,0.7079698,11.306543187542617,-20.46,2.7878926,1,3.8691103,-10.308755792432613,-2.0265293,0.99,0.001,24.03440566349686,-3.9371896,0.003940725,67611.32448005676,0.84540623,143722,143722,1624998,-2.7679663,0.14856,2.7940392,0.06311465,0.0
0.16736889,0.0008539556832616302,0.70789325,11.310762210179961,-22.81,2.8093877,1,3.8775232,-10.312988250679986,-1.9980005,0.97,0.001,24.034612201503776,-3.9382813,0.0039223265,67652.35013437271,0.8479913,143753,143753,1625998,-2.7545516,0.08048,2.8222537,0.07849067,0.0
0.19135496,0.0008088556122752635,0.7078179,11.31414723021933,-22.74,2.8310184,1,3.7849412,-10.31637251220428,-2.1067173,0.98,0.001,24.034991631894854,-3.9396346,0.0039270655,67692.8881406784,0.8495422,143802,143802,1626998,-2.8866007,0.06735,2.860403,0.07822855,0.0
0.17680445,0.000781146893787311,0.70771855,11.318219107607169,-24.13,2.7826278,1,3.8488476,-10.32044383264506,-2.0091658,0.99,0.001,24.035751294974737,-3.9395869,0.003927093,67732.35336065292,0.84665066,143838,143838,1627998,-2.7757185,0.01225,2.8169668,0.07622799,0.0
0.15262343,0.000717899482132639,0.70766675,11.321591904252214,-23.0,2.7689118,1,3.8655145,-10.323816010786917,-1.939465,1.0,0.001,24.03607565178351,-3.941049,0.0039144,67773.04347014427,0.8458108,143878,143878,1628998,-2.691963,0.06771,2.790687,0.07245344,0.0
0.17373008,0.0006919646819301095,0.70759183,11.32607441892784,-25.11,2.781778,1,3.8299046,-10.328297953653198,-2.0387638,1.0,0.001,24.03660168830467,-3.941979,0.00394244,67813.16348862648,0.8469314,143915,143915,1629998,-2.7848685,0.00247,2.8172693,0.08471596,0.0
0.1698661,0.0007211879719249899,0.707527,11.329318357055035,-23.49,2.781209,1,3.8246558,-10.331541181292156,-2.0150027,1.0,0.001,24.037162750988067,-3.942582,0.003939216,67853.18287754059,0.8514141,143961,143961,1630998,-2.766674,0.06264,2.808253,0.08270462,0.0
