train/loss_actor,total/steps,success rate,total/steps_per_second,train/loss_critic,rollout/actions_std,errors,rollout/error,reference_action_mean,rollout/return,total/duration,rollout/actions_mean,reference_Q_mean,total/epochs,rollout/return_history,rollout/Q_mean,total/episodes,rollout/goal_tolerance,rollout/episodes,reference_Q_std,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,reference_action_std,reference_actor_Q_std
1.5554544,1910998,1.0,21.572228755926496,0.06100329,0.7117505,0.0006221968403840763,0.00186,0.0737043,-7.808614689682192,88586.02519106865,0.002265134,-2.7801147,1,-8.92,-3.3137622,216955,0.001,216955,3.0084085,0.0,8.808255168122422,-1.998431,0.8457318,2.9985425
1.6056463,1911998,0.99,21.571502592602016,0.059644327,0.7117131,0.0006459164750268501,0.00234,0.0916673,-7.810207946476706,88635.36472678185,0.0022849236,-2.83388,1,-11.5,-3.313871,217027,0.001,217027,2.9852757,0.0,8.809843936468734,-2.078124,0.8353959,2.9504912
1.546408,1912998,0.99,21.570868539943515,0.07087972,0.7116796,0.0006594521831348925,0.0633,0.07952864,-7.8113931455048755,88684.32888817787,0.0022839105,-2.8565216,1,-12.66,-3.3139122,217113,0.001,217113,2.9926517,0.0,8.81102927968385,-2.0726485,0.83283037,2.984284
1.5713615,1913998,1.0,21.570522096453278,0.057023264,0.7116627,0.0006744277481731379,0.05726,0.049496993,-7.812589492488386,88732.11280846596,0.0022689577,-2.8810852,1,-10.49,-3.3140073,217197,0.001,217197,2.992209,0.0,8.812225767390894,-2.1017895,0.8383502,2.9768362
1.5185814,1914998,1.0,21.57030878080049,0.060212746,0.7116416,0.0006902397458491505,0.00808,0.06227721,-7.812965366172423,88779.35033106804,0.0022801869,-2.8632798,1,-8.59,-3.3138723,217302,0.001,217302,2.9999971,0.0,8.812601816826353,-2.1024017,0.84582186,2.9798152
1.613297,1915998,1.0,21.569869344627037,0.059306446,0.71160734,0.0006343284216485121,0.05857,0.05494811,-7.814439297264225,88827.51997184753,0.0022850563,-2.827898,1,-10.93,-3.3141901,217379,0.001,217379,3.0054832,0.0,8.814075876694622,-2.0674706,0.8416333,2.9850667
1.6035352,1916998,1.0,21.569406543405286,0.06455034,0.7115796,0.0006584720387749735,0.08077,0.0733174,-7.8159113379779726,88875.7878499031,0.002284823,-2.902753,1,-11.76,-3.3143067,217455,0.001,217455,2.9808187,0.0,8.815548044422984,-2.152462,0.8415806,2.9481308
1.5497128,1917998,1.0,21.568777162306606,0.06792071,0.7115588,0.0006586539963532058,0.0672,0.07623343,-7.817329704781781,88924.74457716942,0.0022920645,-2.8287148,1,-11.6,-3.3145752,217534,0.001,217534,3.0063443,0.0,8.816966543161069,-2.0787406,0.8366434,2.9893677
1.5411855,1918998,1.0,21.56840327565961,0.06332758,0.71154326,0.0006541961224173087,0.09848,0.083498895,-7.818102450052383,88972.65019917488,0.0023070825,-2.848276,1,-9.99,-3.3148992,217628,0.001,217628,3.011743,0.0,8.817739445291966,-2.0804827,0.8352222,2.988554
1.6067157,1919998,1.0,21.5682122872831,0.065416954,0.7115307,0.0006504294279112601,0.17847,0.050400067,-7.818529201036136,89019.80258846283,0.0023195087,-2.842401,1,-8.74,-3.3149984,217732,0.001,217732,3.0406837,0.0,8.81816636966546,-2.0909028,0.8395175,3.0147328
1.5516406,1920998,1.0,21.56789759193675,0.06581919,0.71150434,0.0006569010612451132,0.0215,0.0909703,-7.819678076908951,89067.46667408943,0.002334222,-2.8794827,1,-10.3,-3.3150966,217816,0.001,217816,3.0231974,0.0,8.819315385462959,-2.1231232,0.83860683,2.990735
1.5758011,1921998,1.0,21.56755907941001,0.0626424,0.7114783,0.0006561130651741357,0.04712,0.07014152,-7.821182874163006,89115.23056101799,0.0023571628,-2.8936849,1,-12.83,-3.3154955,217893,0.001,217893,2.9894347,0.0,8.820820310886536,-2.1391585,0.84118164,2.9698503
1.5640044,1922998,1.0,21.567297370610966,0.06168234,0.71146506,0.0006186856734202418,0.00441,0.042893816,-7.82156635183053,89162.67842721939,0.0023687165,-2.857847,1,-8.47,-3.3155313,217997,0.001,217997,3.031194,0.0,8.821203961522407,-2.0929995,0.8430904,3.0014727
1.5611829,1923998,1.0,21.56670037528214,0.05891834,0.7114439,0.0006592863182385732,0.03299,0.034765776,-7.822838617375434,89211.5143494606,0.0023616683,-2.8811789,1,-11.06,-3.3157074,218078,0.001,218078,3.0302436,0.0,8.82247636166876,-2.1276066,0.8360323,3.0022721
1.5511179,1924998,1.0,21.56628052126615,0.061491948,0.71141446,0.0006415055722805287,0.00459,0.07870769,-7.824041987532087,89259.6198079586,0.0023703028,-2.8860946,1,-10.66,-3.3158247,218160,0.001,218160,3.0093746,0.0,8.8236798679868,-2.1104293,0.835445,2.987466
1.5823467,1925998,1.0,21.56596227602336,0.06192644,0.7113968,0.0006582464891212776,0.0006,0.07601046,-7.824740331441086,89307.30636310577,0.002381284,-2.8298507,1,-9.43,-3.315798,218259,0.001,218259,3.0357783,0.0,8.824378376149436,-2.077549,0.84521395,2.9943607
1.5584509,1926998,1.0,21.56566456887133,0.058656503,0.7113667,0.0006906093365465031,0.02112,0.088561416,-7.8260419529174685,89354.90922832489,0.0023717096,-2.828158,1,-11.17,-3.315667,218340,0.001,218340,3.0116374,0.0,8.825680131904369,-2.0729916,0.83770007,2.9856746
1.5598102,1927998,1.0,21.565265415818818,0.06156427,0.71133953,0.0006670277333910564,0.07515,0.050935924,-7.826857663448289,89402.93396925926,0.0023655489,-2.8237658,1,-9.88,-3.3156042,218433,0.001,218433,3.0243118,0.0,8.826495996484049,-2.07138,0.84726954,2.9946625
1.5417142,1928998,1.0,21.564890142482813,0.06457733,0.7113184,0.0006256405661522106,0.0262,0.07168303,-7.8278609378503665,89450.86143517494,0.0023785387,-2.892785,1,-10.34,-3.3155918,218521,0.001,218521,2.9935737,0.0,8.82749941653205,-2.152915,0.8377104,2.9533434
1.602228,1929998,1.0,21.564448581262983,0.05934056,0.7112913,0.0006725181295187488,0.00768,0.08041101,-7.828774266737416,89499.06568336487,0.0024045932,-2.880962,1,-10.34,-3.3156135,218612,0.001,218612,2.9973478,0.0,8.828412895906904,-2.12538,0.8418279,2.959299
1.6364294,1930998,1.0,21.564153634324125,0.059207052,0.7112719,0.0006802076236473123,0.00479,0.062080413,-7.829986190750547,89546.66307544708,0.0024369464,-2.920977,1,-10.81,-3.315791,218694,0.001,218694,2.9858415,0.0,8.829624955417158,-2.1471806,0.8429742,2.9671164
1.5294147,1931998,1.0,21.563623592929243,0.06147584,0.7112532,0.0006199107215148631,0.00043,0.03308216,-7.830786739735545,89595.23855876923,0.002463711,-2.8071847,1,-9.75,-3.3158112,218789,0.001,218789,3.0026135,0.0,8.830425661253537,-2.0741448,0.8388231,2.9725254
1.5729425,1932998,1.0,21.563334097791813,0.060452443,0.7112331,0.0006359182455131664,0.00025,0.0504633,-7.831361244106575,89642.81642317772,0.0024887442,-2.8195796,1,-9.08,-3.315773,218888,0.001,218888,3.0083184,0.0,8.831000328935346,-2.0572443,0.841585,2.9775033
1.5907452,1933998,1.0,21.562958861904228,0.061040163,0.71120393,0.0006042907809632,0.00096,0.06153993,-7.833064637671893,89690.7522008419,0.0025140403,-2.8644543,1,-11.9,-3.3162704,218959,0.001,218959,3.0267084,0.0,8.832703839531602,-2.103936,0.83529866,3.010379
1.5897446,1934998,1.0,21.562593993524256,0.060742904,0.71117765,0.0006708500803369972,0.11958,0.0778007,-7.834013549541653,89738.64649963379,0.002517853,-2.8986363,1,-10.84,-3.3163316,219048,0.001,219048,3.0283327,0.0,8.833652897994961,-2.129737,0.8382098,2.9967241
1.6347232,1935998,1.0,21.561964512320674,0.06303021,0.7111512,0.0006617228846883244,0.08752,0.04278778,-7.83565169769989,89787.64429807663,0.002557767,-2.930591,1,-11.7,-3.3166447,219120,0.001,219120,3.0318737,0.0,8.835291164658635,-2.1915565,0.838383,2.9818447
1.6351156,1936998,1.0,21.561595438037262,0.05726171,0.7111372,0.0006925129399964836,0.04788,0.083849706,-7.83701111775145,89835.55996894836,0.0025278495,-2.870657,1,-11.77,-3.3168297,219199,0.001,219199,3.0261366,0.0,8.836650714647421,-2.1205614,0.8367984,2.9867306
1.5798137,1937998,1.0,21.56104101506629,0.057112828,0.7111107,0.000632128330206962,0.00066,0.048175707,-7.838012850621782,89884.2499601841,0.0025293569,-2.9106503,1,-10.09,-3.31679,219289,0.001,219289,3.0323017,0.0,8.837652595433424,-2.1420417,0.838221,3.0064063
1.5944704,1938998,1.0,21.560825363026968,0.06448832,0.71108633,0.000665524613986727,0.0198,0.067466356,-7.838699090639743,89931.52939891815,0.0025434166,-2.8336625,1,-9.34,-3.3166819,219385,0.001,219385,3.028908,0.0,8.838338993094332,-2.0910127,0.8373975,2.9919357
1.590369,1939998,1.0,21.557423569454727,0.061313912,0.71105725,0.0006986869841483747,0.0028,0.058436055,-7.839471465998406,89992.10846090317,0.0025499808,-2.9094176,1,-9.7,-3.3165956,219475,0.001,219475,2.9834175,0.0,8.83911151611801,-2.1595278,0.8355008,2.952761
1.5764958,1940998,1.0,21.55707999444607,0.05454685,0.7110404,0.0006981669482903584,0.00254,0.05972128,-7.840179986519228,90039.93121981621,0.0025475407,-2.8884563,1,-9.59,-3.3165653,219572,0.001,219572,3.0124965,0.0,8.839820195653362,-2.108768,0.83581096,2.9912503
1.5423616,1941998,1.0,21.55646114426963,0.057714093,0.7110183,0.0006612677456922242,0.0006,0.079351954,-7.841013898309714,90088.9059202671,0.0025489894,-2.8543606,1,-9.64,-3.316655,219667,0.001,219667,3.0162938,0.0,8.840654263043607,-2.0947676,0.835142,2.9889855
1.5481378,1942998,1.0,21.556004113104592,0.060162067,0.7110015,0.0006331600758110654,0.06765,0.07890765,-7.842171366683201,90137.20677566528,0.0025787978,-2.856881,1,-10.24,-3.3168845,219751,0.001,219751,3.037612,0.0,8.84181186888797,-2.0678997,0.8283239,3.0294986
1.5681539,1943998,1.0,21.555450638998618,0.05735454,0.71098506,0.0005916900043190914,0.01569,0.07977676,-7.843037272222778,90185.91318535805,0.0025907457,-2.795072,1,-10.12,-3.3167443,219842,0.001,219842,3.0317633,0.0,8.842677923235778,-2.0426443,0.830673,3.009543
1.6348156,1944998,1.0,21.555055714164432,0.05734234,0.710969,0.000633915548628581,0.02812,0.06531524,-7.843626245220309,90233.95837116241,0.0025695472,-2.86807,1,-9.06,-3.3167784,219941,0.001,219941,3.0527246,0.0,8.843267057983732,-2.0836294,0.8369908,3.029104
1.6114491,1945998,1.0,21.55473861161497,0.05579582,0.7109432,0.0006326754600752126,0.15358,0.07184294,-7.845058131607414,90281.6793589592,0.0025687641,-2.859147,1,-11.49,-3.3172338,220018,0.001,220018,3.0547268,0.0,8.844699070076084,-2.1042159,0.83105266,3.037245
1.5861232,1946998,1.0,21.554382914985943,0.0631933,0.7109126,0.000665406555835221,0.06478,0.06728017,-7.846315311222172,90329.56348967552,0.0025604458,-2.8893747,1,-10.74,-3.317216,220100,0.001,220100,3.0271947,0.0,8.845956383462063,-2.1055348,0.8336129,3.01834
1.5937436,1947998,1.0,21.553863520697636,0.0607624,0.71089095,0.0006649593273175199,0.03152,0.03345157,-7.8475002724993645,90378.1356010437,0.0025793517,-2.8934996,1,-10.49,-3.31729,220184,0.001,220184,3.0054455,0.0,8.847141481669876,-2.141615,0.83177143,2.9716797
