rollout/error,errors,rollout/return,reference_action_mean,rollout/episodes,rollout/return_history,train/loss_critic,reference_action_std,reference_actor_Q_mean,rollout/actions_mean,rollout/Q_mean,total/steps,train/loss_actor,reference_Q_mean,total/steps_per_second,train/param_noise_distance,reference_Q_std,success rate,rollout/goal_tolerance,rollout/actions_std,total/duration,total/episodes,reference_actor_Q_std,rollout/episode_steps,total/epochs
0.09567,0.011417914187962565,-11.413350634371396,-0.120218836,6936,-8.6,0.090627715,0.83310014,-0.7397517,-0.0057257153,-3.1063633,85998,0.84911454,-1.1614805,26.042783994999755,0.0,4.350017,1.0,0.01684,0.7636799,3302.1815185546875,6936,4.2258964,12.397635524798154,1
0.04493,0.011545400998780852,-11.358501277320466,-0.14150484,7046,-7.89,0.09578629,0.8224066,-0.71939844,-0.0059211343,-3.1105735,86998,0.8200217,-1.1282512,26.02059844749768,0.0,4.3840923,1.0,0.01681,0.76403666,3343.4280989170074,7046,4.2512455,12.34303150723815,1
0.08609,0.01125119015174863,-11.315907184791724,-0.17055325,7154,-8.36,0.082750596,0.8244428,-0.67288876,-0.006302524,-3.1121168,87998,0.8312021,-1.1004279,26.004986751059203,0.0,4.346451,1.0,0.01678,0.7642868,3383.8894379138947,7154,4.204977,12.300670953312832,1
0.07528,0.012126986565692492,-11.265244322092222,-0.100913934,7265,-8.38,0.0843589,0.83143026,-0.7024272,-0.006303313,-3.1118839,88998,0.8002342,-1.1483335,25.99002304326018,0.0,4.378056,1.0,0.01674,0.764563,3424.314008951187,7265,4.254981,12.250240880935994,1
0.01724,0.011811337869760288,-11.222493555826889,-0.07082192,7371,-8.09,0.08311758,0.8440831,-0.71169066,-0.005615015,-3.1100888,89998,0.7984052,-1.1349111,25.977780266824045,0.0,4.3998594,1.0,0.01671,0.7647837,3464.4222514629364,7371,4.2589393,12.207705874372541,1
0.051,0.012008476998494439,-11.174662568488575,-0.117286704,7483,-7.78,0.08094262,0.843502,-0.704239,-0.0056034997,-3.1146026,90998,0.82346606,-1.1306199,25.951645461039323,0.0,4.3805213,1.0,0.01668,0.76511663,3506.444326877594,7483,4.2377586,12.160096218094347,1
0.04741,0.011234111957133239,-11.132279314888011,-0.10153837,7590,-7.87,0.105192535,0.83322954,-0.677039,-0.005730197,-3.1173098,91998,0.8058061,-1.0982792,25.933624272329162,0.0,4.3721795,1.0,0.01664,0.76539105,3547.440922021866,7590,4.244076,12.117918313570488,1
0.06144,0.011505866007240245,-11.095089633671083,-0.115900815,7698,-7.85,0.07833838,0.8347066,-0.69582176,-0.005939077,-3.1172838,92998,0.7479893,-1.1110134,25.92259036499262,0.0,4.4118743,1.0,0.01661,0.765564,3587.5272760391235,7698,4.268473,12.080930111717329,1
0.20933,0.011522586117765106,-11.05354169335212,-0.11327586,7807,-8.42,0.077003114,0.82955444,-0.7344927,-0.006408492,-3.1192088,93998,0.7482567,-1.1485126,25.91343787023184,0.0,4.4145517,1.0,0.01658,0.7658354,3627.3843891620636,7807,4.272543,12.039579864224415,1
0.14878,0.011785369945656274,-11.024149702870147,-0.14133203,7909,-8.6,0.07430571,0.83195114,-0.7167181,-0.0063455966,-3.1231158,94998,0.75296056,-1.1384065,25.90406772359747,0.0,4.429787,1.0,0.01654,0.7660906,3667.3004801273346,7909,4.2917905,12.010367935263623,1
0.13004,0.011351832583824486,-10.97458260652878,-0.09563187,8026,-7.86,0.075945385,0.83346146,-0.6806948,-0.00627915,-3.1229942,95998,0.7484842,-1.1032584,25.89655367388131,0.0,4.389894,1.0,0.01651,0.76631856,3706.979747533798,8026,4.247566,11.961001744330925,1
0.01226,0.011399950720550065,-10.94158878504673,-0.08399919,8132,-8.64,0.07669452,0.8390887,-0.7745804,-0.0065446175,-3.123053,96998,0.7002695,-1.1917436,25.884429358477334,0.0,4.384054,1.0,0.01648,0.76641923,3747.349368095398,8132,4.2481675,11.92818494835219,1
0.02593,0.010927679345224824,-10.910514813016027,-0.07268644,8236,-8.66,0.08011434,0.83673686,-0.72273016,-0.0059214532,-3.1255083,97998,0.74557465,-1.1466653,25.871242627556818,0.0,4.3441634,1.0,0.01644,0.7665896,3787.9123709201813,8236,4.2148604,11.897280233122876,1
0.21471,0.010873307329895316,-10.897478991596639,-0.064955175,8330,-9.98,0.07759759,0.83988386,-0.6842425,-0.006486692,-3.1344302,98998,0.7247322,-1.1064291,25.86175330593484,0.0,4.366102,1.0,0.01641,0.766817,3827.969388961792,8330,4.2237244,11.884393757503002,1
0.0699,0.011247507463548564,-10.843705631803124,-0.07971811,8452,-6.96,0.07717561,0.84253097,-0.7132307,-0.0065135625,-3.132507,99998,0.68456686,-1.1391478,25.8469597349128,0.0,4.4005256,1.0,0.01638,0.76697177,3868.849606513977,8452,4.2689424,11.830809275911028,1
0.20573,0.010835209926696574,-10.813062273630097,-0.06333445,8559,-8.59,0.079715945,0.84176385,-0.69190526,-0.005585138,-3.1328695,100998,0.69866747,-1.0841701,25.82881780183711,0.0,4.3622007,1.0,0.01635,0.7671558,3910.283497095108,8559,4.219924,11.800327141021148,1
0.12915,0.011379888275095113,-10.775983389087553,-0.033845454,8669,-8.01,0.07842071,0.844573,-0.72554636,-0.00559096,-3.1334617,101998,0.71816313,-1.1323075,25.81541501988773,0.0,4.386741,1.0,0.01631,0.7673306,3951.0501737594604,8669,4.2392945,11.76340985119391,1
0.03568,0.010972792013456275,-10.736254980079682,-0.059040576,8785,-7.55,0.07190411,0.8389972,-0.70182264,-0.005528565,-3.1344445,102998,0.6633764,-1.1049409,25.801785598792257,0.0,4.379706,1.0,0.01628,0.76748717,3991.894266605377,8785,4.2383294,11.723847467273762,1
0.15881,0.011324947013213635,-10.709369024856597,-0.038824927,8891,-8.51,0.083456166,0.84148026,-0.6737894,-0.0050586197,-3.1359334,103998,0.6734328,-1.0750254,25.78477000333851,0.0,4.3598514,1.0,0.01625,0.7676619,4033.3111362457275,8891,4.2167335,11.697109436508828,1
0.12148,0.010822095571804715,-10.670738478622987,-0.031497493,9005,-7.57,0.08241016,0.8487947,-0.73061883,-0.005095312,-3.138635,104998,0.65443796,-1.1315062,25.77270492056522,0.0,4.3887515,1.0,0.01622,0.7678416,4074.0000059604645,9005,4.2501698,11.658634092171017,1
0.06377,0.011019873040601836,-10.642308536317753,-0.071574606,9114,-8.21,0.07154154,0.85099167,-0.7250984,-0.0047649634,-3.139278,105998,0.65353566,-1.143322,25.763718260379253,0.0,4.380866,1.0,0.01618,0.7680408,4114.235333919525,9114,4.237317,11.630348913759052,1
0.02963,0.011081624936697556,-10.60400866738895,-0.063560516,9230,-7.95,0.080017336,0.8409591,-0.7682063,-0.0049908073,-3.1413925,106998,0.7006934,-1.1649828,25.75363545293007,0.0,4.3531733,1.0,0.01615,0.7682139,4154.675567865372,9230,4.2152195,11.59219934994583,1
0.26019,0.01098523518791273,-10.576890126365388,-0.1315523,9338,-8.44,0.075437695,0.83881104,-0.7073245,-0.0052867467,-3.1449447,107998,0.65120715,-1.1087211,25.73866174880184,0.0,4.350435,1.0,0.01612,0.7683314,4195.944647550583,9338,4.2103276,11.565217391304348,1
0.02246,0.01102281689886756,-10.535370624933911,-0.10526059,9457,-6.94,0.06947191,0.84474546,-0.707832,-0.005069285,-3.143338,108998,0.6947281,-1.1176013,25.72090025336748,0.0,4.3677263,1.0,0.01609,0.7684382,4237.721033334732,9457,4.220623,11.523844771069049,1
0.04769,0.010838740997160885,-10.502716255745925,-0.0907541,9572,-7.55,0.07017719,0.8478281,-0.69145846,-0.0048757666,-3.1446893,109998,0.6309326,-1.1137913,25.714171810172573,0.0,4.377135,1.0,0.01606,0.7686306,4277.718948602676,9572,4.2456536,11.491328875888007,1
0.13224,0.01065991879311404,-10.474439739750077,-0.10724793,9683,-8.08,0.085455224,0.84297043,-0.7814327,-0.0049453746,-3.146133,110998,0.6739564,-1.1867557,25.703664222805088,0.0,4.3028975,1.0,0.01602,0.7687204,4318.372627258301,9683,4.157405,11.463182897862232,1
0.12548,0.011179746463035328,-10.47068453903612,-0.11943007,9773,-9.82,0.08012819,0.84366363,-0.7096878,-0.0053340066,-3.1552622,111998,0.63059485,-1.1073167,25.696496653668405,0.0,4.345254,1.0,0.01599,0.7688605,4358.492969274521,9773,4.2112517,11.45953136191548,1
0.1126,0.011005841795977587,-10.431776834445118,-0.10641875,9894,-7.75,0.07277573,0.84585863,-0.7575442,-0.0048241443,-3.1545875,112998,0.6426437,-1.1620102,25.68259757279988,0.0,4.3245344,1.0,0.01596,0.76902014,4399.788599252701,9894,4.184058,11.42076005659996,1
0.02209,0.01081340473209354,-10.406977906628011,-0.11612945,10003,-8.21,0.067522876,0.85266787,-0.71822363,-0.0048289564,-3.1578987,113998,0.6333212,-1.1356999,25.671949522741507,0.0,4.3722534,1.0,0.01593,0.76910704,4440.5665373802185,10003,4.2379627,11.396081175647305,1
0.07852,0.011259946471698897,-10.388146828930445,-0.10535713,10107,-8.76,0.06577324,0.85165113,-0.77130425,-0.004522634,-3.1633294,114998,0.6388446,-1.185355,25.661573110173837,0.0,4.325291,1.0,0.0159,0.76930916,4481.330879688263,10107,4.189236,11.377362224201049,1
0.0643,0.010948091406270614,-10.38662220478619,-0.14904957,10196,-10.34,0.06990701,0.8457771,-0.74787986,-0.0046528396,-3.1702976,115998,0.6666102,-1.1596913,25.646585026488683,0.0,4.398491,1.0,0.01586,0.76947844,4522.941353797913,10196,4.25577,11.375931737936446,1
0.03296,0.01038431892893865,-10.371273186364961,-0.13507663,10297,-8.73,0.06438733,0.8471596,-0.7509345,-0.004806203,-3.1751208,116998,0.67377955,-1.1419305,25.635455412821816,0.0,4.4162097,1.0,0.01583,0.76960933,4563.913459539413,10297,4.249321,11.360687578906477,1
0.04173,0.010329199490514206,-10.363994996632348,-0.17691766,10393,-9.78,0.066976026,0.8377045,-0.7229129,-0.0043713963,-3.181595,117998,0.66613543,-1.1199167,25.627781869161904,0.0,4.4332004,1.0,0.0158,0.76978725,4604.3001537323,10393,4.2716675,11.353507168286347,1
0.23722,0.010331523698879196,-10.337140681515324,-0.14206964,10506,-7.78,0.06442538,0.84037715,-0.71870863,-0.004114357,-3.17999,118998,0.64270556,-1.1222129,25.61913495202684,0.0,4.4723377,1.0,0.01577,0.7699203,4644.887511730194,10506,4.3010254,11.326765657719399,1
0.04724,0.01056947971089497,-10.31813041839427,-0.110427685,10612,-8.55,0.06331876,0.8450916,-0.73081756,-0.0039148093,-3.1829698,119998,0.64915526,-1.1217825,25.611709410468976,0.0,4.4318876,1.0,0.01574,0.7700033,4685.278833866119,10612,4.268222,11.30785902751602,1
0.03908,0.010897879374786345,-10.300578574094812,-0.1457325,10716,-8.48,0.06338716,0.84137326,-0.69837666,-0.0037688778,-3.1860673,120998,0.7056937,-1.1149331,25.604842259970802,0.0,4.47617,1.0,0.01571,0.7700529,4725.590525865555,10716,4.3065457,11.290406868234415,1
0.02832,0.011152718673215219,-10.278680953260668,-0.11785398,10826,-8.25,0.06224,0.84227407,-0.72128105,-0.003970884,-3.1874464,121998,0.65905,-1.1316547,25.594627558566177,0.0,4.4469013,1.0,0.01568,0.7701243,4766.547187328339,10826,4.298603,11.268612599297986,1
0.04617,0.01083564191162495,-10.262946020128087,-0.16837656,10930,-8.78,0.07055983,0.83454067,-0.6718279,-0.0041036396,-3.192752,122998,0.7239134,-1.0850551,25.583444184228988,0.0,4.467661,1.0,0.01564,0.7702542,4807.71858215332,10930,4.2953224,11.252973467520585,1
0.09088,0.010940124421500573,-10.245469372961217,-0.15320802,11036,-8.63,0.06116548,0.825741,-0.6763714,-0.0042366646,-3.1974895,123998,0.7097464,-1.0908613,25.572467976174522,0.0,4.4660015,1.0,0.01561,0.77038604,4848.886705636978,11036,4.290588,11.235592606016672,1
0.03546,0.010064606826195293,-10.216981977943155,-0.12629722,11153,-7.7,0.061883852,0.838856,-0.6526911,-0.0040799584,-3.2008016,124998,0.6970632,-1.0596888,25.560863900183424,0.0,4.4937024,1.0,0.01558,0.77046716,4890.210303068161,11153,4.310089,11.207208822738277,1
0.0957,0.009882241886328018,-10.193359375,-0.1280575,11264,-7.92,0.05689159,0.8333397,-0.6744548,-0.0041275527,-3.2011137,125998,0.68194556,-1.0811394,25.55360921317092,0.0,4.465898,1.0,0.01555,0.7704727,4930.732052326202,11264,4.2826753,11.183682528409092,1
0.0802,0.01064734704944934,-10.191704825642832,-0.09281832,11356,-9.86,0.05985652,0.83407813,-0.63747615,-0.0042516063,-3.2058356,126998,0.70775056,-1.034025,25.54743494737741,0.0,4.5377846,1.0,0.01552,0.7704675,4971.066577196121,11356,4.344609,11.182106375484326,1
0.2018,0.011155936909165467,-10.16829438437391,-0.12941144,11468,-7.69,0.058235027,0.83888394,-0.6394425,-0.0036620684,-3.2087739,127998,0.733672,-1.028221,25.540424633494165,0.0,4.528183,1.0,0.01549,0.7705495,5011.584648132324,11468,4.3310375,11.158789675619113,1
0.03621,0.010208584456850057,-10.157721890934232,-0.0838992,11571,-8.65,0.058131758,0.8397107,-0.6839806,-0.0033355309,-3.212439,128998,0.72211623,-1.0477102,25.53116055364203,0.0,4.525716,1.0,0.01546,0.77061546,5052.570944786072,11571,4.317756,11.148301788955147,1
0.04127,0.010258317007049815,-10.137830665182776,-0.1223855,11681,-8.02,0.056931578,0.83622974,-0.64182377,-0.0029940282,-3.2152495,129998,0.71017367,-1.018935,25.51884602352887,0.0,4.514085,1.0,0.01543,0.77065504,5094.195869207382,11681,4.306648,11.128499272322575,1
0.01819,0.00996099978645146,-10.127058224410117,-0.10489095,11782,-8.89,0.05639721,0.83809537,-0.66612375,-0.0032298418,-3.2199094,130998,0.69955695,-1.0506003,25.512275332000804,0.0,4.5379357,1.0,0.0154,0.7706969,5134.704697847366,11782,4.3292866,11.117806823968765,1
0.08176,0.010003663512329975,-10.115439629785444,-0.10184345,11885,-8.73,0.05695833,0.83441764,-0.6789315,-0.0033132413,-3.2210164,131998,0.78092366,-1.0505391,25.49862268054409,0.0,4.5327835,1.0,0.01537,0.77066314,5176.6717619895935,11885,4.2997313,11.106268405553218,1
0.06749,0.01006151273271897,-10.10242722495621,-0.06352991,11989,-8.53,0.055352263,0.8447357,-0.6381991,-0.0032153188,-3.2217448,132998,0.73627555,-0.99984586,25.489490173698144,0.0,4.546373,1.0,0.01533,0.7706765,5217.758342504501,11989,4.3116155,11.093335557594461,1
0.0247,0.010264145549099546,-10.086722883597883,-0.105676584,12096,-8.23,0.053869516,0.83730894,-0.5979449,-0.0035556303,-3.224476,133998,0.74276596,-0.9646189,25.480826463119897,0.0,4.585183,1.0,0.0153,0.77070946,5258.7776222229,12096,4.3509774,11.077711640211641,1
0.20289,0.010635225043022369,-10.069561655059402,-0.109026335,12205,-8.1,0.054797456,0.83471,-0.6353167,-0.0035335356,-3.2261035,134998,0.73272043,-0.9899706,25.472895379186046,0.0,4.5873938,1.0,0.01527,0.7707456,5299.672376871109,12205,4.354019,11.060630888979926,1
0.00522,0.010132925337714888,-10.06217490247074,-0.090804696,12304,-9.1,0.054120947,0.83542216,-0.6172265,-0.0036268898,-3.2287977,135998,0.7456758,-0.9590395,25.465343816635112,0.0,4.592346,1.0,0.01524,0.7707805,5340.5130116939545,12304,4.3495617,11.053315994798439,1
0.07075,0.010186244921565023,-10.048106365834006,-0.059849616,12410,-8.58,0.053370375,0.84588087,-0.5717561,-0.0035337592,-3.232183,136998,0.72109884,-0.9178131,25.454175341802507,0.0,4.598992,1.0,0.01521,0.7708606,5382.14254283905,12410,4.356551,11.039323126510878,1
0.01839,0.010308337436127609,-10.03363694471077,-0.04287998,12516,-8.17,0.056907244,0.84634703,-0.6059939,-0.0034151995,-3.2328043,137998,0.7544207,-0.9382361,25.447456822991896,0.0,4.592741,1.0,0.01518,0.7708883,5422.86016869545,12516,4.348149,11.024928092042186,1
0.01238,0.010032521794980336,-10.012428752374921,-0.055349182,12632,-7.82,0.053259924,0.8441236,-0.57448435,-0.0032674952,-3.2333317,138998,0.7843413,-0.9237552,25.439869697240535,0.0,4.57146,1.0,0.01515,0.7709591,5463.785846948624,12632,4.324456,11.003799873337556,1
0.15707,0.010357534388822804,-10.000235552763819,-0.07744884,12736,-8.52,0.05143632,0.84402555,-0.60760367,-0.0037218381,-3.2357,139998,0.7636235,-0.952196,25.43176478398731,0.0,4.581518,1.0,0.01512,0.77097404,5504.848019361496,12736,4.3398166,10.991677135678392,1
0.1302,0.009900196840140468,-9.990186151569437,-0.10658639,12839,-8.58,0.054384213,0.8395466,-0.64795923,-0.003826256,-3.2380517,140998,0.73913443,-0.98720646,25.425962584534346,0.0,4.5943756,1.0,0.01509,0.7709815,5545.434102296829,12839,4.3462186,10.98169639380014,1
0.10762,0.010361891487703003,-9.969816272965879,-0.13908988,12954,-7.4,0.05235592,0.8348847,-0.59161234,-0.004045002,-3.2385159,141998,0.78180563,-0.95953286,25.417095918496305,0.0,4.606239,1.0,0.01506,0.77101594,5586.712205648422,12954,4.381702,10.961401883588081,1
0.05496,0.010312650905318292,-9.955063920998239,-0.1163066,13063,-8.45,0.051087126,0.8428446,-0.6446731,-0.004554562,-3.2400203,142998,0.75667566,-1.0243156,25.41315286061017,0.0,4.5779324,1.0,0.01503,0.771026,5626.928731918335,13063,4.352093,10.946719742784966,1
0.1059,0.010028451780035176,-9.937912713472485,-0.082525395,13175,-7.8,0.050545637,0.8497916,-0.53447366,-0.0042496235,-3.2402227,143998,0.78555113,-0.89227366,25.406155030790128,0.0,4.5955696,1.0,0.015,0.7710822,5667.839144706726,13175,4.3610697,10.929639468690702,1
0.06447,0.00973446240918753,-9.91514969159019,-0.11613598,13294,-6.91,0.0530217,0.84854054,-0.5204816,-0.0039001731,-3.24012,144998,0.7626481,-0.90573364,25.399202951979035,0.0,4.6048007,1.0,0.01497,0.7711755,5708.761817216873,13294,4.3945537,10.906950503986762,1
0.01263,0.009636337055192953,-9.907726763717806,-0.051953446,13395,-8.91,0.05083569,0.86084205,-0.5898608,-0.0035059804,-3.2425065,145998,0.7350357,-0.9485592,25.388532987641316,0.0,4.618066,1.0,0.01494,0.77122176,5750.548882484436,13395,4.390789,10.89958939902949,1
0.01436,0.010405891693193576,-9.897770205200386,-0.12747449,13499,-8.66,0.049655452,0.84729505,-0.5295671,-0.0034425075,-3.2451193,146998,0.79377824,-0.93141305,25.379366953138543,0.0,4.585988,1.0,0.01491,0.7713011,5792.027841806412,13499,4.3865104,10.889695533002445,1
0.12847,0.009794350775046024,-9.886577477212585,-0.16291575,13604,-8.46,0.049648777,0.84825665,-0.55430675,-0.0036176224,-3.2455926,147998,0.78261244,-0.95252955,25.365414057310673,0.0,4.602817,1.0,0.01488,0.7712866,5834.637655258179,13604,4.396952,10.878565127903558,1
0.09529,0.01049761399278124,-9.876431541323218,-0.110111795,13709,-8.43,0.04933008,0.8536598,-0.4949166,-0.0039398787,-3.247564,148998,0.79915,-0.8887052,25.358792385741868,0.0,4.6471457,1.0,0.01485,0.77128625,5875.595246553421,13709,4.4374332,10.868480560215916,1
0.112,0.009707478998579757,-9.866367453308238,-0.1526644,13814,-8.6,0.05110218,0.8587721,-0.5105848,-0.0039342754,-3.2514455,149998,0.7612842,-0.89559674,25.343714889687465,0.0,4.6010776,1.0,0.01482,0.77131677,5918.548273324966,13814,4.38946,10.85847690748516,1
0.05385,0.010312083002203862,-9.860192639447959,-0.12282734,13912,-8.95,0.045960702,0.86007714,-0.45199054,-0.004053881,-3.25557,150998,0.8061472,-0.8711475,25.33913042321541,0.0,4.631443,1.0,0.01479,0.7713217,5959.083736419678,13912,4.4290543,10.852357676825761,1
0.00922,0.009998372223644771,-9.851751444674324,-0.13103803,14017,-8.75,0.049960036,0.8571375,-0.40192544,-0.0036906553,-3.2573469,151998,0.83478546,-0.8209069,25.328086980010795,0.0,4.659386,1.0,0.01476,0.7713773,6001.16385102272,14017,4.4635544,10.843975173004209,1
0.02996,0.009186358716647601,-9.845494474355341,-0.1456948,14116,-9.1,0.04786686,0.86351234,-0.44986236,-0.0029421942,-3.2611964,152998,0.7957651,-0.8885393,25.317172603806664,0.0,4.6260138,1.0,0.01473,0.7714213,6043.249868154526,14116,4.4446697,10.837772740153017,1
0.07696,0.009738778411888605,-9.829139724486927,-0.13326001,14228,-7.84,0.051099457,0.8632751,-0.45491332,-0.002846753,-3.2616982,153998,0.78496724,-0.89784074,25.30983495084889,0.0,4.623136,1.0,0.0147,0.77144986,6084.512218236923,14228,4.4363456,10.821478774247963,1
0.04023,0.010039524408470779,-9.827143256073722,-0.15180822,14324,-9.52,0.048771933,0.87381387,-0.48585624,-0.0028238404,-3.2657835,154998,0.82738024,-0.8982306,25.304434735816255,0.0,4.619233,1.0,0.01468,0.77151847,6125.329477548599,14324,4.4216895,10.819533649818487,1
0.08052,0.00980785223455237,-9.814396563669115,-0.16216424,14434,-7.38,0.048213307,0.858398,-0.46365407,-0.0028704754,-3.268235,155998,0.84407735,-0.8827288,25.297439620487317,0.0,4.6295395,1.0,0.01465,0.77153265,6166.5529136657715,14434,4.4254675,10.806844949424969,1
0.06179,0.009926355339131825,-9.791248797911802,-0.1104266,14558,-6.64,0.04761646,0.8698482,-0.4976884,-0.0026879231,-3.2660074,156998,0.8388618,-0.9161755,25.286539691729306,0.0,4.6160693,1.0,0.01462,0.77149194,6208.757778406143,14558,4.437276,10.783761505701333,1
0.27972,0.009887379863100912,-9.79161831956863,-0.1338247,14651,-9.48,0.047794744,0.86395144,-0.4464668,-0.0026946156,-3.2687197,157998,0.8259879,-0.86127603,25.279156775534,0.0,4.6535826,1.0,0.01459,0.7714861,6250.129361629486,14651,4.4739394,10.784178554364889,1
0.0358,0.009541184273892063,-9.777604660615093,-0.12155288,14762,-7.69,0.046488862,0.87423545,-0.4513489,-0.003106673,-3.2692382,158998,0.8140412,-0.859399,25.273097186473173,0.0,4.672763,1.0,0.01456,0.771444,6291.195686340332,14762,4.4760213,10.77022083728492,1
0.07479,0.008996154762663607,-9.761712710896013,-0.108388506,14877,-7.3,0.045609847,0.8692062,-0.46353433,-0.0028350938,-3.2686849,159998,0.8179486,-0.871351,25.26507263808386,0.0,4.6574655,1.0,0.01453,0.7714659,6332.774193525314,14877,4.4537373,10.75438596491228,1
0.12567,0.010205492133429379,-9.756242488983842,-0.11912594,14978,-8.97,0.044624824,0.8656505,-0.48172528,-0.0029740797,-3.271269,160998,0.86376005,-0.90012616,25.260182849615838,0.0,4.648937,1.0,0.0145,0.77149177,6373.588067770004,14978,4.457596,10.74896514888503,1
0.08759,0.009890282986218062,-9.747977721787562,-0.058728874,15082,-8.63,0.046771068,0.88068354,-0.42916644,-0.0031671214,-3.2726767,161998,0.862023,-0.8393895,25.247003252096594,0.0,4.68498,1.0,0.01447,0.7714982,6416.5239090919495,15082,4.5026827,10.740750563585731,1
0.12229,0.009589507086935003,-9.740550507045963,-0.07683401,15186,-8.66,0.04608448,0.8729274,-0.52059996,-0.0032434252,-3.2760944,162998,0.83948517,-0.9207617,25.241511122511326,0.0,4.648841,1.0,0.01444,0.7714803,6457.537316560745,15186,4.454174,10.733372843408402,1
0.07866,0.00955329915221375,-9.737241559801099,-0.10100087,15284,-9.15,0.04926413,0.87799114,-0.54052716,-0.003467417,-3.2781692,163998,0.8101503,-0.9256826,25.23520009637735,0.0,4.6389613,1.0,0.01441,0.77149904,6498.779457807541,15284,4.4400916,10.730109918869406,1
0.01181,0.00982667651424722,-9.730421784623383,-0.060856193,15387,-8.69,0.045265608,0.87446177,-0.5652025,-0.0037106385,-3.2781625,164998,0.8426601,-0.95324934,25.229309343617484,0.0,4.5909257,1.0,0.01439,0.77153033,6539.933287620544,15387,4.3958635,10.723337882628192,1
0.12643,0.009662395582254393,-9.716064516129032,-0.09288015,15500,-7.69,0.046678413,0.86543673,-0.5554729,-0.0037688194,-3.2789593,165998,0.87906915,-0.948295,25.226617350361558,0.0,4.6499853,1.0,0.01436,0.77154326,6580.271849155426,15500,4.437729,10.709032258064516,1
0.20571,0.010026596831923203,-9.700390599987193,-0.086404525,15617,-7.35,0.046738263,0.86126465,-0.486364,-0.004214797,-3.2776625,166998,0.8239439,-0.9012346,25.22026167612837,0.0,4.6427827,1.0,0.01433,0.7715492,6621.580780744553,15617,4.441275,10.69341102644554,1
0.07554,0.00977193472387406,-9.700636537237429,-0.10262046,15710,-9.46,0.04575413,0.8688639,-0.509965,-0.003929182,-3.2818806,167998,0.8121038,-0.90669894,25.21696110042888,0.0,4.651567,1.0,0.0143,0.7715948,6662.103309392929,15710,4.4537644,10.693698281349459,1
0.07695,0.009302489189756104,-9.684400075819802,-0.0866063,15827,-7.52,0.04414502,0.8543076,-0.52558357,-0.0041098953,-3.282447,168998,0.86494964,-0.9516959,25.212356077024207,0.0,4.6382074,1.0,0.01427,0.7716262,6702.9832310676575,15827,4.459891,10.67751311050736,1
