rollout/goal_tolerance,total/steps_per_second,total/epochs,rollout/return,train/loss_critic,reference_action_mean,total/episodes,errors,reference_action_std,reference_actor_Q_std,rollout/Q_mean,rollout/return_history,reference_actor_Q_mean,train/loss_actor,success rate,rollout/actions_std,total/steps,rollout/error,reference_Q_mean,train/param_noise_distance,rollout/episodes,rollout/actions_mean,reference_Q_std,total/duration,rollout/episode_steps
0.01688,27.439433638682885,1,-13.753638253638254,0.1382154,-0.11148769,5772,0.011575795455579288,0.8256818,3.5364935,-3.6123793,-9.06,-0.2190513,0.9585663,1.0,0.7647704,84998,0.11061,-0.79992414,0.0,5772,-0.0080502415,3.6572216,3097.6586878299713,14.723319473319473
0.01684,27.416119732960336,1,-13.662582950484941,0.13628799,-0.093918435,5877,0.01151963756661027,0.8262769,3.5733502,-3.6058354,-8.59,-0.20440122,0.9935103,1.0,0.7649503,85998,0.13983,-0.786222,0.0,5877,-0.0077254204,3.679324,3136.767742395401,14.632805853326527
0.01681,27.39818455225392,1,-13.586847389558233,0.13625695,-0.030996531,5976,0.011848821850956872,0.83229846,3.5584853,-3.6039157,-9.1,-0.21869394,0.942888,1.0,0.7651374,86998,0.05195,-0.7897277,0.0,5976,-0.0078096204,3.6510754,3175.319876909256,14.55756358768407
0.01678,27.37233597432046,1,-13.51786596410341,0.13125128,-0.10849002,6073,0.011982080691154376,0.82298946,3.5698607,-3.6052706,-9.2,-0.17419162,0.95210356,1.0,0.7653534,87998,0.03904,-0.75592816,0.0,6073,-0.0076290416,3.6838903,3214.8516693115234,14.489049892968879
0.01674,27.351286750757236,1,-13.435810263882143,0.13981551,-0.14412244,6177,0.011183667595687667,0.8175309,3.5852504,-3.6032047,-8.63,-0.18558031,0.9313404,1.0,0.7655291,88998,0.07865,-0.75564957,0.0,6177,-0.007747927,3.6730137,3253.8871319293976,14.407479358912093
0.01671,27.339106245710916,1,-13.339217557251908,0.15325272,-0.0969038,6288,0.010962131271311728,0.8276076,3.5534153,-3.5996263,-8.01,-0.12695873,0.9231325,1.0,0.76567465,89998,0.04523,-0.70638067,0.0,6288,-0.007642976,3.6640854,3291.914490222931,14.311386768447838
0.01668,27.320944818745538,1,-13.26552965107182,0.14615479,-0.11980697,6391,0.011366742061769075,0.8206461,3.5919015,-3.597009,-8.68,-0.132893,0.94160974,1.0,0.76554143,90998,0.0818,-0.71114457,0.0,6391,-0.007905071,3.6852782,3330.7047250270844,14.2381473947739
0.01664,27.293061183944896,1,-13.22615004631059,0.12327306,-0.10906487,6478,0.01175587547982512,0.83183753,3.5858436,-3.5981052,-11.49,-0.13004199,0.8946771,1.0,0.76550937,91998,0.0767,-0.7087021,0.0,6478,-0.008176655,3.692928,3370.7468495368958,14.199135535659154
0.01661,27.26385666232351,1,-13.173106175844234,0.12656295,-0.09159187,6574,0.011909380293164773,0.8269946,3.614501,-3.5985532,-9.57,-0.16968347,0.86041963,1.0,0.76556426,92998,0.10604,-0.74740934,0.0,6574,-0.0081269285,3.709196,3411.0361256599426,14.146486157590507
0.01658,27.24418716318557,1,-13.095658682634731,0.11884482,-0.07607933,6680,0.011469832441462869,0.8242514,3.6153963,-3.595649,-8.31,-0.079070546,0.86124855,1.0,0.7657141,93998,0.03146,-0.6685885,0.0,6680,-0.008284575,3.6955085,3450.203870534897,14.069461077844311
0.01654,27.217182814299353,1,-13.033623359386521,0.12614873,-0.024453282,6781,0.011593904022478473,0.83822024,3.5919285,-3.5940921,-8.84,-0.082346715,0.8885697,1.0,0.7657773,94998,0.14962,-0.668838,0.0,6781,-0.008570214,3.6843824,3490.3685898780823,14.00781595634862
0.01651,27.198288150512614,1,-13.014281550568347,0.122578345,-0.103021435,6862,0.012169811723097435,0.8283497,3.6410875,-3.5947878,-10.59,-0.058886535,0.8407604,0.99,0.765844,95998,0.14706,-0.6591599,0.0,6862,-0.008104064,3.743686,3529.5603704452515,13.988633051588458
0.01648,27.1826648194532,1,-12.943750896828814,0.120442174,-0.07750722,6969,0.010921167210141459,0.82535636,3.6428666,-3.5940392,-8.49,-0.09165385,0.8445524,1.0,0.7660459,96998,0.12527,-0.6615066,0.0,6969,-0.007773783,3.7419977,3568.3771493434906,13.918496197445831
0.01644,27.169202744871455,1,-12.882036775106082,0.12973689,-0.07069414,7070,0.011120756846755007,0.82021105,3.6493294,-3.594258,-8.67,-0.11450716,0.8401491,1.0,0.76613766,97998,0.03062,-0.69899094,0.0,7070,-0.0077140755,3.7369516,3606.9516253471375,13.857142857142858
0.01641,27.145651351018753,1,-12.80620910483085,0.12896942,-0.10059572,7183,0.011179874152283614,0.82509965,3.6483228,-3.5899005,-7.76,-0.12528546,0.82208633,1.0,0.76628375,98998,0.09164,-0.6817466,0.0,7183,-0.00760333,3.7271683,3646.9193065166473,13.781706807740498
0.01638,27.130048582811277,1,-12.75274574409665,0.11729766,-0.07927519,7284,0.011489177372672273,0.826099,3.656794,-3.5904572,-8.91,-0.061320506,0.847495,1.0,0.7663503,99998,0.05004,-0.6461037,0.0,7284,-0.007368859,3.741438,3685.876186132431,13.728583196046129
0.01635,27.118563513526848,1,-12.672432432432432,0.11916011,-0.040090192,7400,0.011032904754771498,0.83200055,3.6647277,-3.5884006,-7.86,-0.052704565,0.75024027,1.0,0.7664036,100998,0.01621,-0.6479181,0.0,7400,-0.007256205,3.7545204,3724.3123128414154,13.64864864864865
0.01631,27.102694464701738,1,-12.608631943519383,0.11679291,-0.06514364,7507,0.011617266416988282,0.83281565,3.679134,-3.586155,-8.11,-0.05736944,0.76577723,1.0,0.7665189,101998,0.06745,-0.65462756,0.0,7507,-0.007051396,3.7627745,3763.3896560668945,13.585187158651925
0.01628,27.08507342186052,1,-12.553205465055177,0.13499995,-0.0174423,7612,0.01101383776475463,0.8301572,3.645596,-3.586143,-8.34,-0.030935489,0.81632644,1.0,0.7666315,102998,0.08221,-0.6079316,0.0,7612,-0.0071528833,3.7412083,3802.7587518692017,13.530084077771939
0.01625,27.067143043734323,1,-12.473357475426798,0.13158752,-0.089327075,7732,0.01150505893431732,0.8233253,3.628973,-3.581303,-7.42,-0.043937907,0.7800762,1.0,0.7667425,103998,0.00633,-0.6330813,0.0,7732,-0.008049537,3.7346063,3842.2230167388916,13.450594930160372
0.01622,27.047896633797507,1,-12.417708599132432,0.14103405,-0.047514264,7838,0.011314801252439728,0.8407657,3.645049,-3.5787363,-8.15,-0.05608818,0.769799,1.0,0.7669027,104998,0.03944,-0.6600205,0.0,7838,-0.008498018,3.7460308,3881.928470134735,13.3952538912988
0.01618,27.034924622973104,1,-12.36492950654582,0.11074796,-0.043261383,7944,0.01126024226145803,0.83475924,3.6711547,-3.578762,-8.5,-0.022741497,0.7278621,1.0,0.7669337,105998,0.0248,-0.61576843,0.0,7944,-0.008979354,3.7618349,3920.780304670334,13.342774420946627
0.01615,27.023730547032557,1,-12.30845647584751,0.12062639,-0.06594903,8053,0.011120834892618638,0.83073664,3.688358,-3.5756114,-8.17,-0.0048101246,0.72692984,1.0,0.7669394,106998,0.1092,-0.5912125,0.0,8053,-0.009174966,3.7884178,3959.408928155899,13.286601266608717
0.01612,27.01108868493893,1,-12.245377739684095,0.124814376,-0.03746395,8167,0.011400249140903807,0.82928985,3.658894,-3.5712845,-7.74,0.010891125,0.6876682,1.0,0.76702726,107998,0.0481,-0.58572054,0.0,8167,-0.009809351,3.7414978,3998.28386259079,13.223827598873516
0.01609,26.998211334956697,1,-12.206508589402372,0.11855009,-0.052892897,8266,0.011557805336904758,0.82680476,3.674991,-3.5705588,-8.96,-0.053344592,0.67375827,1.0,0.76705766,108998,0.0324,-0.65675867,0.0,8266,-0.009486923,3.739134,4037.2304167747498,13.185216549721751
0.01606,26.98598498220724,1,-12.15112808881461,0.11523715,-0.05964172,8377,0.011744689813553956,0.8230404,3.6698272,-3.5682926,-8.08,-0.032670245,0.69863623,1.0,0.76721114,109998,0.05102,-0.6440506,0.0,8377,-0.009325071,3.7508373,4076.115808725357,13.130118180732959
0.01602,26.97276768976671,1,-12.105387245078392,0.11343679,-0.07474682,8483,0.010987492218836114,0.82467026,3.7137976,-3.5681934,-8.15,-0.06733411,0.67805296,1.0,0.7673178,110998,0.14001,-0.66970545,0.0,8483,-0.009343664,3.7664473,4115.187632083893,13.084639867971237
0.01599,26.95393119389128,1,-12.070030295968305,0.1129741,-0.04287218,8582,0.011145530228850514,0.8395265,3.706088,-3.5680327,-8.99,-0.05857236,0.69052243,1.0,0.7674403,111998,0.05424,-0.67444724,0.0,8582,-0.009689765,3.7764065,4155.16383099556,13.049522255884408
0.01596,26.933277420226666,1,-12.012533057376107,0.1153829,-0.03123767,8697,0.011635792193925602,0.831907,3.6869137,-3.5645106,-7.87,-0.06364595,0.6568439,1.0,0.7674975,112998,0.04137,-0.67895424,0.0,8697,-0.009742792,3.7533667,4195.479006767273,12.992296194089915
0.01593,26.915787850742777,1,-11.953710006807352,0.11321544,-0.033944186,8814,0.010860460369973936,0.8281371,3.661931,-3.5590603,-7.72,-0.024132237,0.6503118,1.0,0.7676192,113998,0.11393,-0.6181927,0.0,8814,-0.0097518135,3.7341554,4235.358096599579,12.93374177444974
0.0159,26.902499614978733,1,-11.918900729108245,0.11153013,-0.047044422,8915,0.010420606775492591,0.8302012,3.6517918,-3.5587993,-8.86,-0.043553866,0.6800043,1.0,0.7676774,114998,0.04407,-0.64335287,0.0,8915,-0.0095507605,3.7296054,4274.621378898621,12.89915872125631
0.01586,26.89300599361975,1,-11.873781028368795,0.11257886,-0.014187522,9024,0.010679489326786718,0.83466053,3.6700652,-3.5567596,-7.78,-0.07600729,0.63789606,1.0,0.76776206,115998,0.2274,-0.67492384,0.0,9024,-0.0094718,3.716817,4313.314771413803,12.854277482269504
0.01583,26.882426547728084,1,-11.841095890410958,0.11700624,-0.019125447,9125,0.01092950644993125,0.8322331,3.678117,-3.5554821,-8.93,-0.067324914,0.62219316,1.0,0.76777303,116998,0.03896,-0.662954,0.0,9125,-0.009995401,3.7563958,4352.211277961731,12.821808219178083
0.0158,26.872123308940488,1,-11.813292854819473,0.12169966,-0.11027344,9223,0.01077923599912809,0.8142946,3.6851213,-3.5603619,-9.19,-0.08579063,0.6837725,0.99,0.7677598,117998,0.00837,-0.67299324,0.0,9223,-0.009466028,3.7471063,4391.093276977539,12.794101702266074
0.01577,26.862940219706346,1,-11.74064571306393,0.11017772,-0.041307803,9354,0.010503322845100275,0.83530235,3.669505,-3.5538836,-6.81,-0.10650225,0.61944526,1.0,0.7677808,118998,0.0391,-0.69781244,0.0,9354,-0.0097293565,3.747917,4429.820378065109,12.721723326918966
0.01574,26.851450638425927,1,-11.696671949286847,0.106294796,-0.1106168,9465,0.010543442585985658,0.8137353,3.6621773,-3.5523624,-7.66,-0.09009024,0.61046755,1.0,0.76781064,119998,0.15186,-0.6542161,0.0,9465,-0.010011678,3.7255228,4468.957808494568,12.67797147385103
0.01571,26.83757315132628,1,-11.682960016746913,0.09857846,-0.084225975,9554,0.010844037690563212,0.82058054,3.6509893,-3.554648,-10.28,-0.06831002,0.62099427,1.0,0.7677913,120998,0.11645,-0.66004443,0.0,9554,-0.0105385175,3.7264147,4508.529862880707,12.66443374502826
0.01568,26.819107956021995,1,-11.6540652511652,0.10217493,-0.03731994,9655,0.010948498144202129,0.8302094,3.6897671,-3.5556452,-8.85,-0.10986001,0.58042383,1.0,0.7678978,121998,0.04951,-0.67045057,0.0,9655,-0.010313579,3.7503815,4548.920873880386,12.635732780942517
0.01564,26.811626116143493,1,-11.617047433664583,0.094410904,-0.08137653,9761,0.011280452825052944,0.8193157,3.670162,-3.5537157,-8.24,-0.10436874,0.6071068,1.0,0.76796675,122998,0.03209,-0.6743528,0.0,9761,-0.0101887295,3.7507055,4587.487512588501,12.59891404569204
0.01561,26.79311181003459,1,-11.59223202514958,0.09706578,-0.07347564,9861,0.011152073006641672,0.8213741,3.62343,-3.5518694,-9.17,-0.04451663,0.62318575,1.0,0.76796603,123998,0.02025,-0.6272434,0.0,9861,-0.010307986,3.717839,4627.980537652969,12.574282527127066
0.01558,26.77827209357075,1,-11.542685370741482,0.10591503,-0.09846166,9980,0.010741105970864607,0.81797224,3.611198,-3.5494173,-7.62,-0.0755106,0.6072636,1.0,0.76799875,124998,0.12349,-0.64770305,0.0,9980,-0.010234767,3.7075205,4667.888934850693,12.5249498997996
0.01555,26.762192763003807,1,-11.507286606523248,0.09619024,-0.0738619,10087,0.01082210976894732,0.8184956,3.6315613,-3.5475101,-8.12,-0.10815882,0.57961595,1.0,0.76812106,125998,0.03037,-0.6880801,0.0,10087,-0.010299525,3.7233973,4708.059653997421,12.489739268365222
0.01552,26.752362007232765,1,-11.463347706781654,0.09440985,-0.021464305,10204,0.01020718297784138,0.8365877,3.652198,-3.5443134,-7.65,-0.04901503,0.5606242,1.0,0.768116,126998,0.1038,-0.6545973,0.0,10204,-0.010366617,3.7354577,4747.16961312294,12.446001568012544
0.01549,26.740550733956667,1,-11.423863526218861,0.09582055,-0.046717625,10317,0.010216657448299882,0.8227529,3.6514618,-3.5426342,-7.8,-0.10830217,0.5692473,1.0,0.76817846,127998,0.01457,-0.6621187,0.0,10317,-0.01019141,3.7327118,4786.6628205776215,12.406707376175245
0.01546,26.728484687503308,1,-11.400307190169915,0.08912433,-0.062372725,10417,0.010147456665163295,0.8256104,3.5888608,-3.5439558,-8.97,-0.048889063,0.56306297,1.0,0.7682516,128998,0.01702,-0.6389686,0.0,10417,-0.010491829,3.696011,4826.236934423447,12.383315733896515
0.01543,26.717550730678663,1,-11.357603949117145,0.09324861,-0.07137496,10534,0.010462517846900164,0.8322215,3.6273205,-3.5405772,-7.82,-0.09496102,0.5641393,1.0,0.76828915,129998,0.07927,-0.6666085,0.0,10534,-0.010182698,3.7205417,4865.640616178513,12.340801215112968
0.0154,26.708377048472833,1,-11.333019932305378,0.0906316,-0.07705401,10636,0.01034622271903628,0.8307141,3.6017284,-3.5389223,-8.83,-0.0892477,0.55613416,1.0,0.7683195,130998,0.06963,-0.65094525,0.0,10636,-0.010025562,3.7002149,4904.753282546997,12.316378337720948
0.01537,26.69565495886447,1,-11.292011531665581,0.09042053,-0.11204193,10753,0.01044423655553698,0.8238144,3.6558921,-3.5361667,-7.47,-0.146536,0.53187805,1.0,0.76836884,131998,0.13399,-0.6928506,0.0,10753,-0.0100436555,3.737814,4944.549972772598,12.275551009020738
0.01533,26.682844824895277,1,-11.265334315711918,0.092111856,-0.1300263,10858,0.010375330152262174,0.82008857,3.6283562,-3.536468,-8.31,-0.08603918,0.5638697,1.0,0.76849335,132998,0.00887,-0.6435803,0.0,10858,-0.00990335,3.7218165,4984.401058912277,12.249032971081231
0.0153,26.674357175223804,1,-11.237869390733309,0.08985639,-0.088896774,10964,0.010537719345021361,0.8359169,3.6199963,-3.5348744,-8.56,-0.10519789,0.57256615,1.0,0.7684981,133998,0.1358,-0.6636177,0.0,10964,-0.009562005,3.7159038,5023.476259231567,12.221725647573878
0.01527,26.66433883925133,1,-11.19689586717199,0.08495961,-0.07092287,11082,0.010163276644753924,0.83882445,3.6030707,-3.5308986,-7.74,-0.09746212,0.5725798,1.0,0.7685485,134998,0.10892,-0.64878297,0.0,11082,-0.009591425,3.7081096,5062.8669555187225,12.18092402093485
0.01524,26.652520904947806,1,-11.18314395633891,0.086216524,-0.09945675,11177,0.010766139702721465,0.83406496,3.6159706,-3.5302477,-9.46,-0.14093193,0.5736463,1.0,0.76856494,135998,0.02883,-0.701534,0.0,11177,-0.009069827,3.7213275,5102.631772994995,12.16730786436432
0.01521,26.643768006634726,1,-11.14620970598654,0.08214198,-0.15289451,11292,0.010465624698731411,0.8299921,3.603063,-3.526542,-7.28,-0.11178345,0.61077666,1.0,0.7686556,136998,0.0246,-0.65195036,0.0,11292,-0.008888298,3.7024548,5141.840296983719,12.13053489195891
0.01518,26.634881908149453,1,-11.123716767570413,0.08928929,-0.09432351,11397,0.010148984108555555,0.83343065,3.57299,-3.5256913,-8.63,-0.0759167,0.5443207,1.0,0.7687084,137998,0.05706,-0.64104325,0.0,11397,-0.008698146,3.6942365,5181.100501060486,12.10818636483285
0.01515,26.62523992635967,1,-11.078104660244728,0.07910445,-0.11462116,11523,0.009659328806262402,0.8323329,3.605641,-3.521518,-6.88,-0.12317869,0.55953974,1.0,0.7687787,138998,0.10406,-0.6790298,0.0,11523,-0.008607245,3.7104366,5220.535115718842,12.062744077063265
0.01512,26.60880833960193,1,-11.059967306203218,0.08161602,-0.14894502,11623,0.010040598474148992,0.8305744,3.6053421,-3.5219944,-8.97,-0.09865058,0.5448538,1.0,0.768804,139998,0.08252,-0.6479503,0.0,11623,-0.009068725,3.7091877,5261.340463399887,12.044738879807278
0.01509,26.604227850764016,1,-11.043763862822043,0.07717289,-0.090988815,11722,0.009941596815333121,0.84168965,3.5617492,-3.5221486,-9.09,-0.15383017,0.556376,1.0,0.7688239,140998,0.00224,-0.71640706,0.0,11722,-0.008621789,3.6842675,5299.83432674408,12.028664050503327
0.01506,26.59266860237265,1,-11.023680649526387,0.08095126,-0.09864631,11824,0.009806653699667083,0.8406517,3.558847,-3.5209308,-8.76,-0.14760719,0.575459,1.0,0.7689094,141998,0.04353,-0.7052295,0.0,11824,-0.008245327,3.666102,5339.742397546768,12.008711096075778
0.01503,26.58215353692412,1,-11.002263581488934,0.08114708,-0.06153059,11928,0.010493889077757423,0.8398513,3.541699,-3.5197425,-8.4,-0.13822302,0.5364862,1.0,0.7688962,142998,0.02846,-0.7103,0.0,11928,-0.008539225,3.679762,5379.473856449127,11.987424547283702
0.015,26.575344482346942,1,-10.981964760638299,0.081416406,-0.09653232,12032,0.009471367657058943,0.8402857,3.5174031,-3.519245,-8.5,-0.14003539,0.5561545,1.0,0.76892346,143998,0.02204,-0.69549966,0.0,12032,-0.008515101,3.6466575,5418.481032133102,11.967253989361701
0.01497,26.570531335588562,1,-10.959304720322926,0.07736912,-0.08997091,12139,0.009715175131462339,0.8403207,3.530821,-3.518283,-8.33,-0.15083405,0.5536951,1.0,0.76895636,144998,0.06826,-0.70045656,0.0,12139,-0.008673773,3.6553526,5457.098248004913,11.944723618090451
0.01494,26.55866673805707,1,-10.947850253392186,0.077746384,-0.09381089,12234,0.01038328195962038,0.8417203,3.5547116,-3.5175118,-9.75,-0.1872938,0.5636239,1.0,0.768972,145998,0.26035,-0.74927497,0.0,12234,-0.008706423,3.6820247,5497.18859910965,11.93338237698218
0.01491,26.54935428914819,1,-10.941338742393508,0.079958215,-0.13136809,12325,0.010152233278579177,0.8403126,3.4980454,-3.518568,-11.22,-0.22914127,0.53574246,1.0,0.768998,146998,0.01149,-0.7935153,0.0,12325,-0.008349897,3.6261106,5536.7824919223785,11.926977687626774
0.01488,26.538634503530805,1,-10.92163488615335,0.076912545,-0.098083474,12429,0.009911889405726702,0.8371565,3.5030248,-3.5182033,-8.41,-0.19946314,0.56532073,1.0,0.7690368,147998,0.04358,-0.7675526,0.0,12429,-0.0083036795,3.6246004,5576.699885606766,11.907393997908118
0.01485,26.53147301578171,1,-10.89127142287764,0.07393164,-0.09364448,12545,0.009426407943883,0.8438743,3.5317776,-3.5149236,-7.56,-0.20998156,0.5058809,1.0,0.76904225,148998,0.03773,-0.762365,0.0,12545,-0.008039443,3.6451454,5615.8962569236755,11.87716221602232
0.01482,26.519566524211616,1,-10.870830039525691,0.07657983,-0.07953284,12650,0.009603641340333263,0.8468728,3.5140598,-3.515217,-8.63,-0.24032491,0.57639825,1.0,0.7690503,149998,0.03727,-0.81176734,0.0,12650,-0.008567005,3.6427577,5656.125633239746,11.856837944664031
0.01479,26.51035821719231,1,-10.853144111651247,0.07952178,-0.12217677,12754,0.010253916138685228,0.83600825,3.557215,-3.5150716,-8.73,-0.22734183,0.5737973,1.0,0.76907605,150998,0.0368,-0.7867162,0.0,12754,-0.008913074,3.6781285,5695.81137919426,11.839266112592128
0.01476,26.495628753918762,1,-10.827607648064667,0.07267452,-0.10406754,12866,0.01007928675857494,0.83829457,3.477565,-3.5133915,-7.72,-0.2091141,0.60710335,1.0,0.7691317,151998,0.05969,-0.7613932,0.0,12866,-0.00928857,3.6037476,5736.719872236252,11.813850458572983
0.01473,26.48927519045277,1,-10.789177955665025,0.07511864,-0.07666055,12992,0.009566299283513323,0.8344548,3.477315,-3.5106535,-6.56,-0.28003967,0.5392037,1.0,0.7691905,152998,0.05535,-0.83300936,0.0,12992,-0.009513155,3.6168957,5775.846975803375,11.775554187192117
0.0147,26.480773649665988,1,-10.76541514041514,0.07519341,-0.07807368,13104,0.009785758692219955,0.84102803,3.499032,-3.5105467,-7.85,-0.2486966,0.5694305,1.0,0.76925987,153998,0.03421,-0.80640954,0.0,13104,-0.0091843195,3.6366549,5815.464534282684,11.751907814407815
0.01468,26.47057273095664,1,-10.742489595157018,0.07191166,-0.116701774,13215,0.009625365619905093,0.84411263,3.468064,-3.509097,-7.52,-0.27120855,0.6338105,1.0,0.76928425,154998,0.00727,-0.81987303,0.0,13215,-0.009224816,3.5873392,5855.483429670334,11.72909572455543
0.01465,26.4589467588107,1,-10.723723723723724,0.07584628,-0.110775195,13320,0.008922632083458249,0.8416533,3.4439209,-3.5088553,-8.44,-0.27542192,0.5297242,1.0,0.7692927,155998,0.12657,-0.8381454,0.0,13320,-0.009585685,3.5764413,5895.850708723068,11.710435435435436
0.01462,26.44677557130024,1,-10.709730293547906,0.07189482,-0.08970549,13422,0.009552248205369334,0.8428475,3.4700735,-3.508943,-8.72,-0.29196855,0.6043596,1.0,0.76927775,156998,0.1556,-0.8487883,0.0,13422,-0.009541523,3.5896425,5936.375857114792,11.696542989122337
0.01459,26.435067295412082,1,-10.689601655457837,0.067503974,-0.09371606,13531,0.009653990824681762,0.8420572,3.4651973,-3.508023,-8.18,-0.28640953,0.60466623,1.0,0.76933897,157998,0.09738,-0.85017216,0.0,13531,-0.009633886,3.5931127,5976.833659410477,11.676520582366418
0.01456,26.42916627910107,1,-10.677966101694915,0.06676264,-0.10457101,13629,0.009615070187623751,0.84095955,3.4882278,-3.5066047,-9.0,-0.3163393,0.58335686,1.0,0.7693017,158998,0.02783,-0.8625997,0.0,13629,-0.00962999,3.599093,6016.005133152008,11.664979088707902
0.01453,26.41974108562493,1,-10.655169904678745,0.070037626,-0.07735661,13743,0.010229009457812799,0.8481026,3.4341097,-3.504309,-7.83,-0.30275232,0.593602,1.0,0.7693434,159998,0.01019,-0.85470235,0.0,13743,-0.009616477,3.5618908,6056.001816272736,11.642290620679619
0.0145,26.417298586619246,1,-10.632072748267898,0.06696605,-0.09579047,13856,0.009162805738151272,0.83885735,3.4410458,-3.5004394,-7.78,-0.30250484,0.5804861,1.0,0.7693353,160998,0.026,-0.85644794,0.0,13856,-0.009499649,3.5764189,6094.415728092194,11.619298498845266
0.01447,26.409811742683218,1,-10.619805101748351,0.071241505,-0.09763262,13956,0.009452918482935876,0.83650476,3.4748325,-3.50212,-8.92,-0.3413381,0.60917526,1.0,0.76937556,161998,0.02159,-0.88745,0.0,13956,-0.009536295,3.59518,6134.008132219315,11.607122384637432
0.01444,26.402722706794822,1,-10.601635264841805,0.066071756,-0.12008134,14065,0.010456989724819253,0.8408796,3.4731765,-3.5017614,-8.06,-0.3034722,0.5908825,1.0,0.76941043,162998,0.01444,-0.8619423,0.0,14065,-0.009456572,3.5966952,6173.52997303009,11.589050835407038
0.01441,26.39683514763749,1,-10.595917502472101,0.06384488,-0.11929515,14158,0.00958128891901344,0.8446042,3.4372106,-3.5035458,-9.7,-0.31860867,0.6135939,1.0,0.76939505,163998,0.04143,-0.88944924,0.0,14158,-0.009505065,3.570538,6212.790248632431,11.583415736685973
0.01439,26.38888058034137,1,-10.577556599144879,0.06505008,-0.109652996,14267,0.009732983475829769,0.8418533,3.4536672,-3.5014296,-8.23,-0.34208304,0.6103936,1.0,0.76942,164998,0.01169,-0.8942994,0.0,14267,-0.009204608,3.569107,6252.55775809288,11.56515034695451
0.01436,26.380572660137375,1,-10.556853745044856,0.06472084,-0.10631967,14379,0.00943470035087732,0.83778864,3.4460216,-3.4988365,-7.88,-0.33979192,0.66395026,1.0,0.76946574,165998,0.19949,-0.9031179,0.0,14379,-0.009030488,3.5763397,6292.433531999588,11.544544126851658
0.01433,26.368417198651365,1,-10.535605851504279,0.06705117,-0.08004358,14492,0.009834902778992308,0.83910775,3.4446187,-3.499108,-7.59,-0.3421486,0.59595776,1.0,0.7695184,166998,0.18796,-0.90821177,0.0,14492,-0.008962512,3.558292,6333.258410692215,11.523392216395253
0.0143,26.35432726233633,1,-10.522918807810894,0.06531516,-0.11575561,14595,0.008584928817876324,0.8426659,3.4574747,-3.4975343,-8.69,-0.38183793,0.637862,1.0,0.76949793,167998,0.00793,-0.9345511,0.0,14595,-0.008619937,3.5593672,6374.588822841644,11.510791366906474
