reference_Q_mean,train/loss_actor,reference_action_mean,total/steps_per_second,rollout/error,reference_actor_Q_std,total/steps,rollout/actions_std,reference_action_std,total/episodes,reference_Q_std,rollout/return_history,rollout/episodes,rollout/return,rollout/episode_steps,total/duration,train/param_noise_distance,success rate,errors,rollout/actions_mean,rollout/goal_tolerance,reference_actor_Q_mean,train/loss_critic,rollout/Q_mean,total/epochs
-2.0817204,1.8545563,-0.22380264,22.420639711018786,0.00505,1.5784471,2176998,0.69494474,0.84281033,204268,1.6500508,-15.77,204268,-9.658713063230659,10.657538136174045,97097.94314789772,0.0,0.98,0.0011690283948449067,0.0046981806,0.001,-1.2858015,0.077301204,-3.494966,1
-2.1542635,1.8982799,-0.19597042,22.419954962531918,0.07427,1.5708534,2177998,0.69491804,0.8462756,204327,1.6529201,-14.75,204327,-9.660504974868715,10.659325492959814,97145.51182818413,0.0,0.99,0.002145017295780813,0.0047134412,0.001,-1.3450577,0.07317771,-3.4952857,1
-2.1914828,1.8284416,-0.2063696,22.41959702168646,0.00235,1.5914977,2178998,0.6948887,0.8403404,204397,1.6726726,-14.44,204397,-9.661462741625366,10.660283663654555,97191.66664290428,0.0,0.99,0.0021751892300521146,0.0047216034,0.001,-1.4028752,0.062446922,-3.4952688,1
-2.1487708,1.8859187,-0.19410719,22.419167471406052,0.00183,1.5749776,2179998,0.69485503,0.8476613,204456,1.6592509,-15.13,204456,-9.663565754979066,10.662387017255547,97238.13352036476,0.0,1.0,0.0006932537664172359,0.0047312207,0.001,-1.3604578,0.07101123,-3.4951468,1
-2.1490822,1.843382,-0.20468676,22.41873268696517,0.00161,1.58943,2180998,0.6948334,0.8464892,204525,1.6673996,-13.73,204525,-9.664886933137758,10.66370859308153,97284.62489175797,0.0,1.0,0.0006927732745725039,0.0047253296,0.001,-1.3498107,0.069425344,-3.4951472,1
-2.1430397,1.8395137,-0.19515252,22.418328105690197,0.01994,1.5910126,2181998,0.694816,0.8467171,204592,1.6578422,-13.62,204592,-9.666291937123642,10.665113982951436,97330.98693680763,0.0,1.0,0.0006548776569800409,0.0047078542,0.001,-1.3508534,0.06856586,-3.4952493,1
-2.0812888,1.8948278,-0.20332043,22.417734022280563,0.14787,1.5926832,2182998,0.6947857,0.84365207,204661,1.675209,-13.46,204661,-9.667596659842374,10.666414216680266,97378.17380785942,0.0,0.99,0.001708139699279915,0.0047288863,0.001,-1.3021181,0.067024134,-3.4954367,1
-2.215166,1.8718544,-0.19474041,22.4171811716691,0.08024,1.5612023,2183998,0.69476223,0.8453727,204723,1.6472602,-14.94,204723,-9.669162722312588,10.66798063725131,97425.18398165703,0.0,0.99,0.0017073308901017375,0.0047372696,0.001,-1.4141169,0.06999725,-3.4956107,1
-2.137142,1.8688416,-0.22527814,22.41672892122299,0.00742,1.5799756,2184998,0.69472986,0.8394648,204783,1.6619825,-15.36,204783,-9.671002964113232,10.669821225394687,97471.75904560089,0.0,1.0,0.0006817942776956943,0.0047365506,0.001,-1.3410904,0.07516235,-3.4954884,1
-2.148663,1.8571259,-0.20111074,22.4162713909219,0.07467,1.5780109,2185998,0.69471014,0.8419038,204842,1.6558769,-15.84,204842,-9.672801476259751,10.671620077913708,97518.3589580059,0.0,1.0,0.0006901254714582677,0.0047375476,0.001,-1.3742044,0.07036906,-3.4958677,1
-2.1704214,1.8545085,-0.19791345,22.41578409077057,0.00374,1.5679896,2186998,0.69468886,0.84428775,204926,1.6470879,-11.41,204926,-9.673306461844764,10.672125547758704,97565.09034633636,0.0,1.0,0.0006751270784755073,0.0047406587,0.001,-1.3663445,0.06637345,-3.4955702,1
-2.0986814,1.8580731,-0.18773337,22.415346094422762,0.03265,1.579691,2187998,0.6946725,0.85217035,205003,1.6555228,-12.01,205003,-9.67419013380292,10.67300966327322,97611.60906386375,0.0,1.0,0.0006809576704674955,0.004736668,0.001,-1.294868,0.078675486,-3.4956112,1
-2.1679306,1.8647782,-0.184999,22.414948553005885,0.04576,1.5839794,2188998,0.6946588,0.8463494,205085,1.6605219,-11.35,205085,-9.674710485896092,10.6735304873589,97657.95334410667,0.0,1.0,0.0006299817311699478,0.0047393786,0.001,-1.3556901,0.06531719,-3.4956713,1
-2.132636,1.8729615,-0.20152085,22.414517939745974,0.13664,1.5800123,2189998,0.69463205,0.8502116,205154,1.6596066,-12.53,205154,-9.676077483256481,10.67489788159139,97704.44342756271,0.0,1.0,0.000664322662129739,0.0047786348,0.001,-1.319768,0.07123832,-3.495692,1
-2.1482987,1.864168,-0.20791785,22.413786554513838,0.00303,1.5583605,2190998,0.6945914,0.8456235,205203,1.6473657,-15.34,205203,-9.677782488560108,10.67660316856966,97752.24702310562,0.0,1.0,0.0006916874530187133,0.0048136897,0.001,-1.3504574,0.07406443,-3.495869,1
-2.0957274,1.8452138,-0.20253764,22.412947371902305,0.00784,1.5683324,2191998,0.69456637,0.8557654,205261,1.6490697,-18.08,205261,-9.68023638197222,10.67905739521877,97800.52411794662,0.0,1.0,0.0006921908448143309,0.0048274277,0.001,-1.307277,0.06531769,-3.4958663,1
-2.1813822,1.8468335,-0.1976574,22.41206472116178,0.15854,1.5703051,2192998,0.69454294,0.84924895,205325,1.6501532,-14.09,205325,-9.681461098258858,10.680282478996713,97848.99460554123,0.0,1.0,0.0006786550586927965,0.0048239282,0.001,-1.3444328,0.082665205,-3.495986,1
-2.1943235,1.8633646,-0.19132221,22.41157611402634,0.00049,1.5555531,2193998,0.69449764,0.85246503,205387,1.6462498,-14.5,205387,-9.683456109685618,10.682272977354945,97895.74766349792,0.0,0.99,0.0007121524045382963,0.004840346,0.001,-1.388465,0.076578945,-3.496026,1
-2.1353717,1.8737571,-0.20388752,22.41097470329992,0.12737,1.564462,2194998,0.6944702,0.8474564,205464,1.6640011,-13.04,205464,-9.684314527119106,10.683131838180898,97942.9957447052,0.0,0.99,0.000705323267984614,0.004853666,0.001,-1.3385823,0.064729914,-3.495921,1
-2.1080842,1.8802115,-0.19192235,22.410454863424413,0.00575,1.6062641,2195998,0.6944495,0.8479738,205529,1.6781873,-12.93,205529,-9.685557755839808,10.684375440935343,97989.88969135284,0.0,1.0,0.0006258123778061743,0.0048366277,0.001,-1.274493,0.068436235,-3.4959433,1
-2.1652327,1.8571086,-0.2048512,22.40995623724113,0.07133,1.5684661,2196998,0.6944239,0.8456221,205603,1.6441346,-13.5,205603,-9.686799317130587,10.685617427761269,98036.69301009178,0.0,1.0,0.0006455708288646385,0.0048470856,0.001,-1.360722,0.0678695,-3.495999,1
-2.1147027,1.8667995,-0.20236363,22.409404079537968,0.00078,1.5943835,2197998,0.69438916,0.8499818,205667,1.6754503,-15.06,205667,-9.68836517282792,10.687178789013307,98083.7327132225,0.0,0.99,0.0007135520070665833,0.0048744506,0.001,-1.3173245,0.076704405,-3.4966571,1
-2.2177076,1.8887933,-0.1712194,22.40901405764595,0.11123,1.5302359,2198998,0.6943649,0.8590372,205729,1.6142255,-15.32,205729,-9.689975647575208,10.688789621297921,98130.06472945213,0.0,0.99,0.0007754036216216716,0.0048860647,0.001,-1.4204564,0.06864901,-3.4967933,1
-2.2206173,1.9225895,-0.20971222,22.407361647409548,0.00415,1.5700258,2199998,0.6943469,0.8493674,205794,1.6606313,-14.51,205794,-9.691463307968162,10.690277656297074,98181.92943096161,0.0,1.0,0.0006978346881921877,0.0048953798,0.001,-1.4205363,0.09109655,-3.4969683,1
-2.212677,1.894685,-0.19568403,22.407110000705053,0.06712,1.559809,2200998,0.69431645,0.8517412,205865,1.6408718,-13.54,205865,-9.692580088893207,10.691394846137031,98227.66077065468,0.0,1.0,0.0007020928023194705,0.0049000154,0.001,-1.3844097,0.08235384,-3.49679,1
-2.1288052,1.8706545,-0.21003544,22.406329404192874,0.00923,1.5673105,2201998,0.6942879,0.84429604,205923,1.6435001,-14.82,205923,-9.694473176867081,10.693283411760707,98275.71309328079,0.0,0.99,0.0019487658935615593,0.0048878193,0.001,-1.3194938,0.07269982,-3.496809,1
-2.2337847,1.9239371,-0.1932679,22.40563165719373,0.00757,1.5347145,2202998,0.69426423,0.8481009,205988,1.613156,-14.6,205988,-9.695953162320135,10.69476377264695,98323.40519142151,0.0,1.0,0.000670649255817216,0.004872929,0.001,-1.4448311,0.07620583,-3.4968212,1
-2.1805444,1.9205852,-0.21700394,22.404851719466265,0.02383,1.5295812,2203998,0.6942447,0.8496758,206066,1.601248,-12.14,206066,-9.696733085516291,10.695544146050295,98371.46112799644,0.0,1.0,0.0006590398510300649,0.0048879622,0.001,-1.3775305,0.09469388,-3.4967532,1
-2.1822088,1.9167497,-0.2031896,22.40415116080285,0.06338,1.5859256,2204998,0.6942061,0.8459171,206126,1.662714,-14.22,206126,-9.698495095233012,10.697301650446814,98419.17170500755,0.0,0.99,0.0006830995991602387,0.004905256,0.001,-1.382037,0.071096204,-3.496749,1
-2.070828,1.8887529,-0.18688947,22.403424582441627,0.01707,1.5997313,2205998,0.69418454,0.8502514,206198,1.6714785,-13.37,206198,-9.699560616494825,10.698367588434417,98466.99962687492,0.0,1.0,0.0006400689850237219,0.0049179657,0.001,-1.2394992,0.082211405,-3.4967725,1
-2.1749349,1.9030786,-0.186823,22.40284563025137,0.07381,1.5366987,2206998,0.6941679,0.84936464,206272,1.6136487,-12.61,206272,-9.700652536456717,10.699459936394664,98514.18147611618,0.0,1.0,0.0006389401187088487,0.004913406,0.001,-1.3767648,0.06763427,-3.4968128,1
-2.1223438,1.8902485,-0.1790855,22.402182138909474,0.03289,1.565411,2207998,0.694148,0.8527724,206347,1.6365728,-12.98,206347,-9.701551270432814,10.700359103839649,98561.73770523071,0.0,1.0,0.0006860910445757766,0.0049128537,0.001,-1.2995234,0.061911836,-3.4967167,1
-2.1144671,1.8774112,-0.18262498,22.401805836894543,0.00066,1.5340796,2208998,0.6941083,0.8573131,206408,1.6109009,-14.91,206408,-9.703306073408008,10.702104569590325,98608.03258824348,0.0,0.98,0.0020290550990702486,0.004902791,0.001,-1.2960148,0.06259283,-3.4975343,1
-2.1935916,1.8579019,-0.1974255,22.40140668249523,0.00447,1.5631976,2209998,0.6940768,0.8470395,206476,1.6378982,-15.24,206476,-9.704575834479552,10.70337472636045,98654.429666996,0.0,0.98,0.0020379555050628355,0.0048933304,0.001,-1.383116,0.07200265,-3.4973903,1
-2.1319456,1.8541037,-0.19266133,22.40091298201833,0.00478,1.5846705,2210998,0.6940582,0.84984285,206547,1.6474109,-13.15,206547,-9.705621480825187,10.704420785583912,98701.24497938156,0.0,1.0,0.0007145558234110852,0.0048967935,0.001,-1.3168545,0.06984587,-3.4973953,1
-2.1559575,1.893469,-0.17988701,22.400119783494585,0.08583,1.5519916,2211998,0.6940478,0.85632217,206617,1.636407,-14.09,206617,-9.70696022108539,10.70575993262897,98749.38265419006,0.0,1.0,0.0006567048323919231,0.0048796167,0.001,-1.3557942,0.07429963,-3.4975739,1
-2.2387638,1.8967726,-0.18760093,22.39919905578295,0.04637,1.5765563,2212998,0.6940196,0.8482049,206684,1.6613058,-13.01,206684,-9.708342203557121,10.707142304193841,98798.0862390995,0.0,1.0,0.0006368262874471773,0.004888138,0.001,-1.4502056,0.07098785,-3.4975085,1
-2.1689854,1.8869494,-0.18999593,22.39859891542003,0.06797,1.5612069,2213998,0.69399786,0.8525907,206745,1.6407995,-13.47,206745,-9.709903504316912,10.708703958983289,98845.37905073166,0.0,1.0,0.0006643109909167794,0.004894032,0.001,-1.3698033,0.07005587,-3.4975677,1
-2.2067585,1.8804257,-0.20625722,22.397921162219482,0.11885,1.5665346,2214998,0.6939715,0.8474447,206815,1.6487014,-14.35,206815,-9.711249184053381,10.710050044725962,98893.0170776844,0.0,1.0,0.0006791016286064192,0.0048850426,0.001,-1.4102864,0.10036769,-3.4974706,1
-2.1577706,1.898523,-0.197608,22.397414737560446,0.11262,1.5759138,2215998,0.69394124,0.84790665,206871,1.6588416,-15.29,206871,-9.713149740659638,10.711950925939353,98939.90114331245,0.0,1.0,0.0006637619237994597,0.004900662,0.001,-1.3499056,0.070874475,-3.4975014,1
-2.1594489,1.8993648,-0.1975015,22.396951019696385,0.09868,1.55731,2216998,0.6939281,0.8450263,206947,1.6325082,-12.49,206947,-9.714081383156074,10.712883008693048,98986.59857988358,0.0,1.0,0.0006625005494222344,0.004877124,0.001,-1.3599477,0.07074773,-3.4975314,1
-2.205752,1.8651211,-0.20793664,22.396257770879743,0.00127,1.5637383,2217998,0.6938988,0.8454834,207008,1.6259077,-13.88,207008,-9.715706639356933,10.714508618024425,99034.31290578842,0.0,1.0,0.0006737174400426161,0.0048896866,0.001,-1.3796529,0.06859409,-3.4979002,1
-2.1312551,1.9147323,-0.19157934,22.39553717830928,0.09703,1.580241,2218998,0.693872,0.85480285,207077,1.6622559,-13.69,207077,-9.716974845105927,10.71577722296537,99082.15115952492,0.0,1.0,0.0006521476316590357,0.004889258,0.001,-1.3403811,0.08256701,-3.4979577,1
-2.1384015,1.8985381,-0.19985728,22.39504816812434,0.06685,1.5741599,2219998,0.69383824,0.84841055,207156,1.6614445,-12.09,207156,-9.71775377010562,10.716556604684392,99128.96740984917,0.0,1.0,0.0006784247795862986,0.004882419,0.001,-1.3543512,0.07256069,-3.49751,1
-2.069435,1.8547845,-0.20140147,22.39456866636344,0.00973,1.5475916,2220998,0.69380975,0.8527542,207218,1.6318617,-13.74,207218,-9.719353531063904,10.718151898001139,99175.74359607697,0.0,0.99,0.0006818346529286137,0.004870999,0.001,-1.2868309,0.06519497,-3.4974647,1
-2.133038,1.9013666,-0.19328733,22.394006290455415,0.00032,1.5566291,2221998,0.6937919,0.85297775,207292,1.6214345,-12.6,207292,-9.720379947127723,10.719178743029158,99222.8889811039,0.0,1.0,0.0006479333789946051,0.0048962994,0.001,-1.3441708,0.06837675,-3.497499,1
-2.0511236,1.8769144,-0.17258097,22.39349057024194,0.00565,1.5633913,2222998,0.6937571,0.85202676,207359,1.6554552,-13.89,207359,-9.721685579116413,10.720479940586133,99269.8299100399,0.0,0.99,0.0014370238261313412,0.004902894,0.001,-1.28454,0.06241826,-3.4974673,1
-2.1080842,1.8935727,-0.17239375,22.39290301227092,0.15144,1.5367609,2223998,0.69373465,0.8505908,207426,1.6140203,-12.64,207426,-9.722971083663571,10.721765834562687,99317.09161520004,0.0,1.0,0.0006983115154349191,0.004911481,0.001,-1.2964046,0.071338,-3.497437,1
-2.1305153,1.8739117,-0.18621473,22.39247526611312,0.08127,1.5668138,2224998,0.6937089,0.84828144,207496,1.6560268,-14.2,207496,-9.724288660986236,10.723083818483248,99363.64665174484,0.0,1.0,0.0006859343075040054,0.004921831,0.001,-1.3385483,0.06805082,-3.4978304,1
-2.1507769,1.8881241,-0.1737144,22.390588099397217,0.05068,1.5569707,2225998,0.69367456,0.8473389,207557,1.648162,-14.55,207557,-9.725882528654779,10.724678040249184,99416.6830329895,0.0,1.0,0.0006809966954008032,0.0049414793,0.001,-1.3487402,0.07060917,-3.4978576,1
-2.1542711,1.893271,-0.19113918,22.390038126250467,0.11514,1.5735054,2226998,0.69365203,0.84687763,207631,1.6676118,-13.65,207631,-9.726948288068737,10.725744228944619,99463.78775429726,0.0,1.0,0.0006877447941758704,0.0049261525,0.001,-1.3585463,0.06233117,-3.4978888,1
-2.1379476,1.8752465,-0.19065177,22.389661504616956,0.00088,1.5968894,2227998,0.6936351,0.8469349,207703,1.6763442,-12.57,207703,-9.728058814749907,10.726855173011463,99510.12432861328,0.0,1.0,0.0006701188847763773,0.0049261847,0.001,-1.3256967,0.0814808,-3.4979594,1
-2.0798206,1.9176937,-0.19267277,22.389131535795503,0.09253,1.5823356,2228998,0.6936091,0.84958804,207768,1.6695637,-12.9,207768,-9.729303838897232,10.728100573716839,99557.14434194565,0.0,1.0,0.000692391077667032,0.004922432,0.001,-1.2759163,0.069983646,-3.4981518,1
-2.1008468,1.924916,-0.206396,22.388433449593016,0.04174,1.5967042,2229998,0.69358253,0.8447493,207840,1.6811986,-13.6,207840,-9.730581216320246,10.729378367975366,99604.91452074051,0.0,1.0,0.0006935756386235171,0.0049402034,0.001,-1.3114545,0.06631641,-3.4979362,1
-2.0379229,1.8710217,-0.18140765,22.38798103336042,0.02612,1.5797133,2230998,0.69355655,0.8501186,207915,1.6616008,-12.35,207915,-9.731462376451915,10.73025515234591,99651.59416007996,0.0,0.99,0.0006974827249436137,0.004969379,0.001,-1.2335508,0.06704146,-3.4979424,1
-2.11321,1.9066076,-0.17731969,22.387408544428506,0.00133,1.5612631,2231998,0.69353265,0.84998184,207985,1.6440595,-12.23,207985,-9.73271630165637,10.731509483857009,99698.81040811539,0.0,1.0,0.0007014655134896658,0.004959727,0.001,-1.3441827,0.062754445,-3.4978988,1
-2.0928102,1.8967379,-0.17365938,22.386988245524527,0.07318,1.5582279,2232998,0.6935151,0.8507134,208065,1.6413307,-11.66,208065,-9.733424650950424,10.732218297166751,99745.35098290443,0.0,1.0,0.0007124620388462642,0.0049557243,0.001,-1.3194766,0.0873286,-3.497794,1
-2.1531904,1.86762,-0.17559464,22.386424823956432,0.08714,1.5952781,2233998,0.6934851,0.85196453,208143,1.6859149,-11.42,208143,-9.734168336191946,10.732962434480141,99792.5313026905,0.0,1.0,0.0006671661816676545,0.0049606366,0.001,-1.3585522,0.060815286,-3.4974222,1
-2.1232169,1.8286015,-0.18644191,22.385776644191946,0.00453,1.569254,2234998,0.6934505,0.8472832,208200,1.6518875,-13.03,208200,-9.73561479346782,10.734409221902018,99840.09201574326,0.0,1.0,0.0006583735485032303,0.0049796663,0.001,-1.3746507,0.07601728,-3.4975584,1
-2.0542343,1.8728539,-0.20062442,22.385392920092038,0.19193,1.576896,2235998,0.6934189,0.8415798,208259,1.6597902,-16.1,208259,-9.737836059906174,10.73662602816685,99886.47543430328,0.0,0.99,0.0015587785698805842,0.0049941344,0.001,-1.2782567,0.069816045,-3.497603,1
-2.1039033,1.8924605,-0.16590165,22.38473917175429,0.02574,1.6083784,2236998,0.6933952,0.85061353,208325,1.6749941,-15.06,208325,-9.739229569182767,10.738019920796832,99934.06592035294,0.0,1.0,0.0007050587458132163,0.0049792477,0.001,-1.3246893,0.069804125,-3.4976656,1
-2.1254368,1.768516,-0.17100322,22.383978435106158,0.19266,1.5742284,2237998,0.6933723,0.84899485,208390,1.6609536,-14.64,208390,-9.740673736743606,10.739464465665339,99982.13706684113,0.0,1.0,0.0006955311336179184,0.0049834847,0.001,-1.353911,0.072604395,-3.497655,1
-2.0834942,1.8379496,-0.17677014,22.383240319910556,0.12605,1.5782268,2238998,0.6933523,0.8467277,208455,1.6442009,-14.83,208455,-9.742121800868293,10.740912906862393,100030.1103861332,0.0,1.0,0.000691361857151962,0.0049917763,0.001,-1.2826803,0.07114791,-3.4977715,1
-2.0882854,1.880528,-0.17380102,22.38280320521512,0.04611,1.6094731,2239998,0.6933306,0.8486202,208528,1.6910634,-13.45,208528,-9.743151998772348,10.741943527967468,100076.74103474617,0.0,1.0,0.0006922515857668812,0.004988026,0.001,-1.2797027,0.07239348,-3.4977493,1
-2.1003766,1.8687263,-0.19171996,22.38202547839764,0.00083,1.6036423,2240998,0.6933203,0.8450671,208612,1.6634252,-10.55,208612,-9.743638908595862,10.742430924395528,100124.89719319344,0.0,1.0,0.000642973590634036,0.004997272,0.001,-1.3057914,0.06847938,-3.4977353,1
-2.040986,1.859074,-0.16613469,22.381301831348118,0.02699,1.595532,2241998,0.6933006,0.85331243,208691,1.651041,-11.34,208691,-9.744239090329723,10.743031563411934,100172.81465101242,0.0,1.0,0.0006718122615134385,0.0050137118,0.001,-1.2688874,0.06260321,-3.497672,1
-2.0629475,1.8908377,-0.17867775,22.380721420596554,0.05405,1.5862255,2242998,0.69326895,0.8502942,208745,1.6709614,-14.71,208745,-9.746379554001294,10.745167548923327,100220.0937962532,0.0,0.99,0.0012088362695534844,0.0050179767,0.001,-1.2946761,0.06671174,-3.498169,1
-2.093412,1.8381827,-0.19147776,22.380016368878273,0.13848,1.5528558,2243998,0.69323766,0.8454807,208812,1.637607,-15.18,208812,-9.747701281535544,10.746484876348102,100267.93381261826,0.0,0.98,0.0012474263800360617,0.0050296155,0.001,-1.3502038,0.073561765,-3.498117,1
-2.1413734,1.844344,-0.18456002,22.37943057307577,0.00436,1.5347143,2244998,0.6932125,0.85355806,208873,1.6099905,-15.01,208873,-9.749182517606393,10.747961680063963,100315.24227881432,0.0,0.98,0.0007666448389724279,0.005017357,0.001,-1.354669,0.07425832,-3.498053,1
-2.143805,1.8264657,-0.18268247,22.37886252370807,0.02918,1.604658,2245998,0.6931887,0.85106546,208950,1.6678536,-13.55,208950,-9.750184254606365,10.748963866953817,100362.47363424301,0.0,0.99,0.0007258508291051164,0.005017086,0.001,-1.3596387,0.063312896,-3.4979494,1
-2.1662898,1.879515,-0.17988741,22.378040106404416,0.04289,1.5737504,2246998,0.6931665,0.8536078,209017,1.6404617,-13.47,209017,-9.751441270327295,10.750221273867675,100410.84873008728,0.0,1.0,0.0006713351062215538,0.0050017163,0.001,-1.381604,0.07414914,-3.4978697,1
-2.1618273,1.854364,-0.19536527,22.37722864068845,0.03565,1.5568492,2247998,0.6931514,0.84785324,209093,1.633393,-12.96,209093,-9.75241160631872,10.751192053296858,100459.17821621895,0.0,1.0,0.0006463354417652335,0.004992892,0.001,-1.3790123,0.06803828,-3.498009,1
-2.1387196,1.8419589,-0.17396696,22.37663551412762,0.01257,1.5769378,2248998,0.6931222,0.8497151,209150,1.6538838,-14.82,209150,-9.7542529285202,10.753028926607698,100506.5305094719,0.0,0.99,0.0007109919576268713,0.005013234,0.001,-1.3327293,0.07090751,-3.4982193,1
-2.1274133,1.8147813,-0.18657339,22.376045794490132,0.01072,1.5994743,2249998,0.69309324,0.8514817,209208,1.6716211,-17.01,209208,-9.755970134985278,10.754746472410233,100553.870002985,0.0,0.99,0.0006977320885164025,0.00503014,0.001,-1.3286952,0.06894527,-3.4982562,1
-2.1408112,1.8631498,-0.18537624,22.375290140055,0.11324,1.5706431,2250998,0.69306415,0.85084516,209272,1.6364292,-16.09,209272,-9.757540425857258,10.756317137505256,100601.9580488205,0.0,1.0,0.0006416897224925919,0.005029463,0.001,-1.3766838,0.0670607,-3.498279,1
