rollout/return_history,reference_Q_mean,total/episodes,reference_action_std,rollout/error,success rate,total/steps,rollout/episodes,train/loss_critic,reference_action_mean,rollout/actions_mean,train/loss_actor,rollout/Q_mean,rollout/episode_steps,rollout/return,total/steps_per_second,errors,reference_Q_std,rollout/actions_std,reference_actor_Q_mean,rollout/goal_tolerance,total/duration,train/param_noise_distance,reference_actor_Q_std,total/epochs
-8.49,-2.3877783,7640,0.8863554,0.03035,1.0,78998,7640,0.08127837,0.07832359,-0.0044029653,0.6914418,-2.725409,10.340052356020943,-9.347643979057592,25.001178594997825,0.011937668616870742,3.6618996,0.77134126,-1.5697469,0.01708,3159.77103638649,0.0,3.7620406,1
-7.94,-2.3732615,7752,0.8863475,0.01572,1.0,79998,7752,0.07548299,0.12247652,-0.0045363884,0.727539,-2.7347567,10.319917440660475,-9.327399380804954,24.992850833764923,0.012467030949952877,3.663921,0.77156794,-1.5643506,0.01705,3200.8353321552277,0.0,3.7655075,1
-8.36,-2.3891985,7860,0.88969624,0.00597,1.0,80998,7860,0.0723091,0.062907256,-0.0037423607,0.6981293,-2.7437985,10.305343511450381,-9.312722646310432,24.987185218591925,0.012171429314728525,3.6798291,0.77176774,-1.5624895,0.01701,3241.581606388092,0.0,3.778701,1
-8.75,-2.3585806,7964,0.8917284,0.1492,1.0,81998,7964,0.07704406,0.028073281,-0.003878138,0.73737574,-2.754109,10.295956805625314,-9.303239578101456,24.970235602077345,0.011952398050647213,3.6875207,0.7719125,-1.5464613,0.01698,3283.8296484947205,0.0,3.781828,1
-7.04,-2.3635087,8092,0.89409477,0.02619,1.0,82998,8092,0.06931532,0.05836184,-0.0039334674,0.6873581,-2.758024,10.255190311418685,-9.262357884330203,24.96163996850191,0.011609908364706259,3.6851327,0.772106,-1.5406587,0.01695,3325.021917819977,0.0,3.783601,1
-8.06,-2.352111,8206,0.89197654,0.06794,1.0,83998,8206,0.07358246,0.052305207,-0.004224892,0.69622743,-2.7656238,10.236046795028027,-9.243114794053131,24.95375119770207,0.011188098954856349,3.67837,0.7722765,-1.544461,0.01691,3366.147211074829,0.0,3.7706566,1
-9.05,-2.317813,8304,0.8877246,0.11387,1.0,84998,8304,0.07191925,0.08964922,-0.0039860513,0.70996416,-2.7782423,10.235669556840078,-9.242654142581888,24.94217234252589,0.011400741734116733,3.6905844,0.77253443,-1.50588,0.01688,3407.802609682083,0.0,3.7875793,1
-7.01,-2.3256118,8428,0.8913756,0.08212,1.0,85998,8428,0.06710286,0.061592806,-0.003979711,0.7104664,-2.781031,10.20360702420503,-9.210488846701471,24.928639386570925,0.010954772049844992,3.6993876,0.77276313,-1.4827998,0.01684,3449.7670998573303,0.0,3.790815,1
-8.37,-2.347634,8536,0.89076126,0.10609,1.0,86998,8536,0.073411666,0.02938351,-0.0037464583,0.6615075,-2.7879303,10.191541705716963,-9.198336457357076,24.91783184799272,0.01104537476253688,3.7067378,0.77292335,-1.5343068,0.01681,3491.3952598571777,0.0,3.818161,1
-7.78,-2.323811,8651,0.8917052,0.01261,1.0,87998,8651,0.06616483,0.03411423,-0.0039997757,0.6474805,-2.7933095,10.172234423766039,-9.178938850999884,24.906421436845307,0.01103226974463325,3.712423,0.77305907,-1.5091552,0.01678,3533.1450655460358,0.0,3.8163016,1
-7.38,-2.3453832,8771,0.8890713,0.03879,1.0,88998,8771,0.06714873,0.061300382,-0.0045820028,0.69232863,-2.7988632,10.145365408733326,-9.151978109679627,24.89041094509964,0.011329880745169735,3.7247853,0.7732062,-1.52618,0.01674,3575.5938379764557,0.0,3.8205256,1
-6.72,-2.2821176,8899,0.8910875,0.05676,1.0,89998,8899,0.07189144,0.040745616,-0.0051773293,0.6599679,-2.7994795,10.112821665355657,-9.119339251601303,24.884258843444666,0.0120504665838656,3.7262774,0.77334,-1.47281,0.01671,3616.663874387741,0.0,3.8234901,1
-7.94,-2.3008914,9015,0.8952589,0.06082,1.0,90998,9015,0.06451727,0.05523004,-0.0051669246,0.7021561,-2.803431,10.093954520244038,-9.100388241819191,24.872121916518946,0.011272847922010294,3.7313287,0.7735607,-1.4825921,0.01668,3658.6343660354614,0.0,3.82376,1
-7.35,-2.2953477,9134,0.8929627,0.13456,1.0,91998,9134,0.06836726,0.051027764,-0.0053930758,0.6493986,-2.8100157,10.072038537333041,-9.078388438800088,24.860029626468208,0.011231074044971178,3.7375119,0.7737182,-1.4810953,0.01664,3700.6391940116882,0.0,3.8314245,1
-7.0,-2.2955065,9252,0.89013016,0.08164,1.0,92998,9252,0.08006804,0.015364614,-0.0053531947,0.6931938,-2.8164465,10.049610894941635,-9.055879809770861,24.851433226760836,0.011647967265635937,3.7416263,0.7739254,-1.4852774,0.01661,3742.158416032791,0.0,3.840008,1
-7.67,-2.2355714,9372,0.8917732,0.07583,1.0,93998,9372,0.066008024,0.028532466,-0.0053936765,0.63008493,-2.8211815,10.028595817328211,-9.034784464361929,24.842588939452092,0.01073365207275303,3.7482378,0.7741069,-1.4366827,0.01658,3783.744127035141,0.0,3.8489327,1
-8.95,-2.2588158,9473,0.89383686,0.04844,0.99,94998,9473,0.063652,0.03522883,-0.00560895,0.6464677,-2.8239276,10.028396495302438,-9.034624722896654,24.829213884747283,0.012113507383316478,3.7367039,0.7742959,-1.4663332,0.01654,3826.057499885559,0.0,3.8364933,1
-8.37,-2.268706,9581,0.894664,0.01422,1.0,95998,9581,0.06936875,0.06665627,-0.005549339,0.6386974,-2.8343782,10.019830915353303,-9.025988936436697,24.822075026248278,0.011425029585353477,3.7551558,0.77438945,-1.4577026,0.01651,3867.4445991516113,0.0,3.8516743,1
-7.33,-2.2553825,9701,0.8920751,0.19577,1.0,96998,9701,0.07452823,0.029984208,-0.005335167,0.6557974,-2.8390806,9.998247603339863,-9.004329450572106,24.817286052067853,0.010719658015068483,3.739418,0.77460843,-1.457133,0.01648,3908.48539185524,0.0,3.8361099,1
-6.65,-2.2407327,9819,0.8911424,0.04331,1.0,97998,9819,0.060111877,0.06311569,-0.0047037867,0.6492632,-2.848056,9.978205519910377,-8.98421427843976,24.80472825643491,0.011657607168970132,3.7683322,0.7749386,-1.4366872,0.01644,3950.7790203094482,0.0,3.8679426,1
-8.95,-2.2666225,9921,0.895855,0.0157,1.0,98998,9921,0.068242125,0.022365352,-0.004576255,0.6369426,-2.8598878,9.978832778953734,-8.984779760104828,24.799551586799954,0.011097961089431794,3.7700214,0.7750942,-1.4645431,0.01641,3991.9270174503326,0.0,3.8740983,1
-8.85,-2.2664707,10023,0.8917141,0.1962,1.0,99998,10023,0.06612642,0.025516639,-0.00450892,0.65033203,-2.86567,9.976853237553627,-8.982739698693006,24.790180025369036,0.011295436314904648,3.7780097,0.77519536,-1.4752959,0.01638,4033.774659872055,0.0,3.8856766,1
-7.88,-2.2659888,10133,0.8882739,0.01372,1.0,100998,10133,0.06825951,0.031432778,-0.004668626,0.64111173,-2.8733432,9.967433139248001,-8.973255699200632,24.781135843359277,0.011135341185620783,3.791387,0.7753368,-1.4861368,0.01635,4075.600111246109,0.0,3.8938937,1
-8.29,-2.181257,10246,0.8915083,0.09318,1.0,101998,10246,0.063087344,0.035669893,-0.005401189,0.60660803,-2.8800733,9.955006831934414,-8.960765176654304,24.769740857220295,0.010821653806564581,3.8053849,0.775387,-1.3791194,0.01631,4117.846875667572,0.0,3.9157784,1
-8.66,-2.2260013,10351,0.8952035,0.22992,1.0,102998,10351,0.0610718,0.02083035,-0.005560914,0.6295306,-2.8863266,9.950632789102503,-8.956332721476185,24.759403969951705,0.01073588507651962,3.781036,0.7755114,-1.4291625,0.01628,4159.954743862152,0.0,3.8865275,1
-7.72,-2.2418585,10465,0.891579,0.10171,1.0,103998,10465,0.059610203,0.037108116,-0.005681183,0.6331754,-2.8909595,9.937601528905876,-8.943239369326326,24.75486507578085,0.011342027581028178,3.8095312,0.77571493,-1.43926,0.01625,4201.113586425781,0.0,3.9050295,1
-7.43,-2.2391105,10580,0.892835,0.18736,1.0,104998,10580,0.060656343,0.024471348,-0.0050239,0.57541674,-2.8954625,9.92429111531191,-8.929867674858222,24.747235110594065,0.010789921089172308,3.7884974,0.7758233,-1.436976,0.01622,4242.817410945892,0.0,3.8942637,1
-8.52,-2.2153509,10681,0.89446723,0.12014,1.0,105998,10681,0.058828734,0.0012724819,-0.004414663,0.6281719,-2.906888,9.92388353150454,-8.92940735886153,24.74436104669104,0.011234330133906961,3.8211029,0.7759227,-1.4033346,0.01618,4283.72346329689,0.0,3.9263644,1
-8.96,-2.183965,10781,0.8952309,0.08919,1.0,106998,10781,0.06958045,0.0002578888,-0.0039478773,0.6374473,-2.915062,9.924218532603655,-8.929691123272423,24.73884258891182,0.010801411016659226,3.8212292,0.776025,-1.3852944,0.01615,4325.101290225983,0.0,3.9220953,1
-7.68,-2.2046602,10895,0.89504886,0.0257,1.0,107998,10895,0.06503914,-0.015232183,-0.003907569,0.6427191,-2.9222786,9.911610830656265,-8.917026158788435,24.73302461758558,0.010973642882503173,3.8265347,0.7760953,-1.4047058,0.01612,4366.5504591465,0.0,3.9313664,1
-6.84,-2.181023,11023,0.89079213,0.0275,1.0,108998,11023,0.058124434,0.010673501,-0.004091521,0.6228539,-2.9239552,9.887780096162569,-8.89313254105053,24.72042213694179,0.011322553263003188,3.8254907,0.7761994,-1.392905,0.01609,4409.2289118766785,0.0,3.9415283,1
-7.73,-2.1590965,11137,0.8940354,0.03073,1.0,109998,11137,0.0640191,-0.0014111368,-0.004080279,0.5619546,-2.9316292,9.874203106761247,-8.879500763221694,24.70817007683942,0.011180039126952358,3.8152876,0.77627397,-1.3619335,0.01606,4451.887762546539,0.0,3.9169953,1
-8.15,-2.1700869,11252,0.89469445,0.11601,1.0,110998,11252,0.05532124,-0.00837331,-0.0041801725,0.55192477,-2.9344351,9.864557412015643,-8.869800924280128,24.699967261796992,0.011018945997002892,3.8261297,0.7762285,-1.3705055,0.01602,4493.852110147476,0.0,3.9381907,1
-8.3,-2.1312246,11359,0.89783025,0.27242,1.0,111998,11359,0.063430555,-0.009271934,-0.0043529915,0.61115193,-2.9407382,9.858878422396337,-8.864072541596972,24.69401304304678,0.010783923963910124,3.814082,0.77628547,-1.3303844,0.01599,4535.431313037872,0.0,3.914888,1
-8.28,-2.1307719,11463,0.8980371,0.11104,1.0,112998,11463,0.06944858,0.009458833,-0.0041315374,0.62203383,-2.948138,9.857716130157899,-8.86286312483643,24.685048270310972,0.010948516887564113,3.8219984,0.77632314,-1.3309519,0.01596,4577.588780164719,0.0,3.9207728,1
-7.37,-2.168376,11583,0.8968551,0.02137,1.0,113998,11583,0.054742042,0.0143695725,-0.0037674382,0.59407705,-2.9511168,9.841146507813175,-8.846240179573513,24.682465903557492,0.010770649773739378,3.8766606,0.77636397,-1.3764966,0.01593,4618.582294225693,0.0,3.9780831,1
-7.84,-2.1487203,11700,0.8923422,0.19038,1.0,114998,11700,0.051740225,0.008340935,-0.0032305915,0.62719935,-2.9523306,9.828717948717948,-8.833760683760683,24.679309324741123,0.010683611379738616,3.8599234,0.77639234,-1.356355,0.0159,4659.692801237106,0.0,3.9603968,1
-7.46,-2.159002,11817,0.89258206,0.07641,1.0,115998,11817,0.05834171,-0.0027860936,-0.0035213535,0.5811127,-2.9575307,9.816281628162816,-8.821274435135821,24.67561158413305,0.011348915754806484,3.8650615,0.7764947,-1.3741035,0.01586,4700.916919708252,0.0,3.9714215,1
-8.51,-2.1741061,11925,0.89219093,0.06047,1.0,116998,11925,0.05442441,0.026928551,-0.0032212734,0.64851344,-2.9628434,9.811069182389938,-8.816016771488469,24.66738512405448,0.009896567167397652,3.873213,0.7765572,-1.3828893,0.01583,4743.024013757706,0.0,3.974662,1
-7.18,-2.1216495,12039,0.89147705,0.05928,1.0,117998,12039,0.050333418,0.007711803,-0.0029249098,0.6157244,-2.9682767,9.800814021098098,-8.805714760362156,24.661704750841547,0.011223040873070396,3.8544536,0.7766668,-1.3396674,0.0158,4784.66517996788,0.0,3.9483366,1
-7.17,-2.1504407,12165,0.8906117,0.0333,1.0,118998,12165,0.052238356,0.0054841065,-0.0026473906,0.6099019,-2.9697957,9.781668721742705,-8.786518701191945,24.658708608602037,0.010900337057879649,3.874392,0.77667314,-1.3658516,0.01577,4825.80016207695,0.0,3.966606,1
-9.51,-2.1241822,12257,0.89509815,0.02701,1.0,119998,12257,0.05060165,-0.01081756,-0.0030357821,0.6345503,-2.9788718,9.78958962225667,-8.794403198172473,24.656671953865057,0.010924870403643103,3.8625388,0.77672416,-1.3435962,0.01574,4866.755749702454,0.0,3.9602358,1
-6.85,-2.1624162,12380,0.89170384,0.22314,1.0,120998,12380,0.051134165,-0.013346854,-0.002956449,0.61596674,-2.9820209,9.77302100161551,-8.77778675282714,24.65397726280001,0.010720157438280366,3.8743918,0.7768022,-1.3738236,0.01571,4907.849095106125,0.0,3.9698534,1
-7.39,-2.1409879,12493,0.8917221,0.08186,1.0,121998,12493,0.053173166,0.034950856,-0.0023555143,0.6168766,-2.9873416,9.76538861762587,-8.770111262306893,24.646752791964307,0.010430223764486317,3.8716912,0.7769111,-1.359451,0.01568,4949.8609828948975,0.0,3.9586103,1
-7.97,-2.152654,12604,0.89016974,0.07654,1.0,122998,12604,0.047717348,-0.03876013,-0.0027022052,0.64158964,-2.994294,9.758489368454459,-8.763170422088226,24.644423186905,0.010680967814808671,3.8862922,0.7769118,-1.3689144,0.01564,4990.906018257141,0.0,3.9749613,1
-7.9,-2.1426628,12720,0.8880767,0.01504,1.0,123998,12720,0.048975635,-0.015083636,-0.0030034927,0.66356796,-2.9970093,9.748427672955975,-8.753066037735849,24.63772719924936,0.010555074022211649,3.8785982,0.7769827,-1.3656363,0.01561,5032.850595235825,0.0,3.961502,1
-8.03,-2.165839,12832,0.89129317,0.05402,1.0,124998,12832,0.048016928,0.0013828644,-0.0028693418,0.65614057,-3.0005705,9.740258728179551,-8.744856608478804,24.629955619291508,0.01064853337010419,3.8747022,0.7769681,-1.391339,0.01558,5075.039595365524,0.0,3.958949,1
-8.1,-2.1519814,12943,0.89040214,0.01301,1.0,125998,12943,0.05152808,0.0136568695,-0.0031373661,0.6542326,-3.006804,9.73499188750676,-8.739550336089005,24.624435397644888,0.01085353759330264,3.8613434,0.7770205,-1.3771046,0.01555,5116.7873685359955,0.0,3.9530797,1
-8.0,-2.166517,13054,0.892075,0.10472,1.0,126998,13054,0.046611886,-0.016676469,-0.0033448702,0.64104706,-3.0105455,9.727210050559215,-8.731729738011337,24.617006885354414,0.010929614285910806,3.8682475,0.7770651,-1.3851949,0.01552,5158.953750610352,0.0,3.9507246,1
-8.23,-2.1705537,13166,0.89135396,0.12573,1.0,127998,13166,0.047428206,-0.013507363,-0.003270017,0.75700194,-3.0144968,9.721859334649857,-8.726340574206288,24.611117045136726,0.010426634846097653,3.8797133,0.77707624,-1.4034709,0.01549,5200.8204164505005,0.0,3.964351,1
-8.35,-2.2020435,13271,0.8921249,0.04438,1.0,128998,13271,0.046677712,-0.009906301,-0.0031532964,0.6666273,-3.0217812,9.719312787280536,-8.723758571320925,24.598579969044316,0.010553064515791426,3.8875625,0.7770876,-1.4322151,0.01546,5244.123854398727,0.0,3.966992,1
-7.77,-2.1831007,13385,0.89080316,0.03427,1.0,129998,13385,0.046358436,-0.021710282,-0.0030523422,0.68077767,-3.0258965,9.71199103474038,-8.716398954053044,24.59340922725859,0.01023002400312823,3.882936,0.77712107,-1.4119895,0.01543,5285.887727022171,0.0,3.97323,1
-9.37,-2.1881332,13480,0.8849196,0.01806,1.0,130998,13480,0.045356464,0.0036938314,-0.0028461632,0.6937163,-3.0336545,9.717581602373887,-8.721958456973294,24.591917720346373,0.010380428858169477,3.8702142,0.7772027,-1.416385,0.0154,5326.872084140778,0.0,3.964173,1
-7.0,-2.1969543,13612,0.8882031,0.06353,1.0,131998,13612,0.04715851,-0.013425547,-0.0032168669,0.69664496,-3.0375464,9.69637084925066,-8.700705260064648,24.582805596264297,0.010281851561137473,3.8634882,0.7772686,-1.4302189,0.01537,5369.525438547134,0.0,3.9551632,1
-7.4,-2.190498,13729,0.8868772,0.15465,1.0,132998,13729,0.045399394,0.0062297955,-0.0029396834,0.74891305,-3.041205,9.687449923519557,-8.691747396023016,24.57781176452694,0.010718260874375933,3.8536763,0.77734625,-1.4188998,0.01533,5411.303547859192,0.0,3.935307,1
-8.73,-2.1814356,13831,0.8910365,0.0823,1.0,133998,13831,0.045408312,0.0017572095,-0.003086012,0.72076035,-3.046191,9.688091967319789,-8.69235774708987,24.574259607966333,0.01043727063901002,3.8631525,0.7772889,-1.4219344,0.0153,5452.778726100922,0.0,3.941628,1
-8.18,-2.2150106,13941,0.88843304,0.00828,1.0,134998,13941,0.044222444,-0.049342383,-0.00329927,0.775151,-3.0503244,9.683666881859263,-8.687899002940965,24.571363727345766,0.010181452293756856,3.8613472,0.7772453,-1.4403708,0.01527,5494.119150161743,0.0,3.9457743,1
-7.91,-2.20047,14055,0.8908007,0.11586,1.0,135998,14055,0.04317401,-0.037948612,-0.0033622473,0.710723,-3.0517435,9.67541800071149,-8.679615795090715,24.56367961554615,0.009827403465812831,3.8537452,0.77725214,-1.438637,0.01524,5536.548356294632,0.0,3.9308417,1
-8.1,-2.2268481,14165,0.88843817,0.11379,1.0,136998,14165,0.04290284,-0.018575,-0.0032610316,0.73041403,-3.056439,9.67109071655489,-8.675255912460289,24.558473952138662,0.009714360461184818,3.854629,0.77731407,-1.4624217,0.01521,5578.441081762314,0.0,3.9344504,1
-7.79,-2.2458508,14277,0.8898391,0.09291,1.0,137998,14277,0.043033857,0.0015989741,-0.0030528868,0.75268203,-3.0605054,9.665826153953912,-8.669958674791623,24.556858319525315,0.010240640940509234,3.8629918,0.7773628,-1.490834,0.01518,5619.529917240143,0.0,3.9531143,1
-8.92,-2.2226353,14374,0.8880493,0.03824,1.0,138998,14374,0.043941513,0.006977223,-0.003385665,0.72438914,-3.067354,9.668150827883679,-8.672255461249478,24.55061968555181,0.01075348640208893,3.8519702,0.7774121,-1.448919,0.01515,5661.690082788467,0.0,3.9402385,1
-8.81,-2.2178302,14477,0.8910145,0.22572,1.0,139998,14477,0.043594617,-0.043536466,-0.0035631482,0.75964284,-3.0721545,9.670373696207777,-8.67444912620018,24.5443562636115,0.010353326269414842,3.842048,0.77738625,-1.4469578,0.01512,5703.877441167831,0.0,3.920498,1
-7.98,-2.2533803,14586,0.88691825,0.02783,1.0,140998,14586,0.043128785,-0.004838668,-0.0031982774,0.76202804,-3.074749,9.666323872206226,-8.670368846839436,24.540119140215754,0.009947165461927934,3.8399255,0.7774321,-1.4895244,0.01509,5745.611877202988,0.0,3.9236004,1
-7.29,-2.2610312,14706,0.8870117,0.02121,1.0,141998,14706,0.04174415,-0.01866647,-0.0031687133,0.7777402,-3.075795,9.655514755881953,-8.65952672378621,24.53447703460562,0.009317436816454255,3.8240979,0.7774578,-1.5036532,0.01506,5787.692144393921,0.0,3.90708,1
-7.48,-2.249824,14824,0.88919306,0.09616,1.0,142998,14824,0.04469855,-0.023473501,-0.0031738942,0.74951744,-3.0793073,9.646451699946033,-8.650431732325957,24.530826158730086,0.009753265486423178,3.8224404,0.7774563,-1.4900112,0.01503,5829.318551063538,0.0,3.9038293,1
-7.82,-2.2626333,14935,0.882864,0.04117,1.0,143998,14935,0.041897632,-0.021683471,-0.0037108206,0.7574872,-3.0833764,9.641044526280549,-8.644994978239035,24.52927945245445,0.010734594519049004,3.832789,0.777448,-1.5171545,0.015,5870.453727722168,0.0,3.913849,1
-6.34,-2.3019047,15063,0.8877325,0.11736,1.0,144998,15063,0.0417593,-0.0018383687,-0.0038056318,0.76048285,-3.0855882,9.625970922127067,-8.629887804554206,24.524778677468884,0.010300896391146066,3.8403308,0.77749455,-1.5502365,0.01497,5912.306158065796,0.0,3.9365907,1
-7.5,-2.281437,15174,0.8829191,0.14028,1.0,145998,15174,0.04163051,-0.08247066,-0.0044050226,0.79029906,-3.086466,9.621062343482272,-8.62495057334915,24.518975604693445,0.01031822930808176,3.8127015,0.77749485,-1.5241137,0.01494,5954.490201950073,0.0,3.8939583,1
-8.73,-2.3223138,15279,0.882728,0.10464,1.0,146998,15279,0.041571748,-0.02662321,-0.003990239,0.8299569,-3.0913117,9.620917599319327,-8.624779108580405,24.51158179328332,0.00992713494559847,3.843212,0.77758986,-1.576983,0.01491,5997.083388566971,0.0,3.9275367,1
-7.98,-2.3222709,15387,0.88248056,0.02544,1.0,147998,15387,0.042495623,0.010423879,-0.0043249303,0.8185432,-3.0935762,9.618249171378435,-8.622083577045558,24.510393987887444,0.0101602757375161,3.804215,0.7775827,-1.5576017,0.01488,6038.17303276062,0.0,3.8824081,1
-7.56,-2.3195941,15505,0.8834918,0.01144,1.0,148998,15505,0.040095758,-0.057498038,-0.0042001065,0.7899344,-3.0970662,9.609803289261528,-8.613608513382779,24.50283368403314,0.009684332016231556,3.8252735,0.7776414,-1.5727003,0.01485,6080.847706079483,0.0,3.9034362,1
-7.53,-2.3480978,15625,0.88311446,0.03604,1.0,149998,15625,0.04158756,-0.05655101,-0.004069445,0.8059769,-3.0983298,9.599872,-8.603648,24.500609371436898,0.010244074823664068,3.8081603,0.7776727,-1.5977709,0.01482,6122.215073347092,0.0,3.8943849,1
-7.11,-2.3427386,15745,0.8829292,0.02643,1.0,150998,15745,0.03986736,-0.06031363,-0.004137893,0.82053804,-3.1002705,9.59009209272785,-8.593839314067958,24.49611276025935,0.009837770835890316,3.820265,0.7777175,-1.5833461,0.01479,6164.161696910858,0.0,3.9056578,1
-5.58,-2.3573592,15886,0.88770604,0.04956,1.0,151998,15886,0.041481733,-0.022295794,-0.004125354,0.8182776,-3.1002357,9.567291955180663,-8.571005917159763,24.495465055018204,0.009988814257437554,3.802619,0.77775496,-1.6097126,0.01476,6205.14857172966,0.0,3.8852427,1
-9.35,-2.3286228,15980,0.8803959,0.0715,1.0,152998,15980,0.04200757,-0.040080264,-0.004288764,0.8246767,-3.10462,9.574342928660826,-8.578035043804755,24.489672847593994,0.009693700434335917,3.8022552,0.7778213,-1.5704675,0.01473,6247.449729204178,0.0,3.8896682,1
-7.83,-2.3232894,16091,0.8863968,0.10236,1.0,153998,16091,0.04107423,-0.011461984,-0.0046599903,0.8222822,-3.1081586,9.569821639425767,-8.57348828537692,24.48728488216533,0.010166871746564544,3.8177106,0.7778237,-1.5635992,0.0147,6288.896492242813,0.0,3.8919525,1
-7.51,-2.3628159,16206,0.88815874,0.02734,1.0,154998,16206,0.043724626,-0.008956668,-0.0046165437,0.8272449,-3.1097054,9.562939651980749,-8.566580278909045,24.482841204315704,0.009815045211137378,3.7980287,0.777796,-1.6103967,0.01468,6330.882870435715,0.0,3.8762958,1
-7.93,-2.3745346,16315,0.8824318,0.04187,1.0,155998,16315,0.040910926,-0.047124278,-0.004198166,0.80104727,-3.113456,9.561507814894268,-8.56512411890898,24.48135844759513,0.010032511641006617,3.8080359,0.7778778,-1.6203794,0.01465,6372.113718032837,0.0,3.8869493,1
-8.59,-2.3445632,16420,0.880302,0.0754,1.0,156998,16420,0.039240435,-0.05067117,-0.0041052727,0.8546751,-3.1171634,9.561023142509136,-8.564616321559074,24.476212188127143,0.009800225447273245,3.7953792,0.77791446,-1.5833592,0.01462,6414.309485197067,0.0,3.876808,1
-7.17,-2.4016473,16540,0.8859118,0.1752,1.0,157998,16540,0.040609416,-0.03527112,-0.004427194,0.85033333,-3.1186345,9.55247883917775,-8.556045949214026,24.471268137756145,0.009558379110760183,3.7998846,0.7779273,-1.6436538,0.01459,6456.469648838043,0.0,3.8910677,1
-8.77,-2.4098713,16643,0.8834114,0.03993,1.0,158998,16643,0.039841905,-0.060486805,-0.005010359,0.85726076,-3.1216106,9.553025295920207,-8.556570329868412,24.470727323559736,0.00920447960945588,3.7719393,0.77787924,-1.6385272,0.01456,6497.47749209404,0.0,3.8582158,1
-7.24,-2.3878992,16765,0.88249665,0.00457,1.0,159998,16765,0.041523766,-0.065696806,-0.005014234,0.78953385,-3.1242628,9.543692215926036,-8.547211452430659,24.469070726397643,0.009941539038237543,3.801236,0.7778766,-1.6291082,0.01453,6538.785301208496,0.0,3.8780735,1
-7.28,-2.4060605,16883,0.8835735,0.03771,1.0,160998,16883,0.042043783,-0.054934397,-0.0047344356,0.83666414,-3.126684,9.5356867855239,-8.539181425102173,24.463417056942312,0.009522493140076691,3.7645943,0.7779178,-1.6421956,0.0145,6581.17382478714,0.0,3.8589523,1
-7.98,-2.3777628,16995,0.8750781,0.09792,1.0,161998,16995,0.03878812,-0.058768567,-0.004818361,0.86694145,-3.1296306,9.531979994115916,-8.535451603412769,24.45792005005482,0.009141108871554025,3.7692478,0.7779386,-1.62722,0.01447,6623.53951883316,0.0,3.8606596,1
-7.44,-2.4112284,17110,0.88153887,0.04425,1.0,162998,17110,0.04091085,-0.048703954,-0.004891842,0.85282564,-3.1323192,9.526417299824663,-8.529865575686733,24.44843994971919,0.00983501889591637,3.7945192,0.7779681,-1.6512809,0.01444,6667.01026058197,0.0,3.8790767,1
-7.72,-2.4045734,17224,0.87969893,0.00921,1.0,163998,17224,0.039634503,-0.032530162,-0.004788978,0.89998496,-3.1350474,9.521597770552717,-8.525023223409196,24.44581621886258,0.009128849346101378,3.7657297,0.7779887,-1.6347479,0.01441,6708.632615566254,0.0,3.85827,1
-7.4,-2.4244087,17342,0.8830336,0.05527,1.0,164998,17342,0.04109919,-0.018449215,-0.004715326,0.85823303,-3.1375906,9.51372390727713,-8.517126052358437,24.44289017065205,0.010135704912964396,3.790432,0.77801687,-1.6645598,0.01439,6750.3473954200745,0.0,3.8810122,1
-7.82,-2.3977404,17456,0.88385755,0.0123,1.0,165998,17456,0.04157717,-0.055928197,-0.00472408,0.8744783,-3.138433,9.509624197983502,-8.513004124656279,24.442130279205777,0.009600630795847666,3.7714028,0.7779911,-1.6415685,0.01436,6791.470223903656,0.0,3.8563812,1
-7.52,-2.4266505,17571,0.882113,0.04353,1.0,166998,17571,0.03909757,-0.01849969,-0.0047433507,0.84989595,-3.1389346,9.503898469068352,-8.507256274543282,24.437954564666736,0.00925345720042415,3.767445,0.77791166,-1.6625028,0.01433,6833.550637722015,0.0,3.8538015,1
-9.17,-2.4275055,17669,0.87484884,0.12608,1.0,167998,17669,0.039335143,-0.0844357,-0.004959397,0.9069716,-3.1458445,9.508121568849397,-8.51146075046692,24.434520566498353,0.010253766806248097,3.754441,0.7779404,-1.6695864,0.0143,6875.436722517014,0.0,3.8444211,1
-8.74,-2.4481728,17770,0.87787956,0.01555,1.0,168998,17770,0.038684778,-0.045409705,-0.0050285035,0.9124589,-3.1482053,9.509566685424874,-8.512886888013506,24.4332771958992,0.009907078399782209,3.7677512,0.7779576,-1.68187,0.01427,6916.714390993118,0.0,3.8558397,1
