rollout/error,reference_actor_Q_mean,rollout/return_history,total/steps,rollout/episode_steps,total/episodes,total/epochs,reference_actor_Q_std,total/duration,train/param_noise_distance,success rate,reference_Q_std,train/loss_actor,rollout/goal_tolerance,rollout/return,reference_action_std,reference_action_mean,reference_Q_mean,rollout/actions_mean,rollout/actions_std,total/steps_per_second,rollout/Q_mean,train/loss_critic,errors,rollout/episodes
0.03069,-2.3787146,-14.67,1710998,12.016511454777858,142386,1,2.383876,73990.02541089058,0.0,1.0,2.4372633,2.2027698,0.001,-11.016890705546894,0.8481232,-0.05065961,-3.0691998,0.00027421274,0.7316292,23.124711614819347,-3.9032936,0.06448003,0.0006684000194968339,142386
0.18776,-2.3962288,-15.03,1711998,12.018230958230959,142450,1,2.3733091,74034.60615897179,0.0,1.0,2.4251451,2.2144234,0.001,-11.018610038610039,0.84931374,-0.08535716,-3.061459,0.00028605122,0.7315999,23.124294013584535,-3.90325,0.06177355,0.0006728572201038263,142450
0.00446,-2.3979478,-16.18,1712998,12.020588751271886,142505,1,2.3872874,74077.77986431122,0.0,1.0,2.4353602,2.203909,0.001,-11.020967685344374,0.8493826,-0.056741897,-3.0886059,0.0002904232,0.7315692,23.124316132822965,-3.9033778,0.0585319,0.0007270203720035869,142505
0.06641,-2.3990002,-18.47,1713998,12.023570180915168,142553,1,2.3829653,74120.14804315567,0.0,1.0,2.4338374,2.1954923,0.001,-11.023948987394162,0.8462768,-0.085757144,-3.0736935,0.00031792469,0.7315293,23.12458953808407,-3.9035218,0.06113366,0.0007495250321302707,142553
0.00975,-2.3812437,-18.2,1714998,12.02576958137578,142610,1,2.3768399,74162.86746239662,0.0,1.0,2.4387293,2.2345712,0.001,-11.026148236449057,0.85017437,-0.058363643,-3.0494394,0.00032053347,0.7314922,23.12475311003271,-3.9035504,0.052055832,0.0007125718278171895,142610
0.00158,-2.4206634,-13.2,1715998,12.026435855205523,142685,1,2.3800924,74206.61554026604,0.0,1.0,2.438518,2.2292082,0.001,-11.026814311245051,0.8492535,-0.062489126,-3.0955048,0.00036133008,0.7314723,23.12459593402241,-3.9035485,0.0602032,0.0007241504787121933,142685
0.12225,-2.3421876,-14.33,1716998,12.028457534380934,142739,1,2.3871036,74251.04014635086,0.0,1.0,2.4489474,2.2085843,0.001,-11.028835847245672,0.8467999,-0.058527853,-3.0195036,0.0003645787,0.73141694,23.124228248058873,-3.9031088,0.05932385,0.0007164187391026821,142739
0.03081,-2.3835306,-15.26,1717998,12.029921083405107,142809,1,2.370536,74294.8074772358,0.0,1.0,2.425714,2.2295046,0.001,-11.030299210834052,0.84493977,-0.07450114,-3.046269,0.0003358056,0.73139656,23.12406557519381,-3.9031985,0.05806647,0.0007168897208449301,142809
0.03185,-2.3833656,-15.06,1718998,12.031643709054258,142872,1,2.397557,74338.0411207676,0.0,1.0,2.4501772,2.2181005,0.001,-11.032021669746346,0.8432374,-0.06967377,-3.0814936,0.00034176084,0.73137265,23.124069104906354,-3.9033012,0.054154936,0.0006921504630479639,142872
0.0025,-2.37755,-16.58,1719998,12.03451605454838,142919,1,2.3560395,74381.69374370575,0.0,1.0,2.4171586,2.203527,0.001,-11.03489389094522,0.84598005,-0.06806245,-3.051747,0.00035572343,0.7313309,23.123942376554822,-3.903207,0.061220802,0.0006831406163208456,142919
0.08208,-2.3705373,-18.01,1720998,12.03697823410922,142976,1,2.371672,74425.06490778923,0.0,1.0,2.4289625,2.2129374,0.001,-11.037355919874665,0.84888303,-0.05447565,-3.0672355,0.00038571586,0.73128635,23.12390324593298,-3.9029663,0.055187006,0.0006819325139771426,142976
0.00309,-2.3821125,-16.98,1721998,12.039124385622697,143031,1,2.3704374,74468.52068257332,0.0,1.0,2.4215963,2.2297451,0.001,-11.039501926155868,0.85154206,-0.06185035,-3.078601,0.00040490707,0.73125434,23.12383788769114,-3.9029908,0.054421958,0.0006860076453945667,143031
0.09155,-2.3752744,-15.31,1722998,12.040566321218177,143099,1,2.3859408,74511.05853843689,0.0,1.0,2.4400184,2.2098157,0.001,-11.04094368234579,0.8489213,-0.052086424,-3.061944,0.00041031127,0.7312344,23.12405747277343,-3.9031506,0.053639427,0.0006889001916908805,143099
0.01491,-2.3971746,-15.26,1723998,12.042778507362597,143156,1,2.406969,74553.71818184853,0.0,1.0,2.4611616,2.2010381,0.001,-11.043155718237447,0.8451789,-0.07155615,-3.1023045,0.00037779228,0.73121053,23.124239032517348,-3.9031122,0.057440586,0.0007039906595624671,143156
0.02271,-2.314445,-16.13,1724998,12.044638555478748,143217,1,2.339325,74597.20693421364,0.0,1.0,2.3960125,2.1438153,0.001,-11.045015605689269,0.84647495,-0.061013088,-3.0096142,0.00040561127,0.7311734,23.124163368760637,-3.90296,0.057764135,0.0007001345412078501,143217
0.02047,-2.394597,-13.65,1725998,12.045846012115797,143284,1,2.375493,74640.60697436333,0.0,1.0,2.43712,2.2466097,0.001,-11.046222886016583,0.84753275,-0.045761753,-3.0902758,0.00040041874,0.73114413,23.124115276726318,-3.9029498,0.056755368,0.0007403104844151618,143284
0.0003,-2.3899417,-15.8,1726998,12.048192771084338,143341,1,2.3818753,74684.88297557831,0.0,1.0,2.4472136,2.204533,0.001,-11.048569495120029,0.84817165,-0.045666162,-3.0808606,0.00043040974,0.73111486,23.123796023952025,-3.9030125,0.054025497,0.0006819152954377594,143341
0.00144,-2.409161,-15.88,1727998,12.050076708507671,143400,1,2.3746045,74728.6220395565,0.0,1.0,2.4330153,2.2314997,0.001,-11.050453277545328,0.8470188,-0.0515132,-3.0871902,0.0004338083,0.73108673,23.123643295407074,-3.902952,0.056321878,0.000700191969347049,143400
0.00308,-2.3778281,-16.31,1728998,12.05239934195851,143456,1,2.3763416,74772.63966536522,0.0,1.0,2.4370215,2.2120905,0.001,-11.052775763997323,0.8451014,-0.054659974,-3.0598812,0.00045949072,0.7310497,23.123404600103665,-3.9029331,0.054533858,0.0006989189176338625,143456
0.0006,-2.358047,-14.93,1729998,12.053901144075473,143522,1,2.388734,74816.00280380249,0.0,1.0,2.4493203,2.2456112,0.001,-11.054277393012917,0.84624845,-0.06900161,-3.046386,0.00046699538,0.7310134,23.123368466192282,-3.9026754,0.06793293,0.0007260106774660275,143522
0.04557,-2.3760486,-14.45,1730998,12.055535048925723,143585,1,2.3774505,74859.34478616714,0.0,1.0,2.4385455,2.227972,0.001,-11.055911132778494,0.8422669,-0.07076589,-3.0667343,0.0005079631,0.7309766,23.123338909050428,-3.902572,0.05993157,0.000752047442021784,143585
0.00203,-2.3649457,-15.12,1731998,12.057545442520693,143643,1,2.3704143,74902.04772567749,0.0,0.99,2.4272003,2.23788,0.001,-11.05792833622244,0.84443134,-0.059943948,-3.0600069,0.0005330733,0.73094505,23.12350666757868,-3.9028568,0.07050704,0.0018972656633804486,143643
0.00185,-2.3256297,-13.98,1732998,12.058931180850324,143710,1,2.3508015,74945.04793095589,0.0,1.0,2.4144945,2.2350929,0.001,-11.059313896040637,0.8439335,-0.06626957,-3.0053415,0.0005522595,0.7309161,23.123582516039583,-3.9027257,0.057256017,0.0007091719610011006,143710
0.03897,-2.3622034,-15.31,1733998,12.061308385211978,143765,1,2.373013,74987.71147942543,0.0,1.0,2.4288514,2.2343383,0.001,-11.06169095398741,0.84199774,-0.061941624,-3.0637975,0.0005463774,0.730882,23.123762091016225,-3.9027107,0.058312856,0.0006843416268174646,143765
0.03003,-2.3601775,-16.25,1734998,12.06295062818525,143827,1,2.3674397,75030.1934235096,0.0,1.0,2.4379973,2.2639344,0.001,-11.063333032045444,0.84404314,-0.056456786,-3.053713,0.0005182191,0.7308601,23.123997431364266,-3.9030323,0.07041994,0.0006916581680782401,143827
0.0408,-2.3569713,-14.3,1735998,12.064213489002398,143895,1,2.3791614,75073.83304142952,0.0,1.0,2.4336014,2.2072494,0.001,-11.064595712151222,0.8466672,-0.05058066,-3.06349,0.000525744,0.73083216,23.123875918817,-3.9027185,0.05983465,0.0006984196975280772,143895
0.12318,-2.4181476,-14.68,1736998,12.066159104170719,143956,1,2.3762205,75118.04259586334,0.0,1.0,2.4309995,2.229753,0.001,-11.066541165356082,0.8476296,-0.053348023,-3.1042824,0.0005162644,0.7308107,23.12357910262766,-3.9028249,0.070649594,0.0007187754249141638,143956
0.01097,-2.3962734,-15.01,1737998,12.067678100263853,144020,1,2.3666525,75160.73072242737,0.0,1.0,2.44074,2.2322178,0.001,-11.068059991667823,0.84598666,-0.057776038,-3.0762439,0.00051115255,0.7307874,23.12375070458695,-3.902857,0.05693497,0.0007410119949295031,144020
0.00678,-2.3775496,-14.2,1738998,12.068800621863787,144083,1,2.3525844,75203.48059630394,0.0,1.0,2.4088705,2.2054582,0.001,-11.069182346286516,0.8455469,-0.039356682,-3.0549083,0.000510553,0.7307614,23.123903125375655,-3.9029884,0.058023736,0.0007047955836172248,144083
0.00111,-2.434657,-16.0,1739998,12.071220446220446,144144,1,2.3731575,75246.58485889435,0.0,1.0,2.419734,2.2547278,0.001,-11.071602009102008,0.84437454,-0.05962959,-3.126884,0.00048304495,0.73073363,23.123946465649166,-3.903043,0.06004569,0.0006578496025466027,144144
0.00622,-2.364404,-15.62,1740998,12.073125572106182,144204,1,2.3552055,75289.17017269135,0.0,1.0,2.4056628,2.2333317,0.001,-11.07350697622812,0.8422142,-0.07240576,-3.044386,0.00047836744,0.7307104,23.12414914398259,-3.90317,0.059592795,0.0006460189112443618,144204
0.00092,-2.480519,-12.82,1741998,12.073996548306383,144277,1,2.361272,75332.14798951149,0.0,1.0,2.4212875,2.193635,0.001,-11.074377759448838,0.845783,-0.06732533,-3.1626081,0.00048149377,0.7306953,23.12423110837804,-3.9031663,0.05825727,0.0007036045538685919,144277
0.05123,-2.3796613,-13.76,1742998,12.075536403378111,144341,1,2.382714,75374.85692667961,0.0,1.0,2.4300885,2.239457,0.001,-11.075917445493657,0.846174,-0.054807562,-3.0819364,0.00047843345,0.73066986,23.124395469108347,-3.9031005,0.06282605,0.0007039126456053312,144341
0.06693,-2.3353567,-15.2,1743998,12.077464837501125,144401,1,2.3635888,75417.71026945114,0.0,1.0,2.4200244,2.186146,0.001,-11.07784572129002,0.84298265,-0.057412487,-3.0306945,0.00048807662,0.7306331,23.12451536607347,-3.903098,0.06083837,0.000713203610564397,144401
0.02069,-2.3321443,-15.52,1744998,12.079134449651468,144463,1,2.3770459,75461.4843814373,0.0,1.0,2.4300654,2.2134125,0.001,-11.079515169974318,0.8444616,-0.057111636,-3.018223,0.0005157539,0.7306021,23.124352963685542,-3.9029694,0.05910662,0.000716933011931396,144463
0.06112,-2.2981935,-12.58,1745998,12.080300556278194,144532,1,2.3911855,75505.33999872208,0.0,1.0,2.4462297,2.2120898,0.001,-11.080681094844048,0.8457055,-0.08378837,-3.0023417,0.0005077846,0.7305786,23.124165787870776,-3.902907,0.06738815,0.0006917044567409297,144532
0.06666,-2.3268843,-15.96,1746998,12.082607703320493,144587,1,2.3678682,75549.0710811615,0.0,1.0,2.4323025,2.1751516,0.001,-11.08298809713183,0.84441435,-0.036604926,-3.0171995,0.00051257317,0.7305423,23.124016946855907,-3.902818,0.060606122,0.0007218181541690772,144587
0.15297,-2.3645084,-15.64,1747998,12.084334600760457,144650,1,2.3909538,75592.56083011627,0.0,1.0,2.4332542,2.2474358,0.001,-11.084714828897338,0.8426794,-0.0773685,-3.0571666,0.0004990436,0.7305117,23.12394210229736,-3.90276,0.06332029,0.0007161221157446793,144650
0.04771,-2.388405,-13.95,1748998,12.085538771956495,144718,1,2.3872638,75635.65142297745,0.0,1.0,2.434278,2.2588432,0.001,-11.085918821432026,0.8444365,-0.051616494,-3.093548,0.0005147682,0.730494,23.123989376637667,-3.9027636,0.055902656,0.0006527728508286911,144718
0.00181,-2.3313675,-14.32,1749998,12.087305479385822,144779,1,2.3840418,75678.81799721718,0.0,1.0,2.435562,2.1908255,0.001,-11.087685368734416,0.8448602,-0.04767616,-3.037271,0.00051512773,0.73046017,23.124013380657583,-3.902603,0.056052923,0.000679798821493605,144779
0.0387,-2.2778263,-15.78,1750998,12.089188069594035,144840,1,2.3475983,75722.3341588974,0.0,1.0,2.403779,2.2133105,0.001,-11.089567798950567,0.8455678,-0.036232706,-2.9552321,0.0005334647,0.7304332,23.123930600523586,-3.902652,0.058388732,0.0007226231746423781,144840
0.07019,-2.2515593,-13.11,1751998,12.089665118654127,144917,1,2.3551044,75766.08309698105,0.0,1.0,2.417419,2.187715,0.001,-11.090044646245783,0.84551173,-0.046799812,-2.9342566,0.00054816867,0.73040634,23.123776871999993,-3.9023595,0.08507255,0.0006802715868768135,144917
0.00061,-2.3665786,-13.71,1752998,12.091239541733055,144981,1,2.3820794,75809.35458493233,0.0,1.0,2.4313135,2.2120376,0.001,-11.09161890178713,0.8403509,-0.0497829,-3.0635781,0.0005727638,0.730356,23.12376895434513,-3.9021556,0.05111768,0.0007249687229072703,144981
0.00268,-2.3505814,-13.34,1753998,12.092625787681149,145046,1,2.380216,75853.34945464134,0.0,1.0,2.423263,2.2076669,0.001,-11.093004977731203,0.8366746,-0.06553126,-3.057187,0.00057709555,0.7303265,23.1235405240589,-3.901885,0.052026086,0.000687177861172036,145046
0.02988,-2.371727,-14.98,1754998,12.0943153078031,145109,1,2.3875983,75896.58376383781,0.0,1.0,2.4258695,2.2279034,0.001,-11.094694333225368,0.84048724,-0.061005462,-3.0743632,0.0006022721,0.7302977,23.123544077568848,-3.9017148,0.05882767,0.0006490691844535274,145109
0.11815,-2.3474922,-13.92,1755998,12.095635642254917,145176,1,2.3887327,75939.68536376953,0.0,1.0,2.4313316,2.2010224,0.001,-11.096014492753623,0.83733475,-0.06469107,-3.0553265,0.00059188856,0.73026896,23.123588036852446,-3.9018004,0.05794792,0.000651260072837352,145176
0.07645,-2.3719997,-15.34,1756998,12.09759355527249,145235,1,2.392463,75982.91936898232,0.0,1.0,2.4311104,2.2211082,0.001,-11.097972251867663,0.84179175,-0.05264613,-3.0853024,0.0006056995,0.7302537,23.123591651800105,-3.9022193,0.05742131,0.000666637982481454,145235
0.00083,-2.398459,-15.56,1757998,12.09935511400786,145297,1,2.4218853,76026.02132582664,0.0,1.0,2.4659793,2.1806836,0.001,-11.099733649008583,0.8460928,-0.03710244,-3.1261368,0.00062097533,0.73021495,23.123635425635435,-3.9019973,0.056640595,0.0006658883082270208,145297
0.05845,-2.341674,-14.72,1758998,12.100546899184812,145365,1,2.397466,76069.7579882145,0.0,1.0,2.4432147,2.188325,0.001,-11.10092525711141,0.8403654,-0.062493715,-3.04953,0.00063990126,0.7301974,23.123486212122852,-3.9020927,0.06294282,0.0006671438786919763,145365
0.003,-2.342957,-15.01,1759998,12.102404709021268,145423,1,2.3995912,76112.6634542942,0.0,1.0,2.442171,2.1770487,0.001,-11.102782916044918,0.84310234,-0.042075545,-3.0524755,0.0006209911,0.73017466,23.123589690917623,-3.9023218,0.057306867,0.0006488723855647534,145423
0.00057,-2.3138008,-15.16,1760998,12.103924668362087,145490,1,2.3686268,76156.02857112885,0.0,1.0,2.4187734,2.1704795,0.001,-11.104302701216579,0.8385356,-0.060126644,-3.0027404,0.00059949886,0.730148,23.123553486711145,-3.902171,0.057155892,0.0006802602441632759,145490
0.04071,-2.2887678,-13.93,1761998,12.10561174013411,145552,1,2.4126637,76199.3499493599,0.0,1.0,2.4560058,2.2133024,0.001,-11.105989611959988,0.8418703,-0.05473433,-2.9936266,0.0006199699,0.7301139,23.123530596664907,-3.901924,0.06003978,0.0006776313129080506,145552
0.02313,-2.3258395,-15.02,1762998,12.107401862483862,145612,1,2.4076247,76243.62201189995,0.0,1.0,2.4474301,2.1425264,0.001,-11.10777957860616,0.8449965,-0.043839138,-3.0358768,0.0006091735,0.7300924,23.123219404828838,-3.9019308,0.055941157,0.00067212223571693,145612
0.00255,-2.318759,-15.58,1763998,12.109016646644928,145675,1,2.3772345,76287.78207015991,0.0,1.0,2.4243464,2.1651208,0.001,-11.10939419941651,0.8420775,-0.05208063,-3.0118892,0.000633409,0.7300716,23.122942522797377,-3.901986,0.058835015,0.000683720999616057,145675
0.10858,-2.2832322,-14.5,1764998,12.110241244922603,145744,1,2.409209,76332.46893692017,0.0,1.0,2.4557593,2.193015,0.001,-11.110618618948292,0.8421997,-0.037680868,-2.9714446,0.00062100816,0.73004156,23.122506380064344,-3.9019642,0.05424546,0.0006783834175669731,145744
0.07893,-2.3196762,-14.55,1765998,12.112171903184434,145803,1,2.4030702,76376.42301821709,0.0,1.0,2.4426162,2.1819084,0.001,-11.11254912450361,0.8349007,-0.056787383,-3.034608,0.00063742296,0.7300226,23.12229258993681,-3.9020572,0.06232812,0.0006837685931064639,145803
0.11578,-2.3278995,-17.0,1766998,12.11473723903877,145855,1,2.4255638,76419.836820364,0.0,1.0,2.4720283,2.163095,0.001,-11.115114325871584,0.84340537,-0.043488335,-3.0276575,0.00064239744,0.7299887,23.122242516083713,-3.9019542,0.05702533,0.0007164745029419746,145855
0.00042,-2.2924337,-16.23,1767998,12.116477175380524,145917,1,2.4163592,76463.78265404701,0.0,1.0,2.4679854,2.1877983,0.001,-11.116854101989487,0.8417129,-0.02964708,-2.9816082,0.00062962127,0.7299619,23.122031615923788,-3.9018655,0.058567133,0.000696951626891639,145917
0.02374,-2.319516,-14.02,1768998,12.117713142716225,145982,1,2.418154,76507.81081676483,0.0,1.0,2.474281,2.1733549,0.001,-11.118089901494704,0.8408845,-0.042352464,-3.0322504,0.00061853824,0.72993934,23.121796076961687,-3.9020865,0.055229057,0.000705653294230857,145982
0.00825,-2.3311987,-14.98,1769998,12.119753221675957,146042,1,2.4050927,76552.43629693985,0.0,1.0,2.4552145,2.2455947,0.001,-11.12012982566659,0.83711284,-0.06093347,-3.0122724,0.00063330843,0.7299187,23.121380397801328,-3.902393,0.056762937,0.0006591049187106675,146042
0.00683,-2.3078516,-14.25,1770998,12.120971329623774,146109,1,2.4318538,76595.52978920937,0.0,1.0,2.466902,2.150126,0.001,-11.12134776091822,0.8437698,-0.045461785,-3.0072026,0.000609078,0.7298927,23.121427645631286,-3.9021757,0.057222746,0.0007082524261430803,146109
0.00246,-2.3344328,-13.72,1771998,12.122331983362521,146176,1,2.4212084,76639.33371472359,0.0,1.0,2.471464,2.161822,0.001,-11.122708242119089,0.8420011,-0.05816779,-3.025773,0.0005773158,0.7298695,23.121260508291346,-3.9022167,0.053975087,0.0007325455415496196,146176
0.08325,-2.3271286,-15.33,1772998,12.124223857326513,146236,1,2.4069018,76682.67885351181,0.0,1.0,2.440843,2.1872075,0.001,-11.124599961705735,0.84154326,-0.07257405,-3.0266652,0.0006022077,0.7298456,23.121231893671677,-3.902304,0.05612483,0.0006873838342553452,146236
0.00087,-2.2216988,-15.51,1773998,12.125686085535984,146301,1,2.393151,76726.63906431198,0.0,1.0,2.4377873,2.205709,0.001,-11.126062022815976,0.83869666,-0.06371393,-2.8941333,0.0005995976,0.72980464,23.121017962392976,-3.9018793,0.059108876,0.0006741717896790902,146301
0.03645,-2.2991142,-14.63,1774998,12.127092357514723,146366,1,2.4377544,76771.37928462029,0.0,1.0,2.4812477,2.1793146,0.001,-11.127468127843898,0.84270525,-0.059721258,-3.001897,0.00058772817,0.72978765,23.120569365041845,-3.9020164,0.059083357,0.0006501493195196967,146366
0.14239,-2.314032,-15.14,1775998,12.128807331931052,146428,1,2.439575,76815.08601140976,0.0,1.0,2.4828384,2.1768389,0.001,-11.12918294315295,0.84395856,-0.05040579,-3.0217774,0.000596525,0.7297556,23.120432355386562,-3.9019346,0.052673165,0.0006779034327974446,146428
0.0564,-2.2761648,-15.18,1776998,12.130284598633326,146487,1,2.4007697,76858.43586611748,0.0,1.0,2.4466333,2.1801562,0.001,-11.13066005857175,0.8420165,-0.061167706,-2.9715948,0.00064005883,0.72972035,23.120402854612053,-3.901858,0.057250608,0.0006923539933145532,146487
0.17652,-2.3218868,-15.75,1777998,12.132529956055354,146548,1,2.4152322,76902.58009433746,0.0,1.0,2.4647074,2.1774273,0.001,-11.13290525971013,0.8455436,-0.066600166,-2.9919412,0.00059904327,0.729703,23.120134562701345,-3.9021404,0.05326931,0.0006700807170217435,146548
0.03872,-2.3393378,-16.12,1778998,12.134620238054637,146605,1,2.4200268,76947.08203101158,0.0,1.0,2.4572926,2.1621604,0.001,-11.134995395791412,0.8427919,-0.05864672,-3.0346527,0.00060224306,0.7296763,23.119759099935976,-3.9023142,0.05790278,0.0006934051991961715,146605
0.00188,-2.2912936,-16.15,1779998,12.13668844008673,146662,1,2.460874,76991.44936227798,0.0,1.0,2.5056174,2.1854577,0.001,-11.137063452018928,0.8424726,-0.0442201,-3.0057173,0.000616971,0.72963464,23.119424491209944,-3.9022627,0.07646646,0.0007313127262605729,146662
0.01416,-2.2542562,-15.57,1780998,12.138355006679207,146724,1,2.4094098,77034.87363147736,0.0,1.0,2.4591281,2.1793108,0.001,-11.13872986014558,0.8438518,-0.0469486,-2.9335346,0.0006165012,0.7296088,23.119373292153533,-3.9023845,0.055089135,0.0007036466223554626,146724
0.13984,-2.2740185,-16.47,1781998,12.140419124960827,146782,1,2.3990026,77079.66616129875,0.0,1.0,2.4469862,2.1675763,0.001,-11.140793830306169,0.84192705,-0.050012857,-2.960709,0.0006261311,0.72958046,23.11891175385929,-3.9025533,0.054306034,0.0007032325283067834,146782
0.08286,-2.274764,-16.03,1782998,12.142213111963118,146843,1,2.441473,77124.03824615479,0.0,1.0,2.493531,2.1683745,0.001,-11.142587661652241,0.8382492,-0.024608588,-2.959543,0.00061264454,0.7295553,23.118576782886443,-3.902536,0.05107961,0.0006996781678570639,146843
0.1037,-2.3056655,-16.16,1783998,12.14427501701838,146900,1,2.4273462,77168.51164364815,0.0,1.0,2.4692967,2.2407978,0.001,-11.144649421375085,0.83893883,-0.048714757,-3.0093026,0.0006568382,0.72952807,23.118211845761877,-3.9026783,0.05810955,0.0007035789013335438,146900
