reference_action_mean,train/loss_actor,reference_Q_std,rollout/Q_mean,total/episodes,reference_Q_mean,rollout/episode_steps,total/steps_per_second,rollout/actions_mean,rollout/return,total/epochs,rollout/episodes,reference_actor_Q_mean,errors,train/param_noise_distance,reference_action_std,total/duration,rollout/error,success rate,rollout/goal_tolerance,total/steps,train/loss_critic,rollout/actions_std,reference_actor_Q_std,rollout/return_history
0.0013960948,1.6622978,2.3971858,-3.9124877,85964,-2.1343763,10.643688055465079,24.4331572325722,-0.0068931994,-9.644630310362478,1,85964,-1.2868956,0.0020736696632690332,0.0,0.86421627,37449.02843666077,0.09953,1.0,0.00322,914998,0.029537259,0.7547428,2.414482,-11.76
0.0017619083,1.6439099,2.3855367,-3.9124274,86043,-2.1304731,10.645770138186721,24.433501801872804,-0.0069029075,-9.646711527956953,1,86043,-1.2744737,0.0020934152022714816,0.0,0.8667876,37489.427730321884,0.17687,1.0,0.00321,915998,0.0306914,0.75470805,2.3955343,-11.47
-0.014620617,1.6528507,2.3865495,-3.91264,86124,-2.1458688,10.647345687613209,24.43407256337945,-0.0069613657,-9.64828619200223,1,86124,-1.2971766,0.002097232939654922,0.0,0.86555105,37529.4784617424,0.20843,1.0,0.0032,916998,0.029701583,0.75467515,2.4012375,-10.92
-0.003197958,1.6181003,2.3914776,-3.9129977,86202,-2.135088,10.649230876313775,24.43475606036914,-0.006898022,-9.650170529686086,1,86202,-1.279468,0.0020462964149165113,0.0,0.86509067,37569.353986263275,0.07576,1.0,0.0032,917998,0.030642202,0.75465035,2.4057078,-11.56
-0.0078042,1.7069949,2.3973932,-3.913643,86274,-2.1262822,10.652038852956858,24.435049643711697,-0.006848287,-9.652977722141085,1,86274,-1.2662349,0.0021075799875298726,0.0,0.8652735,37609.827415943146,0.04292,1.0,0.00319,918998,0.028895743,0.7546303,2.4183772,-12.87
0.011205097,1.6481857,2.411146,-3.9145176,86344,-2.1567514,10.654868896506995,24.435179203184724,-0.0068769907,-9.65580700453998,1,86344,-1.2937615,0.002076097952478737,0.0,0.86389923,37650.55260491371,0.16647,1.0,0.00318,919998,0.030130934,0.7546079,2.4235394,-12.54
0.013953279,1.7024459,2.3775945,-3.9144595,86427,-2.1320896,10.656392099691068,24.436127026209935,-0.006808977,-9.657329306813843,1,86427,-1.2932332,0.0019548237603540766,0.0,0.8702136,37690.01523900032,0.00077,1.0,0.00318,920998,0.0412075,0.75457513,2.396212,-11.18
0.006376738,1.6499991,2.398398,-3.9142158,86515,-2.1413565,10.657088366179275,24.436629530620852,-0.0068096975,-9.65802462000809,1,86515,-1.280418,0.0021650102734446387,0.0,0.86831236,37730.16237139702,0.0618,1.0,0.00317,921998,0.027823778,0.75454164,2.419771,-10.02
0.014811565,1.6990908,2.377389,-3.914228,86603,-2.1213918,10.657783217671444,24.43682637813531,-0.0067988057,-9.658718520143644,1,86603,-1.2738603,0.0020966789141513616,0.0,0.86823773,37770.78028535843,0.10129,1.0,0.00317,922998,0.030441584,0.7545178,2.3903716,-10.41
0.014513433,1.6280894,2.3987336,-3.9148312,86682,-2.1498399,10.65964098659468,24.437414483983815,-0.006798909,-9.660575436653515,1,86682,-1.2767875,0.0019864723608211668,0.0,0.86870885,37810.792160749435,0.09369,1.0,0.00316,923998,0.030709038,0.75448996,2.4229789,-11.43
-0.0131569505,1.7085855,2.3892715,-3.914732,86764,-2.1366558,10.661057581485409,24.437830831870468,-0.0067823655,-9.661991148402564,1,86764,-1.2745875,0.002150998997339986,0.0,0.8665548,37851.06813955307,0.00561,1.0,0.00315,924998,0.03295265,0.75444674,2.4139357,-11.16
-0.011394043,1.7231412,2.3910186,-3.914635,86852,-2.1654465,10.661780960714779,24.437841358228532,-0.0067870137,-9.662713581725233,1,86852,-1.3075414,0.0021172039085427196,0.0,0.86593086,37891.97198009491,0.05524,1.0,0.00315,925998,0.030624017,0.7544058,2.4036982,-10.29
0.0073408633,1.6543251,2.4030473,-3.9147577,86937,-2.156765,10.662882317080184,24.43830742994904,-0.006735863,-9.663814026248893,1,86937,-1.2764596,0.001985693571473955,0.0,0.8654543,37932.168692827225,0.12624,1.0,0.00314,926998,0.028614162,0.75436795,2.4348161,-11.41
-0.012145569,1.6778343,2.4003096,-3.9155095,87002,-2.1669958,10.666386979609664,24.438580981865595,-0.006744393,-9.667317992689823,1,87002,-1.2998202,0.0019820123060492693,0.0,0.8683667,37972.66300725937,0.00548,1.0,0.00313,927998,0.030468144,0.75434667,2.4292545,-12.59
0.0077526667,1.6873486,2.3839386,-3.9155247,87081,-2.1339664,10.668090628265638,24.439013732861817,-0.0066897487,-9.669020796729482,1,87081,-1.271833,0.0020149366904121564,0.0,0.8665035,38012.90879225731,0.16381,1.0,0.00313,928998,0.029485354,0.75431,2.405176,-12.58
-0.011327714,1.707572,2.3851242,-3.9157588,87156,-2.1576085,10.670338244068107,24.439664536514048,-0.0066914237,-9.671267612097848,1,87156,-1.2970152,0.0018911672097861577,0.0,0.8633208,38052.813638687134,0.09381,1.0,0.00312,929998,0.029120691,0.75428236,2.4031484,-11.91
0.016533187,1.6752625,2.3880389,-3.9159029,87235,-2.1520228,10.672298962572363,24.440311473905467,-0.0067080334,-9.673227488966585,1,87235,-1.2981123,0.0020267068778339636,0.0,0.86865044,38092.72238588333,0.2147,1.0,0.00312,930998,0.030928977,0.7542515,2.4035501,-12.06
0.011868809,1.6855927,2.3861043,-3.915707,87312,-2.1521118,10.67424867143119,24.4409529998081,-0.006693231,-9.6751763789628,1,87312,-1.2928667,0.0019994921474937592,0.0,0.86838484,38132.63746333122,0.01707,1.0,0.00311,931998,0.029542105,0.7541984,2.4093866,-11.95
0.005658885,1.683508,2.3953934,-3.9153721,87411,-2.1505632,10.673702394435482,24.44148776547058,-0.0067295455,-9.67462905126357,1,87411,-1.2795546,0.0020116496754221877,0.0,0.8688756,38172.71718287468,0.07465,1.0,0.0031,932998,0.031214673,0.7541617,2.4200232,-9.14
0.016486714,1.6870984,2.3855915,-3.915477,87498,-2.1497285,10.674518274703422,24.44100218247503,-0.006714702,-9.675444010148803,1,87498,-1.293865,0.002008495214706295,0.0,0.8630636,38214.39043402672,0.19317,1.0,0.0031,933998,0.030391313,0.7541309,2.4076707,-10.04
0.0027747948,1.6498195,2.3828268,-3.916434,87570,-2.1242244,10.677172547676145,24.441362106800476,-0.0067180726,-9.678097521982414,1,87570,-1.26635,0.001968617554317947,0.0,0.8694296,38254.74193763733,0.00161,1.0,0.00309,934998,0.03219391,0.7541013,2.400153,-12.28
-0.020649195,1.7056102,2.392449,-3.9162588,87647,-2.1483202,10.67913334170023,24.441226903927305,-0.006660344,-9.680057503394298,1,87647,-1.292689,0.002075284424706726,0.0,0.8652821,38295.86802983284,0.03208,1.0,0.00308,935998,0.031038404,0.75405484,2.4117084,-11.99
-0.008593187,1.6571438,2.395223,-3.9158134,87745,-2.1308446,10.678636959370904,24.441616089630035,-0.00662854,-9.679560088893954,1,87745,-1.2833104,0.001953491170450971,0.0,0.8656403,38336.17206668854,0.05092,1.0,0.00308,936998,0.028439276,0.7540191,2.4139423,-9.24
-0.0002657672,1.6962072,2.3970416,-3.915993,87816,-2.1810532,10.680582126264007,24.442455046223493,-0.0067001563,-9.681504509428805,1,87816,-1.3139123,0.0019128295808252388,0.0,0.8660077,38375.768646240234,0.00705,1.0,0.00307,937998,0.029778974,0.753993,2.4281101,-10.75
-0.00075802207,1.6432897,2.4049044,-3.9155304,87891,-2.1669996,10.683676371869701,24.44313362203966,-0.0067498633,-9.684609345666791,1,87891,-1.2971823,0.002004883069421914,0.0,0.8691151,38415.614565610886,0.13139,0.99,0.00307,938998,0.033780713,0.7539418,2.4317443,-12.97
-0.0023628275,1.6750247,2.3964267,-3.915451,87976,-2.1532323,10.68458443211785,24.443213399605504,-0.006763769,-9.685516504501228,1,87976,-1.2924814,0.0020608329339147796,0.0,0.8668579,38456.400336265564,0.0338,1.0,0.00306,939998,0.030724239,0.75390714,2.4234662,-10.92
0.006852766,1.6731304,2.3850849,-3.9153202,88059,-2.127355,10.685960549177256,24.44268066660185,-0.0067412425,-9.686891743035918,1,88059,-1.276525,0.001959068774794138,0.0,0.86622924,38498.15054392815,0.00506,1.0,0.00305,940998,0.030379135,0.75386477,2.3986027,-11.28
0.0010339767,1.69136,2.3861482,-3.9154174,88142,-2.1670208,10.687300038574119,24.4426329246923,-0.0067035523,-9.688230355562615,1,88142,-1.3131597,0.0019393326463660828,0.0,0.8664798,38539.137862205505,0.00203,1.0,0.00305,941998,0.031046765,0.7538397,2.4003437,-11.14
-0.0055219806,1.7363429,2.3903725,-3.9152725,88229,-2.1819317,10.68793707284453,24.44265038239355,-0.0066864155,-9.688866472475036,1,88229,-1.3163252,0.0019481472018482318,0.0,0.86649406,38580.022429943085,0.00373,1.0,0.00304,942998,0.031632528,0.7537992,2.4136498,-10.45
0.00493444,1.6923295,2.3940225,-3.915662,88303,-2.1771443,10.690463517660781,24.44337423730097,-0.006707096,-9.691392138432443,1,88303,-1.311559,0.0020115144678279277,0.0,0.8696419,38619.79082083702,0.00141,1.0,0.00304,943998,0.03178158,0.753767,2.42096,-12.82
-0.0038956057,1.6797786,2.3937993,-3.9151947,88396,-2.1620338,10.690517670482826,24.4437663328305,-0.006680233,-9.691445314267614,1,88396,-1.2906805,0.0019656818752732588,0.0,0.86844844,38660.08155751228,0.16274,1.0,0.00303,944998,0.03242187,0.75373465,2.4255257,-9.84
0.026310578,1.6774206,2.4018672,-3.9159114,88464,-2.153038,10.693468529571351,24.44435649564246,-0.006643437,-9.694395460300235,1,88464,-1.282552,0.0019954437298287647,0.0,0.8685964,38700.05742096901,0.08589,1.0,0.00302,945998,0.030406525,0.7537113,2.4248204,-11.93
0.002726828,1.6590465,2.3893626,-3.916498,88540,-2.151556,10.69564038852496,24.44462178137578,-0.0065970114,-9.696566523605151,1,88540,-1.2972786,0.0020016526157742606,0.0,0.86659324,38740.54622197151,0.0256,1.0,0.00302,946998,0.030231576,0.7536945,2.4121497,-12.19
0.00659061,1.699639,2.378161,-3.9166934,88616,-2.1647348,10.697797237519184,24.445517409234263,-0.0066321855,-9.698722578315428,1,88616,-1.3095543,0.002052214208869703,0.0,0.8682571,38780.03415226936,0.03461,1.0,0.00301,947998,0.031066569,0.7536641,2.4003146,-12.78
0.0059007406,1.719675,2.3871117,-3.9169383,88687,-2.1748805,10.70026046658473,24.445854859190792,-0.0066360408,-9.701185066582475,1,88687,-1.3096203,0.00199720419093648,0.0,0.86709785,38820.40556430817,0.07025,1.0,0.00301,948998,0.030597728,0.75363064,2.4107764,-13.12
0.0033625364,1.6421292,2.3666706,-3.9170327,88768,-2.1826239,10.702020998558039,24.44597163389389,-0.006615797,-9.70294475486662,1,88768,-1.3259207,0.001968951578893936,0.0,0.86846745,38861.126660346985,0.06357,1.0,0.003,949998,0.031589195,0.75359577,2.397177,-12.62
0.0048163286,1.7020264,2.3825877,-3.9167242,88844,-2.1430697,10.70414434289316,24.44632867357414,-0.0065775034,-9.70506730899104,1,88844,-1.2952921,0.001831933387736689,0.0,0.86614406,38901.46502971649,0.11653,1.0,0.00299,950998,0.034257255,0.75354993,2.399995,-12.26
0.015482396,1.698032,2.4035733,-3.9165134,88934,-2.1927226,10.704275080396698,24.446968029049426,-0.0066121845,-9.705197112465424,1,88934,-1.3395302,0.0019464289143812613,0.0,0.8649414,38941.35251736641,0.06628,1.0,0.00299,951998,0.0422581,0.7535195,2.4250948,-9.94
0.019560928,1.6960249,2.3852522,-3.9166505,89016,-2.153101,10.705884335400377,24.44782826296361,-0.006633064,-9.706805518109103,1,89016,-1.289546,0.0018180336162677904,0.0,0.86360526,38980.88573551178,0.2256,1.0,0.00298,952998,0.030079413,0.7534868,2.39925,-11.23
0.0066250362,1.6765854,2.3827457,-3.9168928,89099,-2.1703782,10.707168430622117,24.448068505153522,-0.0066295313,-9.708088755204884,1,89099,-1.3198462,0.0018614777515265685,0.0,0.86597484,39021.40571141243,0.16853,1.0,0.00298,953998,0.031437762,0.7534612,2.403168,-11.25
0.0007312745,1.6790277,2.3848443,-3.9169989,89173,-2.1437373,10.709474841039327,24.4478370993185,-0.006650652,-9.71039440189295,1,89173,-1.3004434,0.001849920102700035,0.0,0.86696607,39062.67847418785,0.17622,1.0,0.00297,954998,0.033986326,0.75343615,2.3975236,-11.93
0.0055034556,1.6683103,2.377803,-3.9175208,89250,-2.1554875,10.71146218487395,24.448026056534758,-0.006651738,-9.712380952380952,1,89250,-1.3122008,0.0019248188484025702,0.0,0.86466163,39103.27965903282,0.02555,1.0,0.00296,955998,0.032056082,0.7534058,2.3897245,-12.53
-0.009766583,1.6320136,2.3791466,-3.9175327,89332,-2.1639326,10.712644964850222,24.448774183804762,-0.006633262,-9.713562888998343,1,89332,-1.3048997,0.0019687665478889376,0.0,0.86634797,39142.984953165054,0.02313,1.0,0.00296,956998,0.031092703,0.75337756,2.404902,-10.9
-0.014003138,1.6400851,2.379671,-3.9181237,89404,-2.15944,10.715359491745335,24.448998237462366,-0.0066109626,-9.716276676658762,1,89404,-1.2979734,0.001918734703327141,0.0,0.8684831,39183.5277132988,0.00961,1.0,0.00295,957998,0.0328498,0.7533491,2.4030645,-12.24
0.016389146,1.6719775,2.3829038,-3.9184754,89478,-2.18719,10.717662442164555,24.449614987977483,-0.0065651573,-9.718578868548693,1,89478,-1.3387747,0.00185071251488831,0.0,0.8678585,39223.439733982086,0.11643,1.0,0.00295,958998,0.031651497,0.7533139,2.398555,-13.16
0.00010769069,1.6753366,2.3847327,-3.9187808,89558,-2.1486154,10.719221063444918,24.44987595848423,-0.0065228767,-9.720136671207486,1,89558,-1.2944691,0.0017941786674409623,0.0,0.8670052,39263.92107796669,0.13125,1.0,0.00294,959998,0.036026143,0.75327975,2.4019573,-11.65
-0.017983073,1.6607375,2.3902323,-3.919328,89627,-2.1777313,10.722048043558303,24.450598036942754,-0.0065363655,-9.722962946433553,1,89627,-1.313883,0.0017369304932567222,0.0,0.8675346,39303.66032552719,0.09144,1.0,0.00293,960998,0.03083654,0.7532524,2.4185486,-12.5
-0.011792645,1.6806967,2.3654537,-3.9202006,89696,-2.1660051,10.724937566892615,24.451376491185023,-0.0066007865,-9.725851765965038,1,89696,-1.3121554,0.0018989528246067054,0.0,0.8681759,39343.30651473999,0.01424,1.0,0.00293,961998,0.033720538,0.75322545,2.3885653,-13.55
-0.009012531,1.6928788,2.371721,-3.9199824,89780,-2.1758823,10.726219648028515,24.451801397062457,-0.0066257166,-9.72713299175763,1,89780,-1.324125,0.0019115424673459233,0.0,0.87082565,39383.51961731911,0.00062,1.0,0.00292,962998,0.032354627,0.7531854,2.390195,-11.67
-0.0011826158,1.7072853,2.360911,-3.9198596,89862,-2.156291,10.7275489083261,24.452591548320292,-0.0066258954,-9.728461418619661,1,89862,-1.3003405,0.0019636717484413967,0.0,0.8702588,39423.142454862595,0.13743,1.0,0.00292,963998,0.03325603,0.75314766,2.3857963,-11.08
0.0022470553,1.6895561,2.378927,-3.9201756,89944,-2.193545,10.728897980965934,24.45282501727094,-0.006629007,-9.72980965934359,1,89944,-1.3357751,0.0020424448893680224,0.0,0.86705965,39463.661123752594,0.00258,1.0,0.00291,964998,0.033306535,0.7531185,2.4148507,-11.42
-0.0065896264,1.6722603,2.3871915,-3.919939,90022,-2.1588278,10.730576970073981,24.4528647225272,-0.0065995953,-9.731487858523472,1,90022,-1.3074944,0.0020280393404608983,0.0,0.86547554,39504.49204874039,0.03701,1.0,0.00291,965998,0.03212644,0.7530884,2.4031065,-11.5
-0.0075129867,1.7072589,2.3764918,-3.9203618,90097,-2.163679,10.732787995160772,24.452924601760518,-0.006684715,-9.733698125353785,1,90097,-1.317581,0.0019252492353995223,0.0,0.8661741,39545.29021573067,0.05244,1.0,0.0029,966998,0.03348121,0.75306284,2.3965633,-12.55
0.014175291,1.7054707,2.3766909,-3.9208326,90174,-2.1878037,10.734779426442211,24.453726321338156,-0.0067038597,-9.7356887794708,1,90174,-1.3274593,0.0019615869573830565,0.0,0.8655454,39584.88727974892,0.04898,1.0,0.00289,967998,0.032653354,0.7530323,2.403819,-12.31
-0.00070821744,1.6390523,2.3776124,-3.9212954,90249,-2.1955547,10.736861350264268,24.45402316140007,-0.0066775098,-9.737769947589447,1,90249,-1.3366923,0.0018880279968527757,0.0,0.86496115,39625.299837350845,0.00405,1.0,0.00289,968998,0.03153655,0.75300616,2.4012659,-12.57
-0.010284036,1.6779046,2.3737192,-3.9221923,90319,-2.1769042,10.739445742313356,24.454594276322293,-0.006672718,-9.740353635447692,1,90319,-1.3122045,0.0017648720032672996,0.0,0.87138325,39665.26653599739,0.09782,1.0,0.00288,969998,0.04042841,0.75298166,2.3979838,-13.02
0.009543334,1.7155452,2.3848681,-3.9222448,90400,-2.137292,10.741028761061948,24.454757030049375,-0.006685717,-9.741935840707965,1,90400,-1.2835824,0.0018873273613489133,0.0,0.8694888,39705.894391298294,0.10406,1.0,0.00288,970998,0.03274571,0.75294614,2.4125094,-12.17
0.004208401,1.7092148,2.3692923,-3.9223056,90482,-2.1788526,10.74236864790787,24.455349933958406,-0.0066717262,-9.743274905506068,1,90482,-1.3163261,0.001899720489345987,0.0,0.86659455,39745.82259607315,0.13241,1.0,0.00287,971998,0.03324603,0.7529119,2.391543,-11.72
0.008219714,1.7279848,2.3800197,-3.922872,90552,-2.1704955,10.74511882675148,24.45613730742467,-0.006676562,-9.746024383779487,1,90552,-1.3020663,0.0018880350588140354,0.0,0.8671574,39785.43249773979,0.00988,1.0,0.00286,972998,0.031345993,0.7528801,2.413082,-12.13
-0.0009431541,1.6781844,2.3925567,-3.923861,90618,-2.1567657,10.748328146725816,24.456748178782806,-0.006674598,-9.749233044207553,1,90618,-1.2883544,0.0018792304862292606,0.0,0.8673916,39825.32726264,0.06301,1.0,0.00286,973998,0.03186499,0.7528545,2.4222548,-13.74
-0.023291456,1.7187465,2.3602002,-3.9238973,90694,-2.129837,10.750391426114186,24.457376959046837,-0.0066983914,-9.751295565307517,1,90694,-1.2829261,0.001777249123162873,0.0,0.8655547,39865.190843343735,0.14298,1.0,0.00285,974998,0.032524843,0.75282127,2.3841085,-11.86
-0.010581166,1.6792591,2.379376,-3.9237459,90775,-2.1554728,10.75178187827045,24.45730484959533,-0.006735217,-9.752685210685762,1,90775,-1.296617,0.0018735164600641393,0.0,0.8678819,39906.19596076012,0.10313,1.0,0.00285,975998,0.03374711,0.7527793,2.4112663,-11.05
0.013900111,1.7057431,2.3725064,-3.9232802,90851,-2.1690838,10.753772660730206,24.457730904313973,-0.0066923583,-9.754675237476748,1,90851,-1.3073803,0.0019961544997580422,0.0,0.86337173,39946.38766050339,0.10898,1.0,0.00284,976998,0.033970837,0.7527361,2.4106872,-11.91
-0.017701766,1.7026769,2.3683176,-3.923326,90931,-2.1708257,10.755166004992796,24.457745510735922,-0.0067592063,-9.756067787663174,1,90931,-1.3029823,0.0018209811230437104,0.0,0.8665845,39987.250647068024,0.00845,1.0,0.00284,977998,0.037904687,0.7526995,2.4033327,-10.96
-0.024227962,1.6784911,2.364257,-3.922898,91016,-2.1708202,10.756328557616243,24.45839571717521,-0.006762697,-9.757229498110222,1,91016,-1.3076438,0.0017998883929854757,0.0,0.8654573,40027.07337474823,0.00447,1.0,0.00283,978998,0.03359489,0.75265646,2.404019,-10.32
-0.0003661712,1.7342329,2.3756256,-3.9232998,91099,-2.1394675,10.757406777242341,24.457132193770907,-0.0068019284,-9.758306896892393,1,91099,-1.2705653,0.001853913743583082,0.0,0.8687996,40070.02915287018,0.11997,1.0,0.00283,979998,0.03217983,0.7526317,2.4149766,-10.53
-0.0057365,1.6930684,2.3708704,-3.9235938,91171,-2.1319473,10.759945596735804,24.457104653010937,-0.00676563,-9.760845005539043,1,91171,-1.2674594,0.0017242535236680376,0.0,0.8694306,40110.96218943596,0.19768,1.0,0.00282,980998,0.032400895,0.75259876,2.4129872,-12.88
0.0032584418,1.6615036,2.3687856,-3.9233732,91236,-2.154348,10.76326230873778,24.456826349840288,-0.0067817043,-9.764161076767943,1,91236,-1.2941566,0.001786154953812773,0.0,0.8684889,40152.3070063591,0.02458,1.0,0.00281,981998,0.034737404,0.7525347,2.4001398,-13.79
0.0067227087,1.6884624,2.3740048,-3.9230633,91327,-2.1631846,10.76346534978703,24.456904713812186,-0.0067582945,-9.764363222267237,1,91327,-1.3059366,0.0017833084175226527,0.0,0.8671861,40193.06660032272,0.02405,1.0,0.00281,982998,0.03354997,0.752495,2.4046404,-11.19
-0.014286384,1.659081,2.3708527,-3.9237587,91399,-2.1470532,10.765883652994015,24.457110386988372,-0.0067311325,-9.766780818170878,1,91399,-1.2885559,0.0017363964531489163,0.0,0.86667675,40233.6164996624,0.07571,1.0,0.0028,983998,0.034328073,0.7524712,2.4129267,-12.38
-0.0030932177,1.6614776,2.3864632,-3.923408,91486,-2.2043638,10.7666200292941,24.45692181438478,-0.006710767,-9.767516341298123,1,91486,-1.3394241,0.0019012031155495816,0.0,0.870864,40274.8149368763,0.00307,1.0,0.0028,984998,0.044132754,0.7524258,2.4279752,-10.86
-0.001977111,1.7103244,2.3771966,-3.923337,91567,-2.1438801,10.768049624864853,24.456783938720278,-0.0067205676,-9.768945143992923,1,91567,-1.2714593,0.001852904149027885,0.0,0.86607087,40315.93043756485,0.09038,1.0,0.00279,985998,0.033076923,0.7523778,2.4110463,-11.16
-0.025290871,1.6819496,2.3779292,-3.923172,91654,-2.1463242,10.768488009252188,24.456571429342837,-0.0067312676,-9.769382678333733,1,91654,-1.2805465,0.0017869064265051194,0.0,0.86816573,40357.169558763504,0.07468,1.0,0.00279,986998,0.037873253,0.7523429,2.4127088,-10.39
-0.010650511,1.6861805,2.3609595,-3.9225783,91741,-2.1439533,10.769274370237952,24.45676079593385,-0.0067233886,-9.77016819088521,1,91741,-1.2835484,0.0018636772677971087,0.0,0.8679784,40397.745565891266,0.13132,1.0,0.00278,987998,0.035767127,0.7522882,2.3915784,-10.75
