rollout/Q_mean,total/duration,total/episodes,errors,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,rollout/goal_tolerance,train/loss_actor,reference_action_mean,total/steps_per_second,success rate,train/loss_critic,reference_action_std,rollout/return_history,reference_Q_std,rollout/return,total/steps,total/epochs,rollout/error,reference_actor_Q_mean,reference_Q_mean,rollout/actions_mean,rollout/episodes,rollout/episode_steps
-3.5491295,75503.1823182106,168691,0.0007032624711910193,0.0,3.7984703,0.7045847,0.001,2.542507,-0.06353051,23.389716112324173,1.0,0.09688291,0.85598385,-17.23,3.767746,-9.470125851408788,1765998,1,0.20281,-2.8053844,-3.5415325,-0.0026360475,168691,10.468774267743981
-3.548985,75545.76261973381,168745,0.0014502617187125166,0.0,3.826803,0.704516,0.001,2.510402,-0.05322962,23.389769839168064,0.99,0.10638367,0.85750616,-16.56,3.802153,-9.472766600491866,1766998,1,0.00213,-2.8361216,-3.580408,-0.0026428103,168745,10.471409523245134
-3.5489438,75588.21636462212,168813,0.0014808168670796874,0.0,3.7977781,0.7044614,0.001,2.4994898,-0.07931053,23.389862666841335,0.99,0.10435471,0.85343057,-15.57,3.760478,-9.474430286767014,1767998,1,0.00126,-2.8652341,-3.5975697,-0.0026586328,168813,10.473073756168068
-3.549508,75631.25776934624,168864,0.0007306288475634257,0.0,3.7790544,0.70440507,0.001,2.4403598,-0.08408674,23.389773648812497,0.99,0.100015126,0.85258675,-15.31,3.7457387,-9.476638004548038,1768998,1,0.00287,-2.811523,-3.5502534,-0.0026599856,168864,10.475275961720675
-3.549578,75673.70055651665,168922,0.0006988936230020225,0.0,3.7513478,0.70434433,0.001,2.5080535,-0.06505916,23.389869756377024,0.99,0.10338053,0.8548128,-17.57,3.731269,-9.479517173606753,1769998,1,0.12183,-2.7303047,-3.4726763,-0.002661027,168922,10.478155598441884
-3.549593,75716.1901268959,168982,0.0007171854973909331,0.0,3.785194,0.70429,0.001,2.5120356,-0.06724543,23.389951304099043,1.0,0.10781955,0.8532422,-15.74,3.7478952,-9.481690357552875,1770998,1,0.03831,-2.792314,-3.5423896,-0.002661998,168982,10.480329265838964
-3.5501258,75759.73355984688,169032,0.0015803346676816366,0.0,3.7847445,0.7042291,0.001,2.4892094,-0.04686339,23.38970739119877,0.99,0.09878447,0.8579778,-17.26,3.7529728,-9.484523640494107,1771998,1,0.00204,-2.812107,-3.5557687,-0.0026648515,169032,10.483157035354253
-3.5502095,75803.24380755424,169087,0.0017499617599274237,0.0,3.7792425,0.70416725,0.001,2.4777796,-0.07228715,23.38947399798886,0.98,0.110581905,0.8546612,-17.45,3.7487094,-9.486601571971825,1772998,1,0.06127,-2.842023,-3.570195,-0.0026618552,169087,10.485229497241065
-3.5506856,75846.22438836098,169138,0.000888729954355906,0.0,3.8065126,0.70410913,0.001,2.4832244,-0.0645656,23.389404209713433,0.99,0.108474866,0.857461,-18.13,3.7721424,-9.489824876727878,1773998,1,0.04013,-2.836246,-3.5713263,-0.0026415123,169138,10.488453215717342
-3.5505276,75889.56714773178,169202,0.0007043912804916666,0.0,3.7908728,0.7040535,0.001,2.503277,-0.094341576,23.38922287624422,1.0,0.093114525,0.8496634,-14.76,3.7624664,-9.491495372395125,1774998,1,0.00122,-2.7906752,-3.5310326,-0.0026106825,169202,10.490124230210045
-3.5506732,75933.03493905067,169260,0.0006669909977472067,0.0,3.8092794,0.7040021,0.001,2.5082285,-0.06389695,23.38900323720162,1.0,0.11209982,0.8546473,-15.61,3.7777317,-9.494068297294104,1775998,1,0.06809,-2.8796744,-3.616162,-0.0026119384,169260,10.492697624955689
-3.551338,75976.04950785637,169323,0.0006890978939117592,0.0,3.7733877,0.7039572,0.001,2.4621165,-0.07323423,23.38892337138756,1.0,0.102781355,0.85681146,-15.88,3.7447605,-9.495827501284527,1776998,1,0.00309,-2.7695785,-3.5140476,-0.0025852923,169323,10.4944573389321
-3.5516229,76019.22689247131,169388,0.0006829745883100558,0.0,3.7869468,0.7039173,0.001,2.4257808,-0.07317121,23.388793502398627,1.0,0.10542162,0.8530799,-14.38,3.7680151,-9.497980966774506,1777998,1,0.0009,-2.8201911,-3.5454395,-0.0025913122,169388,10.496611330200487
-3.5522776,76063.31836080551,169435,0.0007890412970377994,0.0,3.8136191,0.70385873,0.001,2.5195599,-0.061493237,23.388382709801622,0.99,0.09597406,0.85188675,-16.94,3.7835703,-9.500793814737214,1778998,1,0.00146,-2.8268714,-3.5835068,-0.002561678,169435,10.499418656121817
-3.5524714,76107.69502854347,169491,0.0008721468457913405,0.0,3.7559192,0.7038022,0.001,2.479856,-0.05613318,23.387884751107343,0.98,0.09451795,0.85572374,-18.4,3.72593,-9.503324660306447,1779998,1,0.00231,-2.7312078,-3.4739022,-0.002544783,169491,10.501944056026574
-3.552328,76150.9689707756,169539,0.0007866665366067494,0.0,3.78734,0.70373344,0.001,2.5016587,-0.06721657,23.38772604040655,0.99,0.10625094,0.8530486,-18.3,3.7654712,-9.50631418139779,1780998,1,0.17037,-2.751054,-3.484244,-0.0025581184,169539,10.504933967995564
-3.552625,76194.86344432831,169602,0.0007004708385472244,0.0,3.7794187,0.70368916,0.001,2.4769132,-0.048329234,23.387377041524786,1.0,0.120663136,0.8597327,-17.32,3.7491307,-9.508325373521538,1781998,1,0.04783,-2.7988534,-3.5371594,-0.0025722953,169602,10.506945672810462
-3.5528793,76238.0134768486,169656,0.0007322885568393573,0.0,3.7938113,0.70362294,0.001,2.5316386,-0.07141675,23.38725681174061,1.0,0.10660808,0.8587404,-16.31,3.7705755,-9.51065685858443,1782998,1,0.0059,-2.8250666,-3.5546074,-0.0025606074,169656,10.509277597019851
-3.5531633,76281.42488694191,169719,0.001491349633228516,0.0,3.7679346,0.7035757,0.001,2.472928,-0.042060718,23.387056582177063,0.99,0.09708698,0.85747474,-16.53,3.7340517,-9.512812354538973,1783998,1,0.01208,-2.768694,-3.4999294,-0.0025795852,169719,10.511427712866562
-3.5531805,76325.2833044529,169790,0.0007028461324076959,0.0,3.7726023,0.7035299,0.001,2.4693618,-0.085537344,23.386719612685162,1.0,0.09684678,0.8556063,-12.11,3.7599018,-9.514288238412156,1784998,1,0.15493,-2.8107436,-3.542886,-0.0025802578,169790,10.51290417574651
-3.5530448,76367.88465571404,169854,0.0007179081034256625,0.0,3.8084471,0.7034881,0.001,2.4425132,-0.06984674,23.38676798567534,1.0,0.10260767,0.86000216,-13.9,3.7733383,-9.516243361946142,1785998,1,0.00109,-2.7855132,-3.5276747,-0.0025425819,169854,10.514859820787265
-3.5537233,76410.71242809296,169896,0.0014530405367368232,0.0,3.7938514,0.7034215,0.001,2.4629357,-0.035407458,23.386747004638544,0.99,0.119334996,0.86613536,-18.2,3.771092,-9.519453077176626,1786998,1,0.04618,-2.7577772,-3.50219,-0.0025487563,169896,10.518063992089278
-3.55381,76453.73209357262,169950,0.00145739238019877,0.0,3.773952,0.70336,0.001,2.4313436,-0.06278915,23.386667348189732,0.99,0.122403815,0.8620849,-19.8,3.746362,-9.52212415416299,1787998,1,0.14015,-2.7706819,-3.5183868,-0.0025616349,169950,10.520735510444249
-3.5536668,76496.23007917404,170024,0.0007191663681911033,0.0,3.8053057,0.7033086,0.001,2.4702108,-0.071870275,23.38674727039982,1.0,0.116738155,0.86207825,-12.9,3.767197,-9.52340845998212,1788998,1,0.06443,-2.830066,-3.5684156,-0.0025780627,170024,10.522020420646497
-3.5539722,76539.20159506798,170080,0.0007364438865718276,0.0,3.7795303,0.70324576,0.001,2.517562,-0.06895261,23.38668241498019,0.99,0.11010535,0.85528487,-15.66,3.7494755,-9.525846660395109,1789998,1,0.11383,-2.7821913,-3.5152376,-0.00255124,170080,10.524453198494825
-3.5540957,76582.82324075699,170139,0.0007341959141563775,0.0,3.7753837,0.7031903,0.001,2.487984,-0.060304735,23.386419097785886,0.99,0.10037121,0.8613627,-16.41,3.748322,-9.527991818454323,1790998,1,0.0044,-2.7839308,-3.5121136,-0.0025284493,170139,10.526598839772186
-3.5546844,76626.29996418953,170181,0.0016881693540437101,0.0,3.7945962,0.7031256,0.001,2.4746604,-0.07880385,23.386200310304307,0.98,0.12288583,0.8567907,-17.7,3.7537134,-9.531252019908216,1791998,1,0.00762,-2.7762225,-3.5120602,-0.0025234672,170181,10.529847632814475
-3.5549123,76668.9050116539,170240,0.001664793539089342,0.0,3.7918558,0.70308393,0.001,2.4264193,-0.043465734,23.386247654475554,0.98,0.10202034,0.86222607,-18.95,3.7532516,-9.533576127819549,1792998,1,0.0209,-2.7779212,-3.526755,-0.0025280411,170240,10.53217222744361
-3.555255,76712.76234769821,170308,0.0007145291688364776,0.0,3.7838166,0.7030553,0.001,2.3964918,-0.06611636,23.385913179201655,1.0,0.1082296,0.8605124,-14.55,3.748517,-9.535106982643212,1793998,1,0.04182,-2.7850423,-3.5322542,-0.0025196471,170308,10.533703642811847
-3.5553,76757.35896277428,170365,0.0007343249772082086,0.0,3.8061557,0.70300007,0.001,2.480023,-0.07133659,23.385353850834505,1.0,0.11363398,0.8578954,-15.48,3.7709033,-9.537539987673524,1794998,1,0.00265,-2.8066335,-3.5502918,-0.0025169116,170365,10.536137117365657
-3.5551364,76800.20446276665,170431,0.0007289136330473049,0.0,3.7916524,0.70294994,0.001,2.4681094,-0.05870356,23.385328366810718,1.0,0.10131998,0.86060095,-14.5,3.7600567,-9.539320898193404,1795998,1,0.06449,-2.7744055,-3.5251086,-0.0025194464,170431,10.537918571151963
-3.5554163,76842.61638879776,170494,0.0007050266985977218,0.0,3.8086169,0.7029042,0.001,2.4429815,-0.054923404,23.385434859580982,1.0,0.10029228,0.8585123,-14.99,3.7781622,-9.541350428754091,1796998,1,0.0177,-2.8300855,-3.578227,-0.0024998693,170494,10.539948619892781
-3.5554328,76885.17672753334,170551,0.0007202443316151673,0.0,3.7872434,0.7028424,0.001,2.4197824,-0.050859183,23.385496093372694,1.0,0.10240094,0.8630024,-15.64,3.7612708,-9.543620383345743,1797998,1,0.07035,-2.7775254,-3.5210376,-0.0025082761,170551,10.54221904298421
-3.5559685,76929.68185353279,170612,0.0007240788725666872,0.0,3.791006,0.70280373,0.001,2.3992312,-0.05782659,23.384966071030043,0.99,0.13608247,0.856151,-15.14,3.7629855,-9.545788104002064,1798998,1,0.11695,-2.7329454,-3.476933,-0.0025233312,170612,10.544381403418283
-3.556059,76977.58559799194,170661,0.0007197450856340368,0.0,3.8256326,0.7027351,0.001,2.4287124,-0.05889416,23.383404221071793,0.99,0.10604995,0.8573134,-17.98,3.793292,-9.548625637960635,1799998,1,0.00744,-2.7956614,-3.5357206,-0.0024845477,170661,10.54721934126719
-3.556207,77021.96232748032,170735,0.0006963630630316697,0.0,3.793482,0.7026958,0.001,2.5008056,-0.063137025,23.3829150228938,1.0,0.10734603,0.86110795,-14.46,3.764831,-9.54979353969602,1800998,1,0.03982,-2.7705107,-3.5094192,-0.0024659198,170735,10.548387852519987
-3.5566075,77064.82584905624,170774,0.0009872582158909557,0.0,3.8035862,0.7026248,0.001,2.4402027,-0.07385564,23.382885514196847,0.99,0.12242923,0.85805255,-16.84,3.7793615,-9.553357068406198,1801998,1,0.00855,-2.7823453,-3.5158446,-0.0024545912,170774,10.55194584655744
-3.5574276,77108.13387060165,170823,0.0009860043004474852,0.0,3.8150735,0.7025724,0.001,2.4360015,-0.059365164,23.382721244761097,0.99,0.09634845,0.8590287,-20.47,3.77763,-9.556189740257459,1802998,1,0.12501,-2.7822595,-3.5355716,-0.0024243721,170823,10.554778923212917
-3.5575936,77151.51719927788,170876,0.0006807475216330662,0.0,3.7959375,0.702522,0.001,2.4223087,-0.06513185,23.38253433617356,1.0,0.123521805,0.8625571,-18.71,3.7712631,-9.558732648236148,1803998,1,0.00486,-2.873322,-3.5971303,-0.002425785,170876,10.5573222687797
-3.558913,77194.115701437,170916,0.0007640604296154047,0.0,3.790457,0.7024622,0.001,2.4089987,-0.08128502,23.38258536416396,0.98,0.09258561,0.86199385,-20.07,3.7460172,-9.562036321935922,1804998,1,0.03203,-2.8003888,-3.5516837,-0.0024429918,170916,10.560614570900325
-3.5596957,77237.82632780075,170964,0.0007838399724716946,0.0,3.816002,0.70240355,0.001,2.428698,-0.0805252,23.38229965632726,0.98,0.092848584,0.8596361,-19.29,3.7910397,-9.56426499146019,1805998,1,0.01282,-2.7760744,-3.508782,-0.0024678179,170964,10.56284363959664
-3.559777,77281.57324266434,171025,0.0007796813260103682,0.0,3.8052862,0.7023507,0.001,2.42937,-0.06682939,23.38200329237633,0.99,0.110518895,0.8588548,-17.73,3.7757638,-9.56712176582371,1806998,1,0.02233,-2.7653124,-3.5237117,-0.0024453616,171025,10.565695073819617
-3.5597215,77325.53145503998,171090,0.000704124312369481,0.0,3.795359,0.7023076,0.001,2.4686549,-0.07267811,23.381643371584705,1.0,0.09130758,0.857822,-14.59,3.771585,-9.56889356479046,1807998,1,0.1067,-2.7806582,-3.5227427,-0.0024413757,171090,10.567467414810919
-3.5601182,77369.41595435143,171156,0.0007020534807550136,0.0,3.7856436,0.7022679,0.001,2.4383385,-0.055086154,23.381306136100644,1.0,0.11310414,0.86426735,-14.77,3.7619016,-9.570684054313025,1808998,1,0.01458,-2.7395105,-3.4821868,-0.0024484692,171156,10.569258454275632
-3.5602384,77412.93125462532,171227,0.0006900058877496336,0.0,3.7845004,0.7022329,0.001,2.4022934,-0.08123221,23.381080791871643,1.0,0.11418904,0.8547768,-12.83,3.7566772,-9.572158596483032,1809998,1,0.10655,-2.8054855,-3.5460281,-0.0024663862,171227,10.570733587576726
-3.5609312,77455.87941002846,171259,0.0007025990444598421,0.0,3.7765887,0.70216155,0.001,2.4379494,-0.08636453,23.381026899366976,0.99,0.098749354,0.8589365,-18.64,3.76552,-9.57598724738554,1810998,1,0.09476,-2.8009605,-3.5177379,-0.0024593652,171259,10.574556665635091
-3.5609503,77499.09189963341,171312,0.0007070812867858938,0.0,3.8045075,0.7021063,0.001,2.444028,-0.081336536,23.380893318681213,0.99,0.09684126,0.86087614,-21.38,3.7852952,-9.578610955449706,1811998,1,0.02975,-2.793316,-3.5096486,-0.0024751984,171312,10.57718081628841
-3.5611672,77542.0850405693,171367,0.0006635001570848197,0.0,3.8002498,0.70206696,0.001,2.3704479,-0.07735165,23.38082602565376,1.0,0.11211708,0.86205804,-17.7,3.769406,-9.581033687932916,1812998,1,0.02229,-2.7801528,-3.5227075,-0.0024683655,171367,10.579604007772792
-3.5612416,77584.80389356613,171439,0.0006364462650650457,0.0,3.7968354,0.7020265,0.001,2.4679067,-0.07211141,23.380841465920483,1.0,0.098869294,0.86070955,-14.03,3.7675977,-9.58239373771429,1813998,1,0.03397,-2.7817533,-3.4990253,-0.0024592073,171439,10.580964657983307
-3.5614398,77627.91008019447,171500,0.0007187424082847037,0.0,3.7965474,0.701983,0.001,2.424767,-0.08014657,23.38074022764485,1.0,0.094741,0.862907,-15.08,3.780057,-9.584501457725947,1814998,1,0.03596,-2.764095,-3.4975429,-0.0024648074,171500,10.583072886297376
-3.5615444,77671.38936829567,171559,0.0006879219798921159,0.0,3.8299243,0.70193315,0.001,2.3971632,-0.08188486,23.380526790747275,1.0,0.105809316,0.8638115,-15.27,3.792143,-9.58667863533828,1815998,1,0.00596,-2.746624,-3.498652,-0.0024606255,171559,10.585250555202583
-3.5620863,77714.62192511559,171613,0.0007053397696565415,0.0,3.8099892,0.701877,0.001,2.4455225,-0.077639885,23.38038782136554,0.99,0.11338667,0.8606747,-17.39,3.7764854,-9.58919778804636,1816998,1,0.09666,-2.7550359,-3.505289,-0.002438498,171613,10.587764330208085
-3.5619042,77757.52997970581,171683,0.0006997341176970708,0.0,3.8028266,0.7018204,0.001,2.3885,-0.06665289,23.380346578324765,0.99,0.09973915,0.8588413,-14.6,3.7786248,-9.590693312675105,1817998,1,0.0134,-2.7372804,-3.470941,-0.0024417941,171683,10.589260439298009
-3.5617971,77800.55165672302,171749,0.0006942432998886384,0.0,3.7971332,0.70176655,0.001,2.4310694,-0.069489725,23.380271235426566,1.0,0.11330572,0.86337423,-14.14,3.7627847,-9.592445953105987,1818998,1,0.01881,-2.7158613,-3.4756098,-0.002424223,171749,10.591013630355926
-3.561903,77843.66340327263,171804,0.0007249147183275996,0.0,3.8492956,0.7017084,0.001,2.399283,-0.075808585,23.380168923595203,1.0,0.10620787,0.8612229,-15.92,3.8101208,-9.594666014761007,1819998,1,0.00159,-2.7056332,-3.4699259,-0.0024115676,171804,10.593234150543642
-3.5624464,77886.65060687065,171862,0.0010480490570136055,0.0,3.798501,0.7016478,0.001,2.3877883,-0.067526154,23.38010411041303,0.99,0.109425366,0.86183137,-17.27,3.7603633,-9.597112799804494,1820998,1,0.05659,-2.7279556,-3.478607,-0.0024026374,171862,10.595675600190852
-3.5630653,77929.75261855125,171911,0.0010471134988012073,0.0,3.8108559,0.7015941,0.001,2.3968036,-0.10593391,23.380004924669446,0.99,0.10336809,0.8593609,-18.04,3.786591,-9.599944157151084,1821998,1,0.00076,-2.735556,-3.4680405,-0.0024228622,171911,10.598507367184183
-3.5634623,77972.6871483326,171960,0.0019943822347130934,0.0,3.8093696,0.7015378,0.001,2.40791,-0.08819777,23.37995606759057,0.99,0.10180062,0.86010265,-19.46,3.7919395,-9.602541288671784,1822998,1,0.09861,-2.7439356,-3.4801316,-0.0024348893,171960,10.601099092812282
-3.563901,78016.43746900558,172012,0.0007301386387928055,0.0,3.8235803,0.7014845,0.001,2.435503,-0.07788145,23.379662788686538,1.0,0.099130146,0.86287224,-17.5,3.803662,-9.60535311489896,1823998,1,0.0005,-2.7567096,-3.4955068,-0.002418964,172012,10.603911355021742
-3.5640163,78059.75009512901,172078,0.0007070981201142363,0.0,3.8059282,0.7014316,0.001,2.3867338,-0.06610015,23.37950093070925,1.0,0.10668493,0.86172384,-14.92,3.7798445,-9.607096781692023,1824998,1,0.00096,-2.7373753,-3.485273,-0.002420684,172078,10.605655574797476
-3.564636,78102.8544921875,172135,0.0007527748595565335,0.0,3.8070881,0.70137614,0.001,2.4150593,-0.07949022,23.379401583621398,0.99,0.0992234,0.8669903,-15.98,3.7714407,-9.60939378975804,1825998,1,0.08022,-2.7119515,-3.4574482,-0.0024266734,172135,10.607947250704388
-3.5649674,78146.30387711525,172192,0.0007280023668953284,0.0,3.8285575,0.70132244,0.001,2.4191875,-0.055273086,23.379199134906585,1.0,0.10461609,0.8656072,-14.16,3.7888227,-9.611056262776435,1826998,1,0.00626,-2.7196083,-3.481334,-0.002451611,172192,10.609610202564578
-3.5650973,78188.68736243248,172267,0.00072633693213939,0.0,3.8169103,0.70128834,0.001,2.3981338,-0.08066877,23.37931562307187,0.99,0.09316366,0.86066383,-14.43,3.7762012,-9.61288000603714,1827998,1,0.11762,-2.6984117,-3.4585626,-0.0024470983,172267,10.611428770455166
-3.5651138,78231.56761860847,172323,0.0007200522751787614,0.0,3.8390853,0.7012359,0.001,2.4302764,-0.06954235,23.37928352550291,1.0,0.094577864,0.868601,-14.24,3.7974515,-9.615170348705629,1828998,1,0.03415,-2.793908,-3.537918,-0.00245107,172323,10.613719584733321
-3.5653474,78274.91559767723,172381,0.0007608431826157634,0.0,3.7993324,0.70118403,0.001,2.439728,-0.06370246,23.379111763032093,1.0,0.119461626,0.8668219,-16.47,3.7762723,-9.61739982944756,1829998,1,0.02,-2.7148137,-3.446114,-0.0024525425,172381,10.615949553605097
-3.5655265,78317.35942220688,172432,0.0007438779380646835,0.0,3.8258975,0.70113325,0.001,2.420271,-0.08104126,23.379210094777797,1.0,0.1346766,0.8631253,-18.06,3.8048203,-9.620116915653707,1830998,1,0.02385,-2.7135043,-3.4605265,-0.0024258299,172432,10.618667068757539
-3.56566,78360.3794105053,172486,0.0007076493686141924,0.0,3.8427258,0.70108616,0.001,2.4140894,-0.08129241,23.379136417943318,1.0,0.10123758,0.8647294,-17.9,3.8050385,-9.622456315295155,1831998,1,0.22125,-2.790309,-3.5410104,-0.0024119967,172486,10.621006922300941
-3.5658529,78404.65307617188,172537,0.0006922125082807763,0.0,3.8117664,0.70103955,0.001,2.3487892,-0.07996162,23.378688994634047,1.0,0.09645724,0.8631078,-17.67,3.795164,-9.62491523557266,1832998,1,0.04443,-2.6816387,-3.42301,-0.0024147895,172537,10.62346627100274
-3.5663743,78447.72028207779,172579,0.0007415394577180788,0.0,3.8296225,0.7009846,0.001,2.4228442,-0.08835722,23.37860161398465,0.99,0.107505314,0.85817146,-20.06,3.7987702,-9.6283846817979,1833998,1,0.00491,-2.7023711,-3.4456043,-0.0024053042,172579,10.626930275410102
-3.5668588,78490.31628417969,172618,0.000762503092209119,0.0,3.8372865,0.70090395,0.001,2.3575108,-0.08968327,23.378654678320586,0.98,0.10490539,0.86304164,-23.63,3.8125691,-9.631857627825603,1834998,1,0.10751,-2.7128162,-3.438799,-0.0023948865,172618,10.630397756896732
-3.566733,78533.25606155396,172679,0.0007288110325349279,0.0,3.8322453,0.70085305,0.001,2.403678,-0.08805928,23.37860534600723,0.99,0.10431942,0.8618023,-18.71,3.8036885,-9.633643928908553,1835998,1,0.07168,-2.7272663,-3.4659715,-0.0023877556,172679,10.632184573688752
-3.5671048,78576.68130636215,172740,0.0020584379601466902,0.0,3.8180985,0.7007974,0.001,2.4172482,-0.08684141,23.378411628734224,0.99,0.101700164,0.86061573,-15.46,3.7955463,-9.635886303114507,1836998,1,0.00151,-2.7024598,-3.4219043,-0.0023707575,172740,10.634421674192428
-3.5673175,78620.26371002197,172801,0.0006230144634434253,0.0,3.8492267,0.70075095,0.001,2.3931346,-0.06008956,23.378171393308424,1.0,0.105751425,0.8629018,-14.78,3.813609,-9.637959271069032,1837998,1,0.20938,-2.7627177,-3.493934,-0.002360997,172801,10.636495159171533
-3.5673761,78669.04017186165,172872,0.0006631571152243995,0.0,3.8396459,0.70070565,0.001,2.2977653,-0.09115299,23.376387915531897,1.0,0.09787444,0.8592936,-12.9,3.811483,-9.639357443657735,1838998,1,0.00139,-2.7482703,-3.505894,-0.0023606603,172872,10.637893933083438
-3.5673275,78712.59154582024,172937,0.0006799026647958658,0.0,3.8538892,0.7006595,0.001,2.3695674,-0.08147975,23.376158297734346,1.0,0.10765214,0.86771065,-14.15,3.8311203,-9.64113521108843,1839998,1,0.01543,-2.7532477,-3.48132,-0.0023491418,172937,10.639672250588365
