reference_actor_Q_std,total/epochs,train/loss_critic,rollout/Q_mean,reference_Q_mean,reference_action_std,reference_Q_std,success rate,rollout/goal_tolerance,total/episodes,reference_actor_Q_mean,total/steps_per_second,errors,total/steps,rollout/return_history,rollout/actions_mean,rollout/return,rollout/episode_steps,train/loss_actor,total/duration,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_action_mean,rollout/error
2.9858427,1,0.1688835,-4.54072,-3.3028667,0.8075044,3.0070605,0.99,0.001,140706,-2.595063,25.353019654362367,0.0007282538556132135,2598998,-24.06,-0.005564786,-17.480924765113073,18.471088652935908,2.781823,102512.36481618881,0.6600226,140706,0.0,-0.1120509,0.00146
2.9436498,1,0.18296076,-4.540577,-3.3083472,0.8069086,2.9463754,0.98,0.001,140740,-2.6115646,25.350767901517717,0.0007260105299877169,2599998,-25.31,-0.0055771763,-17.483174648287623,18.473333807020037,2.7441132,102560.91689610481,0.659992,140740,0.0,-0.1297509,0.06771
2.9682846,1,0.18112984,-4.540763,-3.284957,0.8117042,2.982692,0.99,0.001,140779,-2.6037953,25.35022141621746,0.0007397046855397934,2600998,-26.0,-0.005591447,-17.485526960697264,18.47568884563749,2.7604537,102602.57523179054,0.6599819,140779,0.0,-0.14377971,0.1137
2.9919612,1,0.16875726,-4.5407505,-3.199923,0.80899435,2.9973445,0.98,0.001,140817,-2.5008225,25.349497385892803,0.0010839260657438392,2601998,-25.68,-0.0055801193,-17.487604479572777,18.477761917950247,2.7640765,102644.9542722702,0.65997523,140817,0.0,-0.12920377,0.09294
2.984345,1,0.15845372,-4.5405416,-3.2091649,0.8069332,2.9863381,0.99,0.001,140855,-2.489996,25.349256600789268,0.0010672063350055908,2602998,-25.05,-0.0055760955,-17.48967377799865,18.479833871712046,2.7610383,102685.37815499306,0.65995646,140855,0.0,-0.11400253,0.08766
2.9885685,1,0.14834756,-4.540824,-3.2434964,0.8070803,2.994157,0.98,0.001,140891,-2.5398698,25.349117923102867,0.0010922537206966506,2603998,-26.5,-0.0056001125,-17.492210290224357,18.482365800512454,2.7626734,102725.38902139664,0.6599477,140891,0.0,-0.131192,0.10202
2.9611921,1,0.1591938,-4.540924,-3.244183,0.8009556,2.9687772,0.99,0.001,140929,-2.5354197,25.349007554989278,0.0007672098324692877,2604998,-26.31,-0.0055964096,-17.494177919377844,18.48433608412747,2.8010833,102765.2855579853,0.65992343,140929,0.0,-0.12500773,0.08154
2.9598992,1,0.19352186,-4.5405574,-3.2551174,0.8075881,2.9766967,0.99,0.001,140971,-2.5643733,25.348613678123773,0.0007514444115104121,2605998,-24.11,-0.0055955886,-17.495860850813287,18.48601485411893,2.7528722,102806.33225512505,0.6598972,140971,0.0,-0.14667064,0.06118
2.9792967,1,0.14612074,-4.5411916,-3.2861044,0.80808634,2.9834,0.98,0.001,141000,-2.5814495,25.348392559727905,0.000933210736117836,2606998,-25.64,-0.0056039323,-17.499156028368795,18.489304964539006,2.7665415,102846.6792857647,0.65989053,141000,0.0,-0.14467162,0.04303
2.9884808,1,0.17224537,-4.540897,-3.2273836,0.8075966,3.0037897,0.97,0.001,141036,-2.533595,25.34835491370904,0.0009925933188836493,2607998,-27.87,-0.00559722,-17.501552795031056,18.491697155336226,2.7017164,102886.28232002258,0.65986794,141036,0.0,-0.14720131,0.15095
2.9568224,1,0.14954102,-4.54074,-3.2443893,0.8015311,2.9582777,0.98,0.001,141074,-2.542741,25.348274969450674,0.0009695182638527893,2608998,-28.26,-0.0056033493,-17.50357968158555,18.493726696627302,2.7019868,102926.05722260475,0.6598531,141074,0.0,-0.14584072,0.22338
2.958348,1,0.16123086,-4.541074,-3.2815552,0.80464643,2.9645717,0.97,0.001,141100,-2.574746,25.34805373494674,0.002570658226321746,2609998,-28.22,-0.0055996254,-17.506754075124025,18.496888731396172,2.7393017,102966.40630841255,0.6598323,141100,0.0,-0.14498846,0.01501
2.990179,1,0.14395477,-4.5413656,-3.254738,0.8051846,2.9943104,0.96,0.001,141131,-2.55286,25.34776521143995,0.003667531989337133,2610998,-28.66,-0.005598135,-17.509406154565617,18.49952880656978,2.7787564,103007.02954363823,0.6598153,141131,0.0,-0.12265741,0.05032
2.9843006,1,0.16417442,-4.5411663,-3.3018665,0.8023812,2.9874291,0.95,0.001,141166,-2.601636,25.347350866098267,0.004048710530827253,2611998,-30.57,-0.0055846632,-17.512800532706176,18.502918549792444,2.7529864,103048.16522240639,0.65979916,141166,0.0,-0.1369401,0.00438
2.9905264,1,0.1587357,-4.541961,-3.2377172,0.8011762,2.995631,0.95,0.001,141198,-2.5542011,25.34689644702547,0.0023129415401497,2612998,-31.3,-0.0055707763,-17.515786342582757,18.505892434737035,2.7450168,103089.46523141861,0.6597738,141198,0.0,-0.12521316,0.00311
2.9514909,1,0.14044267,-4.5417476,-3.248363,0.79852414,2.9600527,0.97,0.001,141238,-2.5634835,25.34672100475912,0.0015490446003410608,2613998,-27.44,-0.0055818865,-17.517629816338378,18.507731630297794,2.775596,103129.63162016869,0.65974575,141238,0.0,-0.15033937,0.11696
2.9709506,1,0.1490276,-4.54205,-3.1891513,0.8036075,2.9736423,0.96,0.001,141272,-2.5024824,25.346607076507333,0.0015985869835210503,2614998,-27.11,-0.00556333,-17.520124299224193,18.510221416841272,2.7328935,103169.54818081856,0.6597164,141272,0.0,-0.12657368,0.00453
2.9787383,1,0.15680736,-4.5416784,-3.2847877,0.80796117,2.9806778,0.99,0.001,141317,-2.5939167,25.34640455350573,0.0007659498306855487,2615998,-23.78,-0.0055648554,-17.521465924128023,18.51156619514991,2.7194562,103209.82585430145,0.6596896,141317,0.0,-0.14008026,0.17972
2.9487054,1,0.13504031,-4.5414968,-3.251412,0.8051364,2.9712408,0.98,0.001,141343,-2.5535493,25.346011814096325,0.00076509259102453,2616998,-27.26,-0.005556289,-17.525034844314895,18.51512986140099,2.7527323,103250.87904143333,0.65966815,141343,0.0,-0.15245385,0.00381
2.9690905,1,0.15734714,-4.54149,-3.2920883,0.8125616,2.9811292,0.99,0.001,141383,-2.5935578,25.345681132042543,0.0007041411404023923,2617998,-25.62,-0.005541059,-17.52668991321446,18.516787732612833,2.7743454,103291.68059682846,0.65964836,141383,0.0,-0.131003,0.00454
3.0126085,1,0.17354903,-4.5411143,-3.2140608,0.8041201,3.0047061,0.99,0.001,141423,-2.5061274,25.34559790840469,0.0007082982036451388,2618998,-26.48,-0.005534051,-17.528450110660923,18.518550730786366,2.747659,103331.4743437767,0.6596251,141423,0.0,-0.12689406,0.00235
2.971037,1,0.19225289,-4.54102,-3.266879,0.8104599,2.9839368,1.0,0.001,141463,-2.5677605,25.345430374855788,0.0007310224179607685,2619998,-24.0,-0.005545131,-17.53059103793925,18.52069445720789,2.7631712,103371.6122097969,0.65959775,141463,0.0,-0.11607265,0.02791
3.000084,1,0.15388007,-4.540969,-3.2067235,0.8065712,2.9936304,0.98,0.001,141493,-2.493848,25.34525951439257,0.001331478062851407,2620998,-26.18,-0.0055337525,-17.53375078625798,18.523842168870544,2.78719,103411.76418066025,0.6595945,141493,0.0,-0.121764384,0.12133
2.9729202,1,0.14360832,-4.540972,-3.247168,0.80528545,2.9713619,0.98,0.001,141522,-2.5345378,25.34502364888886,0.0013214600118862376,2621998,-29.57,-0.00551332,-17.537033111459703,18.52712652449796,2.7030194,103452.1820268631,0.65956706,141522,0.0,-0.13481148,0.0161
2.9697013,1,0.1609675,-4.5416613,-3.2587109,0.80821407,2.9648168,0.95,0.001,141555,-2.5680451,25.344881612778416,0.00189018879515449,2622998,-30.46,-0.0055265143,-17.539705414856417,18.529779944191304,2.7150507,103492.21748495102,0.6595575,141555,0.0,-0.15061349,0.01485
2.9648604,1,0.17894247,-4.541487,-3.2358694,0.8066688,2.9595497,0.97,0.001,141595,-2.5402114,25.344507835955078,0.0013037293660617083,2623998,-28.33,-0.0055325497,-17.541523358875665,18.531600692114836,2.7529135,103533.20005202293,0.65954024,141595,0.0,-0.12894551,0.00139
2.9728124,1,0.16297449,-4.5411987,-3.2940903,0.8041186,2.982516,0.98,0.001,141639,-2.5835774,25.344273994229663,0.0009149515185186415,2624998,-24.32,-0.0055288277,-17.542830717528364,18.53291113323308,2.772996,103573.61195659637,0.6595258,141639,0.0,-0.13706255,0.13188
2.9802182,1,0.15925662,-4.5410757,-3.262514,0.8055198,2.9957292,1.0,0.001,141668,-2.5566645,25.343860548267596,0.0007503250847933593,2625998,-26.04,-0.005531291,-17.54617838890928,18.536260835192138,2.7340558,103614.75888800621,0.6594951,141668,0.0,-0.1296137,0.18208
2.9357548,1,0.16156584,-4.5410295,-3.2423782,0.8089451,2.9356618,1.0,0.001,141716,-2.5460043,25.34347519173615,0.0007490713970628779,2626998,-24.81,-0.005542,-17.5467978209941,18.536883626407747,2.7062964,103655.79227495193,0.6594745,141716,0.0,-0.13041489,0.00203
2.9395266,1,0.17197508,-4.5405493,-3.2297812,0.8054362,2.962921,1.0,0.001,141750,-2.5224233,25.343311688462034,0.0007505057107154002,2627998,-24.23,-0.0055310107,-17.54946031746032,18.539548500881835,2.7531736,103695.91915631294,0.6594434,141750,0.0,-0.15298644,0.03273
2.977515,1,0.14721607,-4.5406013,-3.1916587,0.8056982,2.9770975,0.98,0.001,141773,-2.4925933,25.343052629274887,0.0015134643238010432,2628998,-27.45,-0.005524824,-17.55297553130709,18.543051215675764,2.6959944,103736.43769192696,0.659419,141773,0.0,-0.13669689,0.02722
2.9443479,1,0.16851662,-4.540586,-3.2855926,0.81022006,2.9611154,0.96,0.001,141804,-2.595077,25.342963656344796,0.0021170838330814355,2629998,-32.21,-0.0055225096,-17.556472313898055,18.546536063862796,2.7167578,103776.26056933403,0.659391,141804,0.0,-0.1276865,0.00162
2.9539146,1,0.176004,-4.540622,-3.2626724,0.816904,2.9654326,0.96,0.001,141846,-2.5368395,25.342743266483282,0.0020768631266756916,2630998,-30.57,-0.005530105,-17.557900822018244,18.54796751406455,2.659071,103816.62207341194,0.6593755,141846,0.0,-0.13209744,0.00235
2.9431791,1,0.16502953,-4.5408483,-3.1943338,0.8096849,2.964881,1.0,0.001,141884,-2.492138,25.34271533316104,0.0007347009025775582,2631998,-22.24,-0.0055275992,-17.559830565814327,18.54989991824307,2.7247128,103856.19557332993,0.6593657,141884,0.0,-0.13882297,0.08441
2.9420664,1,0.16135445,-4.5408487,-3.2278018,0.8099874,2.9488502,1.0,0.001,141917,-2.5304556,25.34255289101243,0.000740086691183185,2632998,-26.13,-0.005527282,-17.562843070245282,18.552914731850308,2.7238708,103896.32060050964,0.659337,141917,0.0,-0.112857126,0.01244
2.9485426,1,0.15957068,-4.5407963,-3.3205009,0.8120423,2.9593277,0.99,0.001,141950,-2.6223397,25.342247400350907,0.0007835887785350012,2633998,-26.67,-0.005518465,-17.56491722437478,18.55498414934836,2.6895175,103937.03282856941,0.659314,141950,0.0,-0.14414307,0.00832
2.9638972,1,0.15306786,-4.540679,-3.3038719,0.8082059,2.987976,0.98,0.001,141980,-2.5844407,25.34212970208398,0.0008073473743992061,2634998,-30.05,-0.0055166567,-17.56826313565291,18.558325116213553,2.7256997,103976.97553348541,0.6592738,141980,0.0,-0.1270073,0.00559
2.9553602,1,0.14403707,-4.540922,-3.2054887,0.81290615,2.9650586,0.96,0.001,142005,-2.5047588,25.34197164816791,0.0024233877201082035,2635998,-33.78,-0.0055098506,-17.57262068237034,18.562670328509558,2.7277267,104017.08425045013,0.65924746,142005,0.0,-0.12485049,0.13566
2.9822013,1,0.15569432,-4.540933,-3.2863195,0.8066908,2.9945838,0.96,0.001,142045,-2.5937562,25.341436301127416,0.002409528677825325,2636998,-32.0,-0.0055200625,-17.5742194375022,18.564271885670035,2.704474,104058.74271154404,0.6592401,142045,0.0,-0.15987597,0.11732
2.9811385,1,0.1927816,-4.540909,-3.2659707,0.80549616,2.9861023,1.0,0.001,142088,-2.5870686,25.340884833130286,0.0006971626030414838,2637998,-23.88,-0.0055047823,-17.57568549068183,18.565740949270875,2.7977266,104100.46915769577,0.6592198,142088,0.0,-0.11389937,0.00234
2.977368,1,0.1648494,-4.540965,-3.2368228,0.8049996,2.9794984,0.99,0.001,142129,-2.5207582,25.3403015491611,0.0015299320008648632,2638998,-22.0,-0.0055236784,-17.57732060311407,18.567371894546504,2.6929069,104142.32817554474,0.65921736,142129,0.0,-0.14896621,0.00242
2.9604688,1,0.16857359,-4.540707,-3.3087378,0.8003287,2.9691103,0.99,0.001,142176,-2.6152265,25.340161066668895,0.0015650075973141734,2639998,-22.57,-0.005509851,-17.57838172406032,18.568436304298896,2.6944976,104182.36857509613,0.65919703,142176,0.0,-0.15131555,0.05929
2.9487855,1,0.15209544,-4.5406632,-3.2437918,0.8071374,2.9591339,0.99,0.001,142223,-2.5340924,25.339935225142433,0.0015911797178230478,2640998,-22.12,-0.0055008316,-17.57936480034875,18.56942266721979,2.7016227,104222.76049780846,0.65918124,142223,0.0,-0.14333998,0.1026
2.9469821,1,0.17528541,-4.5408206,-3.261307,0.81157494,2.9543445,0.99,0.001,142256,-2.5632062,25.339717091653284,0.0014312138969047343,2641998,-22.87,-0.0054878327,-17.581718873017657,18.571772016646047,2.700266,104263.1214249134,0.65916544,142256,0.0,-0.10653317,0.01122
2.9942818,1,0.1521373,-4.541205,-3.31048,0.81222355,2.9886682,0.97,0.001,142290,-2.6082551,25.339390329793435,0.0027287658449920977,2642998,-25.58,-0.0054936917,-17.584672148429263,18.574713613043784,2.7051537,104303.93018937111,0.6591371,142290,0.0,-0.09012223,0.00188
2.999363,1,0.15745941,-4.5415,-3.2574255,0.80928636,3.0080595,0.96,0.001,142317,-2.5574782,25.339274811207797,0.0027358434144615002,2643998,-29.89,-0.005487358,-17.587905872102418,18.577942199456142,2.7065763,104343.87012648582,0.6591065,142317,0.0,-0.13295996,0.07226
2.9954178,1,0.15984477,-4.5413275,-3.2597432,0.80324984,2.9929142,0.96,0.001,142342,-2.5449862,25.33914400943318,0.0021226662202954633,2644998,-33.16,-0.005494099,-17.59188433491169,18.581915386885107,2.7149637,104383.87338638306,0.6590689,142342,0.0,-0.13165595,0.03496
2.9645233,1,0.19462854,-4.541172,-3.1531298,0.8114266,2.9982722,0.98,0.001,142385,-2.4690099,25.33894500992325,0.0008186357193203076,2645998,-29.51,-0.005488669,-17.59318046142501,18.583214524001825,2.7024927,104424.15810775757,0.65905637,142385,0.0,-0.1223411,0.00462
2.9992292,1,0.1482133,-4.541418,-3.2598255,0.80699646,3.0154142,0.98,0.001,142416,-2.552556,25.33869119852233,0.0007875339172471211,2646998,-29.35,-0.005510156,-17.596197056510505,18.586226266711606,2.7501285,104464.66943621635,0.6590382,142416,0.0,-0.11349108,0.00454
2.9999332,1,0.14284289,-4.541275,-3.3143725,0.80797696,2.9985816,0.98,0.001,142455,-2.615127,25.338508915324464,0.0007505247288545154,2647998,-27.13,-0.005498661,-17.598055526306553,18.588080446456775,2.6748874,104504.88656806946,0.6590046,142455,0.0,-0.13362813,0.08273
2.9812791,1,0.17450204,-4.5413775,-3.2819881,0.8042003,2.9888003,0.98,0.001,142492,-2.5744638,25.338408651000208,0.0007640066423987849,2648998,-24.71,-0.005505673,-17.600363529180587,18.590384021559107,2.6732428,104544.76587247849,0.6589857,142492,0.0,-0.14561693,0.08726
2.978857,1,0.17398733,-4.5417128,-3.251485,0.8087949,3.0089457,0.96,0.001,142520,-2.5391448,25.338359240216416,0.0024181315365870157,2649998,-28.35,-0.0054852013,-17.603718776312096,18.593727196182993,2.758362,104584.43559336662,0.65896446,142520,0.0,-0.15433717,0.0041
3.0313554,1,0.16974728,-4.541433,-3.3106885,0.8035443,3.0421333,0.96,0.001,142561,-2.6110768,25.338093097175598,0.003051368693108215,2650998,-27.94,-0.0054939664,-17.6053759443326,18.5953802232027,2.7213104,104625.00038313866,0.65894604,142561,0.0,-0.13450986,0.02896
2.9816394,1,0.1576223,-4.5415726,-3.3423486,0.8032441,3.006864,0.95,0.001,142590,-2.6374593,25.337824475251235,0.003361769174563257,2651998,-29.66,-0.00549033,-17.608675222666385,18.59866750824041,2.7398875,104665.57626485825,0.65892994,142590,0.0,-0.14983475,0.07383
2.9786134,1,0.14976007,-4.5412803,-3.1852653,0.80958587,2.9902701,0.98,0.001,142623,-2.4760861,25.337545605709103,0.0010760232807583835,2652998,-25.86,-0.0054885503,-17.610721973314263,18.600716574465547,2.6685789,104706.19535470009,0.65890706,142623,0.0,-0.12201444,0.05378
2.986314,1,0.16538237,-4.5412116,-3.2087555,0.8061122,3.0049243,0.97,0.001,142657,-2.5220366,25.33745026620405,0.0011767343475137845,2653998,-28.19,-0.0054846727,-17.61305088428889,18.603040860245205,2.666026,104746.05661249161,0.65889305,142657,0.0,-0.1369013,0.05341
2.9945016,1,0.14899457,-4.5409365,-3.2927008,0.8098181,3.0024958,0.98,0.001,142697,-2.567971,25.337269435851553,0.001530286410466149,2654998,-26.66,-0.005483891,-17.61568217972347,18.605667953776184,2.701342,104786.27172994614,0.6588744,142697,0.0,-0.12188089,0.02065
2.9795823,1,0.15611605,-4.5408816,-3.2538626,0.8130977,2.9924214,0.98,0.001,142729,-2.5603771,25.336871283713588,0.0014870286471412191,2655998,-27.32,-0.00547268,-17.618402707228384,18.60838372019702,2.6856887,104827.38654899597,0.6588489,142729,0.0,-0.12102587,0.00255
3.0021718,1,0.1556807,-4.540915,-3.3190718,0.809016,3.0095553,0.98,0.001,142759,-2.5999594,25.336640890459424,0.0008365371306868638,2656998,-28.47,-0.0054760464,-17.621522986291584,18.61149909988162,2.6755073,104867.80830526352,0.6588204,142759,0.0,-0.12379665,0.00487
2.9702559,1,0.16215673,-4.541236,-3.2601438,0.8119141,2.9791152,0.97,0.001,142789,-2.5563457,25.33632309305691,0.0012497421142042358,2657998,-31.3,-0.0054745865,-17.6247049842775,18.61467620054766,2.6504233,104908.59270453453,0.65881276,142789,0.0,-0.14014892,0.0373
2.9746022,1,0.15506291,-4.5411706,-3.2527232,0.8126329,2.9983592,0.98,0.001,142831,-2.5718162,25.336119232168585,0.0011687873987240125,2658998,-27.66,-0.0054809675,-17.626341620516556,18.6163157857888,2.6992233,104948.90616965294,0.65879995,142831,0.0,-0.12336084,0.04165
2.9848087,1,0.13748065,-4.541637,-3.3017073,0.80470073,3.001064,0.98,0.001,142852,-2.615488,25.33605763066326,0.0013602079117487878,2659998,-29.9,-0.0054776035,-17.630120684344636,18.620089323215637,2.700502,104988.6307797432,0.6587846,142852,0.0,-0.1477142,0.00255
2.9928508,1,0.1658405,-4.5417094,-3.2891684,0.806241,3.006504,0.99,0.001,142894,-2.6100159,25.335661510860508,0.0009461342867259444,2660998,-28.2,-0.005482666,-17.632160902487158,18.622132489817627,2.7350407,105029.74232029915,0.6587763,142894,0.0,-0.14586411,0.08978
2.9849815,1,0.13699965,-4.541435,-3.2271247,0.811973,2.9950886,0.99,0.001,142936,-2.5555012,25.33546659146382,0.0009463713600754436,2661998,-26.28,-0.005461488,-17.633458331001286,18.623432865058486,2.6593566,105070.02073121071,0.6587574,142936,0.0,-0.105489284,0.04512
2.9849021,1,0.15909302,-4.541413,-3.2917843,0.8065635,2.998316,0.99,0.001,142972,-2.605917,25.335262664683558,0.0007853943250384464,2662998,-24.35,-0.0054503796,-17.635991662703187,18.625961726771674,2.6804583,105110.33713150024,0.65874124,142972,0.0,-0.13932185,0.09313
2.97941,1,0.15023226,-4.541776,-3.255654,0.80882114,3.000162,0.98,0.001,143001,-2.5476913,25.33509575045781,0.0012084792097424913,2663998,-27.47,-0.0054417206,-17.639093432913057,18.62905853805218,2.718209,105150.50056409836,0.65873533,143001,0.0,-0.12901552,0.12141
2.991026,1,0.14367548,-4.5421677,-3.2233632,0.8085606,3.0135098,0.95,0.001,143028,-2.5298858,25.33488378352694,0.001993218910434071,2664998,-30.73,-0.005432379,-17.64249657409738,18.632442598652013,2.6734295,105190.85158514977,0.65871894,143028,0.0,-0.13890795,0.00487
2.9597976,1,0.143372,-4.541949,-3.2644322,0.81026727,2.9886684,0.95,0.001,143067,-2.5828161,25.33476069749478,0.002019113391545021,2665998,-30.84,-0.0054300227,-17.64460008247884,18.634541858010582,2.67059,105230.83410310745,0.65869695,143067,0.0,-0.126209,0.15865
2.9752588,1,0.13962993,-4.542297,-3.274486,0.80794924,3.0006332,0.94,0.001,143095,-2.5758467,25.334712530178052,0.001697218973430214,2666998,-30.28,-0.00542872,-17.647667633390405,18.637597400328453,2.6957953,105270.50570726395,0.65866333,143095,0.0,-0.12792778,0.00292
2.9953117,1,0.16169281,-4.542243,-3.3116982,0.8072916,3.0037165,0.95,0.001,143117,-2.63524,25.334423600677404,0.001897608160674554,2667998,-31.21,-0.005412099,-17.65169057484436,18.641607915202247,2.7391949,105311.17826294899,0.6586315,143117,0.0,-0.14648138,0.009
3.01045,1,0.14737202,-4.5418725,-3.261691,0.80920565,3.0274284,0.96,0.001,143154,-2.564611,25.33418436148746,0.00183209090118867,2668998,-32.14,-0.005397653,-17.654036911298324,18.643956857649805,2.7165518,105351.64510989189,0.6586075,143154,0.0,-0.12639877,0.05221
3.0153072,1,0.14821863,-4.5416245,-3.224761,0.80834484,3.0105536,0.98,0.001,143192,-2.5270157,25.333841937290426,0.0016963889376002954,2669998,-29.77,-0.0054071485,-17.656272696798705,18.6461953181742,2.6743653,105392.54198431969,0.6585866,143192,0.0,-0.11864215,0.07202
2.988091,1,0.1659434,-4.5417714,-3.2268353,0.80673236,3.0148194,0.99,0.001,143232,-2.5414183,25.3335124125603,0.0007174652494199882,2670998,-24.47,-0.0054047504,-17.658051273458444,18.64796972743521,2.7186978,105433.38627910614,0.6585658,143232,0.0,-0.15037847,0.00104
2.9853141,1,0.19282967,-4.541764,-3.191738,0.8052178,3.0172086,0.99,0.001,143274,-2.5086093,25.333087043020395,0.0007323112299128872,2671998,-23.56,-0.0053916066,-17.659212418163797,18.64913382749138,2.6712832,105474.6306860447,0.6585509,143274,0.0,-0.15406819,0.13941
