rollout/return_history,reference_Q_mean,total/steps_per_second,reference_actor_Q_std,reference_actor_Q_mean,success rate,rollout/error,total/epochs,total/steps,rollout/actions_std,train/loss_critic,rollout/return,rollout/goal_tolerance,reference_action_mean,total/duration,reference_action_std,rollout/actions_mean,rollout/episode_steps,total/episodes,reference_Q_std,train/loss_actor,rollout/episodes,rollout/Q_mean,train/param_noise_distance,errors
-3.93,-0.12221709,19.08275563964852,1.2845137,0.20999514,1.0,0.01879,1,960998,0.7555303,0.007976648,-3.100151032911522,0.00293,0.0352387,50359.49828982353,0.8742962,-0.020476455,4.100069970049406,234386,1.6143141,0.6270713,234386,-1.4824843,0.0,0.0013827165409971947
-4.54,-0.098373905,19.08277173393978,1.2891116,0.22407347,1.0,0.03544,1,961998,0.75551265,0.008204125,-3.1010930359457065,0.00293,0.029985705,50411.859105825424,0.8720923,-0.020480517,4.101012038742241,234576,1.6154972,0.65747255,234576,-1.4827744,0.0,0.0012986531443378371
-3.85,-0.10786924,19.08309037837807,1.2737346,0.23156047,1.0,0.0008,1,962998,0.7555012,0.007857501,-3.101653406477333,0.00292,0.046985548,50463.41975569725,0.86512345,-0.020495795,4.101572482409663,234788,1.6075996,0.65620065,234788,-1.4828491,0.0,0.0013617167840791796
-4.07,-0.14325011,19.083260138383288,1.2689162,0.19888252,1.0,0.00493,1,963998,0.75548744,0.007250709,-3.1024052292031934,0.00292,0.06484463,50515.37279319763,0.87087023,-0.020506663,4.102324374010588,234988,1.6013695,0.6457503,234988,-1.4830945,0.0,0.0012865106304223153
-3.89,-0.14323542,19.083554824918725,1.2963437,0.19114125,1.0,0.02518,1,964998,0.7554729,0.0076840674,-3.103164715736839,0.00291,0.030124048,50566.993877887726,0.8689235,-0.02050363,4.103083928958658,235187,1.6269885,0.6371333,235187,-1.4833635,0.0,0.001367559750605013
-3.78,-0.14506942,19.083771253313852,1.2751752,0.1953156,1.0,0.02033,1,965998,0.7554633,0.008126563,-3.103896103896104,0.00291,0.04829808,50618.82094359398,0.8749049,-0.02050762,4.103815386445416,235389,1.6046124,0.64269066,235389,-1.4836161,0.0,0.0012309432256641722
-3.68,-0.17489237,19.084253432968293,1.2702278,0.1536356,1.0,0.01687,1,966998,0.75545144,0.0076106493,-3.10464321642168,0.0029,0.050040763,50669.94123697281,0.8699441,-0.020553373,4.104562568179599,235591,1.6083143,0.64034253,235591,-1.4837974,0.0,0.0012753029585477985
-3.49,-0.15354276,19.085057092874994,1.2915732,0.17174478,1.0,0.01504,1,967998,0.7554355,0.006975287,-3.1051415146349117,0.00289,0.07490327,50720.20457100868,0.8698519,-0.020551153,4.105060939925193,235806,1.6218951,0.6251374,235806,-1.4837974,0.0,0.001290060914324153
-3.72,-0.15329884,19.08552904265198,1.2889367,0.17862087,1.0,0.01775,1,968998,0.755424,0.0071875267,-3.105921484714307,0.00289,0.081083715,50771.34607243538,0.867003,-0.020559508,4.105840977945382,236005,1.6096052,0.6436286,236005,-1.4840071,0.0,0.0012084619877135237
-3.95,-0.17497864,19.085573650589218,1.268603,0.15759742,1.0,0.02268,1,969998,0.7554154,0.0077235955,-3.106692124994179,0.00288,0.06648854,50823.623002290726,0.8668227,-0.02059301,4.1066116857110195,236203,1.5874712,0.6384864,236203,-1.4842758,0.0,0.0013555971995375684
-3.85,-0.20601183,19.085809753638767,1.2588478,0.14151892,1.0,0.00141,1,970998,0.7553989,0.00800929,-3.107334261096142,0.00288,0.092679344,50875.38923072815,0.86670125,-0.020594826,4.10725389258537,236411,1.5794405,0.6311079,236411,-1.4844227,0.0,0.001234470046326514
-3.78,-0.18046707,19.086333999596,1.277868,0.16400295,1.0,0.01095,1,971998,0.7553859,0.006949961,-3.107971954677813,0.00287,0.06948286,50926.385340452194,0.8656177,-0.020652153,4.107891656136288,236617,1.6024066,0.6454288,236617,-1.4845324,0.0,0.0013519464775371616
-3.72,-0.19307207,19.086603592443428,1.2692868,0.14037065,1.0,0.01525,1,972998,0.75536495,0.007917027,-3.108686380738032,0.00286,0.0643427,50978.05878806114,0.8662803,-0.020661717,4.108606150688923,236819,1.5868478,0.65196276,236819,-1.4846584,0.0,0.0013346405920433265
-3.85,-0.17869529,19.08664944136731,1.2699955,0.16754997,1.0,0.01388,1,973998,0.75535095,0.008048621,-3.1094211458948613,0.00286,0.0752149,51030.32897377014,0.8654164,-0.020697074,4.109340983883216,237020,1.5905313,0.6481569,237020,-1.4849302,0.0,0.0013042634263470416
-3.59,-0.24018463,19.086680900511386,1.2496831,0.12837148,1.0,0.00883,1,974998,0.7553396,0.007929015,-3.110059141665999,0.00285,0.06778344,51082.63742041588,0.86289734,-0.020685863,4.10997904960228,237227,1.5764122,0.6494348,237227,-1.4851141,0.0,0.001248710472001339
-3.9,-0.20152648,19.08730894389014,1.2393272,0.13631926,1.0,0.0076,1,975998,0.7553329,0.008385145,-3.110761066419576,0.00285,0.128649,51133.347444057465,0.8574055,-0.020722298,4.1106810428336775,237430,1.5589384,0.6512465,237430,-1.4854404,0.0,0.0013626992133677195
-3.91,-0.18971324,19.0876426300469,1.2630935,0.14213136,1.0,0.01248,1,976998,0.75531137,0.0077531394,-3.1114664691624023,0.00284,0.1427594,51184.84345793724,0.86745733,-0.0207165,4.111386513600862,237632,1.5843345,0.65622437,237632,-1.485654,0.0,0.001310134364230662
-4.46,-0.18256234,19.087583426528223,1.2331856,0.15348038,1.0,0.03634,1,977998,0.75529236,0.007326888,-3.1123389046567853,0.00284,0.1183682,51237.392295598984,0.86671114,-0.020714337,4.112259013980868,237825,1.5522255,0.6307394,237825,-1.4857936,0.0,0.001354381188032184
-4.03,-0.21774139,19.08766787466353,1.2594202,0.1144465,1.0,0.0244,1,978998,0.75527304,0.007841859,-3.113141277450309,0.00283,0.09584186,51289.555456876755,0.8619771,-0.020719685,4.113061452560909,238021,1.5867838,0.63617957,238021,-1.4859104,0.0,0.0013444033640887274
-4.2,-0.17971852,19.088217956040726,1.2458987,0.1526214,1.0,0.01891,1,979998,0.75525415,0.008697939,-3.113850829471422,0.00283,0.13325931,51340.4657394886,0.865105,-0.020724611,4.113771072603936,238224,1.5803252,0.646068,238224,-1.4860982,0.0,0.0012526284459962742
-4.72,-0.2175891,19.088497548225376,1.255828,0.13020845,1.0,0.00049,1,980998,0.75523466,0.008381613,-3.114891760728502,0.00282,0.10330617,51392.10131764412,0.8652075,-0.020704996,4.114812065081981,238407,1.5814102,0.6220744,238407,-1.4862406,0.0,0.0012208443318531036
-3.74,-0.21364686,19.088769087770647,1.2517347,0.12506013,1.0,0.03835,1,981998,0.75520855,0.007239071,-3.115491966104252,0.00281,0.100127734,51443.7570848465,0.86649036,-0.02070153,4.115412339594491,238614,1.579406,0.6292755,238614,-1.4863806,0.0,0.0013138625549700927
-4.4,-0.19849864,19.088342273107827,1.2695735,0.14310539,1.0,0.02543,1,982998,0.75519216,0.007729758,-3.116056175258768,0.00281,0.098543726,51497.29536151886,0.8687771,-0.020729098,4.115976618765283,238824,1.604786,0.6439853,238824,-1.4865288,0.0,0.0013134430393420024
-4.2,-0.18179804,19.088680755124702,1.2450552,0.15727364,1.0,0.00409,1,983998,0.75517815,0.007873407,-3.116804170292523,0.0028,0.09206283,51548.76927447319,0.8710515,-0.02069507,4.116724680366825,239024,1.5692608,0.6362563,239024,-1.4867321,0.0,0.0013119273630404801
-3.86,-0.1813107,19.088856653832178,1.2622509,0.15095603,1.0,0.03648,1,984998,0.7551685,0.0080366805,-3.1174434644484386,0.0028,0.11988887,51600.68085074425,0.86148655,-0.020682376,4.117364042971199,239230,1.5831615,0.63730866,239230,-1.486953,0.0,0.0012608070454013006
-4.04,-0.20145798,19.088769774808743,1.2666749,0.12933114,1.0,0.03185,1,985998,0.7551503,0.008299979,-3.118292234696605,0.00279,0.13379103,51653.30252456665,0.86584216,-0.02069147,4.118212877572842,239424,1.6009756,0.6379538,239424,-1.4871651,0.0,0.0012371401308384755
-3.84,-0.21231025,19.08878254756992,1.2730836,0.14537796,1.0,0.01685,1,986998,0.75514126,0.007063711,-3.1190546738391043,0.00279,0.12224871,51705.6547498703,0.8687938,-0.02067381,4.118975381957341,239621,1.5971498,0.6202313,239621,-1.4874176,0.0,0.0012735284915842732
-4.38,-0.21291797,19.089159240017132,1.2627568,0.15820587,1.0,0.00887,1,987998,0.75511974,0.007489434,-3.1201069210977344,0.00278,0.1350369,51757.020179748535,0.8631513,-0.020654777,4.120027689395045,239803,1.584415,0.6190642,239803,-1.4877274,0.0,0.0012757764521037565
-3.84,-0.2046812,19.089120645859218,1.2619277,0.14406343,1.0,0.00895,1,988998,0.75510556,0.008167662,-3.1207668077730744,0.00277,0.112122975,51809.51068139076,0.8628792,-0.020648938,4.1206876437452085,240008,1.5850326,0.61333126,240008,-1.4879202,0.0,0.0013198120167971052
-4.75,-0.20594412,19.089522623951236,1.2648885,0.14302595,1.0,0.02362,1,989998,0.7550911,0.0077524553,-3.1217390942321623,0.00277,0.14260039,51860.80445814133,0.8634199,-0.020653898,4.121659991506865,240194,1.5915437,0.6429406,240194,-1.4882458,0.0,0.001238935278064384
-4.43,-0.21077237,19.089856464743413,1.2534208,0.16151455,1.0,0.01345,1,990998,0.7550765,0.008033332,-3.122534215233579,0.00276,0.16004497,51912.2813642025,0.8533082,-0.02064985,4.122455177004035,240390,1.5701638,0.63522696,240390,-1.4884104,0.0,0.0012461793564538261
-3.93,-0.20923209,19.090010527597386,1.2594864,0.1535213,1.0,0.0141,1,991998,0.75506383,0.0077314973,-3.1234095793100867,0.00276,0.099905066,51964.24583244324,0.8681798,-0.020631637,4.123330603829895,240581,1.5805583,0.63554966,240581,-1.4887071,0.0,0.0013452544802509548
-3.8,-0.17946309,19.090348367653917,1.2568593,0.17686808,1.0,0.00162,1,992998,0.7550541,0.00793757,-3.123952938831278,0.00275,0.1402286,52015.70871710777,0.8593936,-0.020625297,4.123874032883016,240793,1.5792233,0.6436351,240793,-1.4888359,0.0,0.0012341264932936929
-4.1,-0.20425676,19.090571695276356,1.2614765,0.18475352,1.0,0.01615,1,993998,0.7550399,0.007738131,-3.1248640977334405,0.00275,0.15915012,52067.482098817825,0.8622849,-0.020600595,4.124785253670399,240982,1.5768435,0.64734566,240982,-1.4890882,0.0,0.0012527765751329414
-3.73,-0.2528478,19.090497994974523,1.2725148,0.14076425,1.0,0.0021,1,994998,0.75502783,0.0074116252,-3.125576844139098,0.00274,0.14968999,52120.06518959999,0.856269,-0.020612415,4.125498065784073,241183,1.5882732,0.6672275,241183,-1.4892882,0.0,0.0013822838663740005
-4.36,-0.1838904,19.090657942760533,1.2636181,0.18191446,1.0,0.04554,1,995998,0.7550205,0.007305896,-3.126494593362887,0.00274,0.12417403,52172.01015210152,0.8668476,-0.020586444,4.126415876040933,241370,1.5874552,0.62587637,241370,-1.4896466,0.0,0.0012606020329760325
-3.71,-0.20868292,19.090722026602403,1.26233,0.15612595,1.0,0.00097,1,996998,0.7550091,0.007474951,-3.1272125908631794,0.00273,0.15023686,52224.21648645401,0.86217785,-0.020608487,4.1271339393638335,241572,1.5853446,0.6455416,241572,-1.4898301,0.0,0.0012220059335960314
-3.32,-0.2222756,19.090733186625766,1.2648174,0.13765028,1.0,0.0141,1,997998,0.7549989,0.007830123,-3.1276707501675034,0.00273,0.15890254,52276.56739234924,0.8610331,-0.020617485,4.1275921682810415,241786,1.5697733,0.6555157,241786,-1.4899455,0.0,0.0013598899474951164
-4.26,-0.22766906,19.091049394888316,1.2643828,0.14319198,1.0,0.03171,1,998998,0.7549824,0.007698461,-3.1285406111299374,0.00272,0.11613212,52328.082094192505,0.8690575,-0.02061722,4.128462091595104,241978,1.5838956,0.6491173,241978,-1.4901938,0.0,0.0012844783032997973
-4.22,-0.22502476,19.089568795698796,1.2736205,0.13482442,1.0,0.00369,1,999998,0.7549708,0.008720997,-3.129366731083693,0.00271,0.1699109,52384.5253238678,0.85790586,-0.020646455,4.129288274449565,242172,1.5873842,0.6475192,242172,-1.4903865,0.0,0.0013686430912781544
-4.17,-0.21182667,19.08820329596807,1.2621788,0.13734207,1.0,0.04769,1,1000998,0.7549607,0.008277121,-3.1300639922763676,0.00271,0.14771314,52440.66109728813,0.8620901,-0.020628968,4.129985600706349,242373,1.5790801,0.6306376,242373,-1.4905748,0.0,0.0012215883853819677
-3.82,-0.22337285,19.08846003414971,1.2562811,0.1425136,1.0,0.00718,1,1001998,0.7549576,0.0087002,-3.130876259971554,0.0027,0.1926592,52492.34344768524,0.852889,-0.020614414,4.130797930451632,242565,1.5727079,0.63271314,242565,-1.4908618,0.0,0.0012480967024021345
-4.09,-0.1822918,19.088696597012817,1.2634934,0.15771553,1.0,0.00125,1,1002998,0.7549549,0.0072949515,-3.1314416110257564,0.0027,0.14590545,52544.079942941666,0.86955595,-0.020604122,4.1313633499054685,242777,1.5883723,0.6442217,242777,-1.4910157,0.0,0.0012537600364238468
-3.62,-0.2120869,19.088840956389,1.2665468,0.15845886,1.0,0.00023,1,1003998,0.7549379,0.0075971824,-3.132054505870781,0.00269,0.15711322,52596.069205760956,0.86650115,-0.020610576,4.131976311099954,242983,1.5791103,0.67562985,242983,-1.4912621,0.0,0.001113483626912972
-4.01,-0.21626262,19.089125458707173,1.2762151,0.14367646,1.0,0.0171,1,1004998,0.75492686,0.007991136,-3.1328831792611114,0.00269,0.12868075,52647.671166181564,0.864358,-0.020589408,4.132805046550646,243176,1.6026887,0.6280152,243176,-1.4914626,0.0,0.0012718242412842425
-4.17,-0.21156774,19.089369150482174,1.2643697,0.1714527,1.0,0.0211,1,1005998,0.7549163,0.00793265,-3.1338335483764928,0.00268,0.122186154,52699.38425254822,0.86722684,-0.020576088,4.133755475382352,243362,1.5653492,0.6370159,243362,-1.4917945,0.0,0.0012399496992363751
-3.75,-0.20980048,19.08925590013598,1.2753073,0.15437591,1.0,0.00117,1,1006998,0.7549078,0.008269847,-3.1346168058532258,0.00268,0.15884507,52752.082389593124,0.86740583,-0.020592388,4.13453879568727,243558,1.5941284,0.6367483,243558,-1.4919409,0.0,0.0012305307401635828
-4.16,-0.19853675,19.089748187211594,1.2805132,0.17943661,1.0,0.00116,1,1007998,0.754897,0.0076998705,-3.1352250537405033,0.00267,0.18931396,52803.10615491867,0.8629913,-0.02058433,4.135147109499352,243764,1.5850055,0.649465,243764,-1.4920838,0.0,0.001172305512899243
-4.7,-0.22564495,19.08954734317958,1.27998,0.13702998,1.0,0.08109,1,1008998,0.7548933,0.00800875,-3.1363368041321635,0.00267,0.19557737,52856.04639339447,0.85792625,-0.020586582,4.136258916126916,243940,1.6028119,0.6312619,243940,-1.4924724,0.0,0.0012594221847489417
-3.91,-0.21107471,19.08955076974376,1.2757204,0.16018927,1.0,0.00632,1,1009998,0.7548873,0.0070422483,-3.137227192292568,0.00266,0.19083178,52908.42158532143,0.8617436,-0.020586502,4.137149364267925,244128,1.5878496,0.64834297,244128,-1.4927505,0.0,0.0012504809710816326
-4.34,-0.18068102,19.08971939506614,1.2505918,0.20575415,1.0,0.00135,1,1010998,0.754879,0.0080629345,-3.138245924252285,0.00266,0.15210405,52960.33844590187,0.86506414,-0.020553144,4.138168154524356,244311,1.5575153,0.6339963,244311,-1.4929914,0.0,0.0012671698544062557
-4.62,-0.19259852,19.09046719312844,1.2846061,0.18299352,1.0,0.00108,1,1011998,0.7548737,0.007627981,-3.1391370143149286,0.00265,0.17559224,53010.64608645439,0.867445,-0.020544654,4.139059304703476,244500,1.5925757,0.65079993,244500,-1.4932383,0.0,0.001145071051844939
-4.13,-0.20665729,19.090690203697147,1.2646239,0.18623061,1.0,0.03795,1,1012998,0.75486016,0.00806097,-3.139785781130595,0.00264,0.12820877,53062.40838813782,0.86865014,-0.020514542,4.139708135985256,244703,1.5832499,0.64251465,244703,-1.4934939,0.0,0.0011955709769710205
-4.08,-0.22396338,19.09112213049865,1.2921338,0.17549348,1.0,0.00345,1,1013998,0.75485486,0.007854241,-3.140603689759651,0.00264,0.10401227,53113.58824634552,0.8709834,-0.020502219,4.140526105172033,244894,1.6019549,0.6598013,244894,-1.4938265,0.0,0.001152042160980902
-4.37,-0.19973733,19.09103136959665,1.2628368,0.18415718,1.0,0.00184,1,1014998,0.7548484,0.007341419,-3.1414978476854967,0.00263,0.118565254,53166.22137117386,0.8739228,-0.020512903,4.1414203235612135,245085,1.576179,0.646323,245085,-1.4940668,0.0,0.0012567645360047543
-4.23,-0.20079625,19.091512215866974,1.2560612,0.19217685,1.0,0.05345,1,1015998,0.75483763,0.008258045,-3.1422531708530217,0.00263,0.14398299,53217.261603593826,0.8672874,-0.020494977,4.142175708676986,245281,1.5595798,0.6564228,245281,-1.4942833,0.0,0.0011379028986249358
-4.35,-0.2177382,19.09191366533234,1.2797776,0.19047481,1.0,0.03739,1,1016998,0.75482637,0.007929859,-3.1432767597428524,0.00262,0.13733469,53268.52078986168,0.8749712,-0.020496221,4.143199354686265,245462,1.5745577,0.6719256,245462,-1.4945611,0.0,0.0011383791178108194
-4.23,-0.20830882,19.092014919202384,1.3016999,0.20250076,1.0,0.02152,1,1017998,0.7548044,0.008174039,-3.1441516623176784,0.00262,0.16793041,53320.61620044708,0.85945916,-0.020487016,4.14407431681532,245651,1.6108468,0.6316304,245651,-1.4947731,0.0,0.001034969941954718
-3.34,-0.18266757,19.091937305196236,1.2734829,0.21036457,1.0,0.02977,1,1018998,0.7547961,0.0074291322,-3.1448263799912954,0.00261,0.12463904,53373.21109485626,0.8690269,-0.020466754,4.144749098038258,245853,1.5856106,0.6346171,245853,-1.4949294,0.0,0.0011251416985075032
-4.24,-0.19721662,19.092103844887824,1.3010887,0.19876847,1.0,0.01174,1,1019998,0.7547787,0.0071593905,-3.14551513919935,0.00261,0.14839281,53425.123196840286,0.8654223,-0.020481255,4.14543791912213,246050,1.6195172,0.6489912,246050,-1.4952161,0.0,0.0011036880295823156
-3.96,-0.1907986,19.09200893989571,1.2914903,0.20925748,1.0,0.02507,1,1020998,0.75476956,0.007419831,-3.1461609057241247,0.0026,0.08607724,53477.76670408249,0.86916447,-0.02045152,4.1460837502436485,246256,1.6044288,0.6720791,246256,-1.4953144,0.0,0.0011161095387019317
-4.24,-0.17493027,19.09212107690418,1.3134279,0.21882945,1.0,0.00828,1,1021998,0.75475657,0.007978814,-3.1470435474184804,0.0026,0.10913398,53529.83023118973,0.86482614,-0.020427918,4.146966450796124,246444,1.6176035,0.64586675,246444,-1.495523,0.0,0.0013262808584603486
-3.76,-0.19048628,19.091938959726054,1.3148911,0.21097343,1.0,0.04219,1,1022998,0.754743,0.008483669,-3.147869135612256,0.00259,0.11175605,53582.71897673607,0.8659971,-0.020409217,4.147792099320053,246637,1.6012169,0.6393083,246637,-1.4956845,0.0,0.0010782583144202113
-3.42,-0.19562641,19.091894250888277,1.3094095,0.20771135,1.0,0.01762,1,1023998,0.7547362,0.008553617,-3.148228116796837,0.00259,0.08458841,53635.22270464897,0.8724206,-0.020384587,4.148151148847911,246856,1.6129087,0.6362218,246856,-1.4957722,0.0,0.0011510772779641108
-3.83,-0.21446899,19.092017780310282,1.3180473,0.1968733,1.0,0.00203,1,1024998,0.7547285,0.0077990675,-3.1486147930790245,0.00258,0.12105296,53687.25358390808,0.8623014,-0.020387644,4.148537893352221,247075,1.6146209,0.6557062,247075,-1.4958642,0.0,0.0011666004546660007
-4.02,-0.19023317,19.09202692395712,1.3273088,0.219974,1.0,0.03048,1,1025998,0.75471777,0.007910523,-3.1492409353035855,0.00258,0.05022788,53739.60575723648,0.8733382,-0.020412944,4.149164098706719,247278,1.6253867,0.63793075,247278,-1.4959824,0.0,0.001126690279210372
-4.36,-0.21233185,19.09218896844127,1.2977426,0.21893123,1.0,0.00076,1,1026998,0.75470936,0.0075276513,-3.150041216784121,0.00257,0.04072248,53791.527084589005,0.8714699,-0.02038731,4.1499644404215426,247472,1.5797625,0.65170187,247472,-1.4961649,0.0,0.0011595463518957675
-4.22,-0.20285697,19.092357746719607,1.2749026,0.23265766,1.0,0.06111,1,1027998,0.75469244,0.008080397,-3.15081258958674,0.00257,0.027496645,53843.4285402298,0.8730547,-0.020358387,4.150735873054328,247665,1.5650946,0.67289513,247665,-1.4962847,0.0,0.0011055799114171375
-4.34,-0.19361603,19.09233307060224,1.3343599,0.22416049,1.0,0.0177,1,1028998,0.7546767,0.008066748,-3.151631175915242,0.00256,0.016531616,53895.87517642975,0.8775225,-0.020352699,4.151554519119818,247858,1.6185164,0.6550287,247858,-1.4964851,0.0,0.0011577596739302425
-4.16,-0.21391892,19.09247051033735,1.303676,0.22477254,1.0,0.01288,1,1029998,0.75466967,0.0069671148,-3.1523942367387745,0.00256,0.013799111,53947.86386823654,0.87005144,-0.02031311,4.152317640513759,248054,1.5815799,0.63115007,248054,-1.4967246,0.0,0.0011019405587512003
-4.0,-0.2138163,19.092885275267232,1.2854842,0.217098,1.0,0.00259,1,1030998,0.7546575,0.008816796,-3.1532028713453593,0.00255,0.022300372,53999.067460775375,0.87064797,-0.02031669,4.153126334361883,248246,1.5772239,0.66010207,248246,-1.4969331,0.0,0.001192476279278814
-4.46,-0.23061922,19.09333213795677,1.2989897,0.20163746,1.0,0.01873,1,1031998,0.7546419,0.008465395,-3.1540356470076802,0.00255,0.03241855,54050.177964925766,0.8722844,-0.020315887,4.153959168558502,248436,1.5915446,0.62694895,248436,-1.4971884,0.0,0.001083337307915386
-3.83,-0.18242267,19.093992884139894,1.2892634,0.24104083,1.0,0.00055,1,1032998,0.75462663,0.0073675774,-3.154677445302445,0.00254,0.0042081475,54100.68005514145,0.8837852,-0.02031856,4.15460102960103,248640,1.5743576,0.6390984,248640,-1.4972783,0.0,0.0010585503445926486
-3.82,-0.22562082,19.094600694463242,1.2924199,0.20683037,1.0,0.0688,1,1033998,0.75461954,0.007956649,-3.1552820240793427,0.00254,0.022465259,54151.32877326012,0.8786362,-0.020291703,4.155205671022809,248844,1.5704368,0.6339247,248844,-1.4973435,0.0,0.0011726775450967306
